time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705725993,1.7745515049385707,6.245701501399608,0.2016961594930788,0.21112890312249802,4.8688919893035445,1.0289900540684769,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0.00013955494658851462,0.2835248527634433,0.3164748266642542,1.0138088344957765,1.0677220942275591,220626944,98123776,6193152,431038464,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2977792,305819648,8581120,64290816,0,2362609.211977267,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.333,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.003211180124223603,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.0049801242236024845,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705725994,1.7745515049385707,6.245701501399608,0.2016961594930788,0.21112890312249802,4.868891989303544,1.0289900540684769,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0.00013955494658851462,0.24569687256455705,0.3164748266642542,1.0138088344957765,1.0677220942275591,220626944,98123776,6193152,431038464,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2977792,305819648,8581120,64290816,0,2362609.211977267,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.0032060606060606064,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.004970909090909092,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705725995,1.7745515049385707,6.126487749978308,0.2016961594930788,0.21112890312249802,4.868891989303544,1.0289900540684769,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0.00013955494658851462,0.28302921179220364,0.3164748266642542,1.0138088344957765,1.0677220942275591,220626944,98226176,6193152,431038464,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2977792,305819648,8581120,64290816,0,2184344.2126222835,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.0032060606060606064,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.004970909090909092,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705725996,1.7745515049385707,6.126487749978308,0.2016961594930788,0.21270616493194563,4.868891989303544,1.0289900540684769,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0,0.28302921179220364,0.3164748266642542,1.0138088344957765,1.0677220942275591,220626944,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2977792,305819648,8581120,64290816,0,2184344.2126222835,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.0032060606060606064,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.004970909090909092,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705725997,1.7745515049385707,6.126487749978308,0.19899934801711397,0.21270616493194563,4.868891989303544,1.0289900540684769,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0,0.2846679285655475,0.3164748266642542,1.0138088344957765,1.0677220942275591,220626944,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2850816,305819648,8581120,64290816,0,2184344.2126222835,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.0032060606060606064,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.004970909090909092,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705725998,1.7745515049385707,5.458442248767139,0.19899934801711397,0.21270616493194563,4.868891989303544,0.828155984614331,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0,0.2846679285655475,0.31647482666425414,1.0138088344957765,1.0677220942275591,220626944,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2850816,305819648,8581120,64290816,0,1304906.858966045,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.0032060606060606064,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.004970909090909092,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705725999,1.7745515049385707,5.5717745445138975,0.19899934801711397,0.21270616493194563,4.868891989303544,0.8465439233463868,0.426272799196008,0.09107098942536206,0.3192105996503933,0.7467623972475728,0,0.2846679285655475,0.31647482666425414,1.0138088344957765,1.0677220942275591,220626944,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2850816,305819648,8581120,64290816,0,1332000.3195766646,0,0,534257.0616032672,31130.139589086208,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02024038461538461,0.0032060606060606064,0.03493788819875776,0.0375,0.0027948717948717947,0.0030476190476190477,0.00447391304347826,0.042369791666666656,0.004970909090909092,0.08462427745664737,0.0475,0.004558974358974358,0.004685714285714286,0.008913897280966768
1705726000,2.291667615773956,5.685106840260658,0.19899934801711397,0.21270616493194563,4.868891989303544,0.8649318620784427,0.426272799196008,0.09107098942536206,0.2727752110584726,0.7467623972475728,0,0.2846679285655475,0.31647482666425414,1.0138088344957765,1.0677220942275591,220495872,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2850816,305819648,8581120,64290816,144395.7532281205,1359093.7801872843,0,0,534257.0616032672,26601.655477583838,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02020912547528517,0.0032060606060606064,0.03493788819875776,0.0375,0.0028024691358024692,0.003022727272727273,0.0045054229934924075,0.04229166666666666,0.004970909090909092,0.08462427745664737,0.0475,0.004560493827160494,0.0046409090909090905,0.008985029940119758
1705726001,2.3416316623682034,5.798439136007417,0.19899934801711397,0.21270616493194563,4.145983251191699,0.8833198008104984,0.426272799196008,0.08036772962537075,0.26745503439763263,0.7467623972475728,0,0.2846679285655475,0.31647482666425414,1.0138088344957765,1.0677220942275591,220495872,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2850816,305819648,8581120,64290816,147543.93933183028,1386187.2407979039,0,0,534257.0616032672,26082.81981776573,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02020912547528517,0.0032060606060606064,0.03493788819875776,0.0375,0.0028024691358024692,0.003022727272727273,0.0045054229934924075,0.04229166666666666,0.004970909090909092,0.08462427745664737,0.0475,0.004560493827160494,0.0046409090909090905,0.008985029940119758
1705726002,2.3915957089624515,5.911771431754177,0.19899934801711397,0.21270616493194563,4.13405264011435,1.1032763239233505,0.426272799196008,0.08198340494577827,0.2621348577367928,0.7467623972475728,0,0.2846679285655475,0.31647482666425414,1.0138088344957765,1.0677220942275591,220495872,98226176,6193152,431034368,100265984,319082496,48771072,4587520,272285696,93523968,4616192,2850816,305819648,8581120,64290816,150692.12543554007,1413280.7014085238,0,0,534257.0616032672,25563.984157947623,0,0,1212064.8474984677,19,15,7,4,7,14,5,6,3,11,1,3,5,20,9,8.933,4.4,25.667,2.4,2.4,2.4,20.867,0.02020912547528517,0.0032060606060606064,0.03493788819875776,0.0375,0.0028024691358024692,0.003022727272727273,0.0045054229934924075,0.04229166666666666,0.004970909090909092,0.08462427745664737,0.0475,0.004560493827160494,0.0046409090909090905,0.008985029940119758
