time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705644272,1.494778573173267,43.3139775185425,0.16779413012124939,0.21032316503037007,4.3177150380337865,1.4488936218334607,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.8047104469953545,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0812705464237895,1.281904389905133,222302208,234323968,6414336,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8888320,222547968,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,3439776.056246338,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.733,3.533,21.867,2.133,2,2.133,19.333,0,0,0,0,0,0,1.215217391304348,0.0030625,0.04899068322981368,0.43499999999999994,0.002735294117647059,0.0030459770114942527,0.004936274509803922,4.092741935483872,0.0047125,2.095132743362834,1.6300000000000006,0.004735294117647058,0.004682758620689655,0.009129921259842522
1705644273,1.494778573173267,43.3139775185425,0.16779413012124939,0.21032316503037007,4.3177150380337865,1.4488936218334607,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.8047104469953545,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0387476724547529,1.355159141872143,222302208,234323968,6414336,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222547968,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,4688349.67703069,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.733,3.533,21.133,2.133,2,2.133,19.333,0,0,0,0,0,0,1.215217391304348,0.0030625,0.04904458598726116,0.43499999999999994,0.002735294117647059,0.0030459770114942527,0.004936274509803922,4.092741935483872,0.0047125,2.1950000000000007,1.6300000000000006,0.004735294117647058,0.004682758620689655,0.009129921259842522
1705644274,1.494778573173267,43.3139775185425,0.16779413012124939,0.2117043818966853,3.569814831529034,1.4488936218334607,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.8047104469953545,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0387476724547529,1.355159141872143,222302208,234323968,6414336,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222547968,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,4688349.67703069,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.733,3.533,21.133,2.133,2,2.133,19.333,0,0,0,0,0,0,1.215217391304348,0.0030625,0.04904458598726116,0.43499999999999994,0.002735294117647059,0.0030459770114942527,0.004936274509803922,4.092741935483872,0.0047125,2.1950000000000007,1.6300000000000006,0.004735294117647058,0.004682758620689655,0.009129921259842522
1705644275,1.494778573173267,43.3139775185425,0.16779413012124939,0.2117043818966853,3.4978529142284707,1.4796397746653278,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.6718058107536801,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0387476724547529,1.355159141872143,222302208,234323968,6414336,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222547968,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,4688349.67703069,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.733,3.533,21.133,2.133,2,2.133,19.333,0,0,0,0,0,0,1.215217391304348,0.0030625,0.04904458598726116,0.43499999999999994,0.002735294117647059,0.0030459770114942527,0.004936274509803922,4.092741935483872,0.0047125,2.1950000000000007,1.6300000000000006,0.004735294117647058,0.004682758620689655,0.009129921259842522
1705644276,1.494778573173267,43.3139775185425,0.16779413012124939,0.2117043818966853,3.4258909969279077,1.4796397746653278,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.8273474721077463,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0387476724547529,1.1341044533506741,222302208,234323968,6414336,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222547968,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,3923582.1707553803,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.733,3.533,21.133,2.133,2,2.133,19.333,0,0,0,0,0,0,1.215217391304348,0.0030625,0.04904458598726116,0.43499999999999994,0.002735294117647059,0.0030459770114942527,0.004936274509803922,4.092741935483872,0.0047125,2.1950000000000007,1.6300000000000006,0.004735294117647058,0.004682758620689655,0.009129921259842522
1705644277,1.4815081090118798,43.3139775185425,0.17451357890059546,0.2117043818966853,3.353929079627345,1.4796397746653278,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.8273474721077463,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0387476724547529,1.1115184676528052,222302208,234323968,6422528,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222547968,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,3845443.009471535,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.733,3.533,21.133,2.133,2.2,2.133,19.333,0,0,0,0,0,0,1.215217391304348,0.0030625,0.04904458598726116,0.43499999999999994,0.0028235294117647056,0.0030459770114942527,0.004936274509803922,4.092741935483872,0.0047125,2.1950000000000007,1.6300000000000006,0.0048000000000000004,0.004682758620689655,0.009129921259842522
1705644278,1.4815081090118798,43.3139775185425,0.18008793400399173,0.2117043818966853,3.281967162326782,1.4796397746653278,0.38832933257439006,0.07825531575166085,0.30239071634240317,0.8273474721077463,0.00011944961293730386,0.26435493262348864,0.2648756584588624,1.0387476724547529,1.2469927580704558,222302208,234323968,6422528,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222613504,3488751.5451174285,0,0,902135.6628473854,35738.59174592095,0,0,3234433.9429646903,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.867,3.533,21.133,2.267,2.333,2.267,18.933,0,0,0,0,0,0,1.2307692307692308,0.0030625,0.04904458598726116,0.45,0.002826086956521739,0.003,0.004926650366748167,4.088709677419357,0.0047125,2.1950000000000007,1.7235294117647064,0.004797101449275362,0.0046,0.009149470899470902
1705644279,1.4815081090118798,43.3139775185425,0.18008793400399173,0.2117043818966853,3.2100052450262186,1.4796397746653278,0.33181339168114005,0.08301148777221887,0.30239071634240317,0.8273474721077463,0.00011944961293730386,0.26357851801491144,0.2648756584588624,1.0387476724547529,1.2469927580704558,222302208,234323968,6422528,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222613504,3488751.5451174285,0,0,770842.3467819325,35738.59174592095,0,0,3234433.9429646903,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.867,3.533,21.133,2.267,2.333,2.267,18.933,0,0,0,0,0,0,1.2307692307692308,0.0030625,0.04904458598726116,0.45,0.002826086956521739,0.003,0.004926650366748167,4.088709677419357,0.0047125,2.1950000000000007,1.7235294117647064,0.004797101449275362,0.0046,0.009149470899470902
1705644280,1.4815081090118798,43.19259792626741,0.18008793400399173,0.2117043818966853,3.1380433277256556,1.4796397746653278,0.32534123613823357,0.08301148777221887,0.30239071634240317,0.8273474721077463,0.00011944961293730386,0.26357851801491144,0.2648756584588624,1.0387476724547529,1.2469927580704558,222302208,234323968,6422528,432435200,111284224,327434240,122556416,4780032,268361728,98451456,4575232,2895872,306499584,8933376,222613504,3952073.732718894,0,0,755806.7524011427,35738.59174592095,0,0,3234433.9429646903,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.867,3.533,21.133,2.267,2.333,2.267,18.933,0,0,0,0,0,0,1.2307692307692308,0.0030625,0.04904458598726116,0.45,0.002826086956521739,0.003,0.004926650366748167,4.088709677419357,0.0047125,2.1950000000000007,1.7235294117647064,0.004797101449275362,0.0046,0.009149470899470902
1705644281,1.4815081090118798,43.19259792626741,0.18008793400399173,0.2117043818966853,2.946729020988062,1.4796397746653278,0.3188690805953271,0.08301148777221887,0.29801758964642944,0.8273474721077463,0,0.26357851801491144,0.2648756584588624,1.0387476724547529,1.2469927580704558,222302208,234323968,6422528,432435200,111284224,327434240,122556416,4780032,268357632,98451456,4575232,2895872,306499584,8933376,222613504,3952073.732718894,0,0,740771.1580203531,29287.476314754564,0,0,3234433.9429646903,44,27,10,4,20,19,8,6,3,11,1,3,6,24,13,6.867,3.533,21.133,2.267,2.333,2.267,18.933,0,0,0,0,0,0,1.2307692307692308,0.0030625,0.04904458598726116,0.45,0.002826086956521739,0.003,0.004926650366748167,4.088709677419357,0.0047125,2.1950000000000007,1.7235294117647064,0.004797101449275362,0.0046,0.009149470899470902
