time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705746259,1.6358402197653843,4.627582453027991,0.17052753095921114,0.19550322191831565,4.915222673677517,1.253153135634399,0.4127880290094549,0.09007059396299918,0.2875846414776753,0.8053160641794075,0,0.32031204656800044,0.45206471866697606,1.0353979810109988,1.113806365188072,214306816,81412096,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47755264,1329441.174098863,0,0,874249.5180391077,0,0,0,1115087.6131625003,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,8.067,4.467,25.198,2.4,2.333,2.067,19.733,0,,0.018208955223880597,0.003010810810810811,0.031166642647462994,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.040357142857142855,0.004619459459459459,0.08001762901073542,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746260,1.6358402197653843,4.627582453027991,0.17052753095921114,0.16615927443738715,4.9952740217304585,1.253153135634399,0.4127880290094549,0.09007059396299918,0.28139995902995707,0.8053160641794075,0,0.3294764944863592,0.45206471866697606,1.0353979810109988,1.113806365188072,214306816,81412096,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47755264,1329441.174098863,0,0,874249.5180391077,0,0,0,1115087.6131625003,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,8.067,4.467,25.198,2.4,2.333,2.067,19.733,0,,0.018208955223880597,0.003010810810810811,0.031166642647462994,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.040357142857142855,0.004619459459459459,0.08001762901073542,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746261,1.6358402197653843,4.854701085327092,0.17576183665058495,0.17342768652588864,4.9952740217304585,1.253153135634399,0.4127880290094549,0.09007059396299918,0.2752152765822388,0.8053160641794075,0,0.32947649448635913,0.45206471866697606,1.0353979810109988,0.9660204433250956,214306816,81412096,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47755264,1473646.339269653,0,0,874249.5180391077,0,0,0,999740.8938010572,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,8.067,4.467,25.198,2.4,2.333,2.067,19.733,0,,0.018208955223880597,0.003010810810810811,0.031166642647462994,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.040357142857142855,0.004619459459459459,0.08001762901073542,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746262,1.16414749999997,4.854701085327092,0.17576183665058495,0.16997726476174146,4.9952740217304585,1.253153135634399,0.4127880290094549,0.09007059396299918,0.2690305941345205,0.8053160641794075,0,0.32947649448635913,0.45206471866697606,1.0353979810109988,1.141137502574312,214306816,81412096,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47755264,1473646.339269653,0,0,874249.5180391077,0,0,0,1180970.68716963,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,8.067,4.467,25.198,2.4,2.333,2.067,19.733,0,,0.018208955223880597,0.003010810810810811,0.031166642647462994,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.040357142857142855,0.004619459459459459,0.08001762901073542,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746263,1.16414749999997,4.624025159999114,0.17576183665058495,0.1665268429975943,4.9952740217304585,1.253153135634399,0.4127880290094549,0.09007059396299918,0.2628459116868023,0.8053160641794075,0,0.32947649448635913,0.40800638371961684,1.0353979810109988,0.9682266424967395,214306816,81514496,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47755264,2225058.8312916495,0,0,874249.5180391077,0,0,0,1002024.1037962518,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,8.067,4.467,23.668,2.4,2.333,2.067,19.733,0,,0.018208955223880597,0.003010810810810811,0.03113143631436314,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.040357142857142855,0.004619459459459459,0.08012411347517731,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746264,1.16414749999997,4.624025159999114,0.17576183665058495,0.1630764212334471,4.9952740217304585,1.253153135634399,0.4127880290094549,0.09007059396299918,0.4295734659741131,0.8053160641794075,0,0.32947649448635913,0.41657227779642764,1.0353979810109988,0.9492076841205008,214306816,81514496,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47755264,2225058.8312916495,0,0,874249.5180391077,36059.512281010655,0,0,982341.2590100914,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,8.067,4.467,23.668,2.4,2.333,2.067,19.733,0,,0.018208955223880597,0.003010810810810811,0.03113143631436314,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.040357142857142855,0.004619459459459459,0.08012411347517731,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746265,1.7290617128463521,4.624025159999114,0.17576183665058495,0.15962599946929995,4.9952740217304585,1.253153135634399,0.4127880290094549,0.09007059396299918,0.4295734659741131,0.6547454485630637,0,0.32947649448635913,0.42513817187323855,1.0346482257899605,1.1279674307689058,214306816,81514496,6209536,430542848,99213312,324669440,41050112,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47927296,2225058.8312916495,0,0,874249.5180391077,36059.512281010655,0,0,1522349.4532408104,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,7.4,4.467,23.668,2.4,2.333,2.067,19.733,0,0,0.018073979591836733,0.003010810810810811,0.03113143631436314,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.04013440860215054,0.004619459459459459,0.08012411347517731,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746266,1.7290617128463521,4.624025159999114,0.17576183665058495,0.15617557770515272,4.9952740217304585,1.253153135634399,0.40505148458988455,0.07664206918749336,0.4295734659741131,0.6413235141600735,0,0.32947649448635913,0.43370406595004946,1.0346482257899605,1.1279674307689058,214306816,81514496,6209536,430542848,99213312,324669440,41058304,4411392,255389696,95543296,4689920,2981888,302182400,8159232,47927296,2225058.8312916495,0,0,794414.2746314972,36059.512281010655,0,0,1522349.4532408104,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,7.4,4.467,23.668,2.4,2.333,2.067,19.733,0,0,0.018073979591836733,0.003010810810810811,0.03113143631436314,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.04013440860215054,0.004619459459459459,0.08012411347517731,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746267,1.7290617128463521,4.624025159999114,0.17576183665058495,0.15272515594100558,4.9952740217304585,1.4320881831032681,0.40505148458988455,0.09303561749226301,0.4295734659741131,0.6279015797570834,0,0.32947649448635913,0.4506530677146057,1.0346482257899605,1.1279674307689058,214306816,81514496,6209536,430542848,99213312,324669440,41058304,4472832,255389696,95543296,4689920,2981888,302174208,8159232,47927296,2225058.8312916495,0,0,794414.2746314972,36059.512281010655,0,0,1522349.4532408104,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,7.4,4.467,23.668,2.4,2.333,2.067,19.733,0,0,0.018073979591836733,0.003010810810810811,0.03113143631436314,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.04013440860215054,0.004619459459459459,0.08012411347517731,0.0475,0.004552380952380952,0.004990361445783133,0.00885
1705746268,1.7290617128463521,4.624025159999114,0.17576183665058495,0.14927473417685838,4.9952740217304585,1.4320881831032681,0.40505148458988455,0.09303561749226301,0.4295734659741131,0.6144796453540933,0,0.32947649448635913,0.4506530677146057,1.0346482257899605,1.1279674307689058,214306816,81514496,6209536,430542848,99213312,324669440,41058304,4472832,255389696,95543296,4689920,2981888,302174208,8159232,47927296,2225058.8312916495,0,0,794414.2746314972,36059.512281010655,0,0,1522349.4532408104,11,7,6,4,8,16,6,5,3,11,1,3,5,19,9,7.4,4.133,23.668,2.4,2.333,2.067,19.733,0,0,0.018073979591836733,0.0030111111111111115,0.03113143631436314,0.0375,0.002761904761904762,0.003216867469879518,0.004488372093023255,0.04013440860215054,0.004620000000000001,0.08012411347517731,0.0475,0.004552380952380952,0.004990361445783133,0.00885
