time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705686898,0.4976897644794357,2.099115087394311,0.3304165307232266,29.046394999997787,0.32723982805158197,8.310985069647044,0.5903258971872115,3.5558936743508185,2.9656615890668316,0.2917481833426469,0.25158035258547823,109981696,44625920,11612160,44912640,43962368,16113664,44544000,10919936,45608960,2949120,9187328,43248.21977602269,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.133,24.467,0.467,77.467,0.6,12.733,12.6,0.733,134.867,17.933,6.2,0,0,0.0030090225563909776,0.0031836327345309383,0.10416666666666666,0.004249299719887955,0.003,0.056078767123287646,0.0033125,0.0018826927907560917,0.007528553299492386,0.0029505300353356886,0.0046258646616541355,0.004930538922155689,0.22083333333333338,0.052739726027397245,0.0046,0.20727112676056336,0.006300000000000003,0.004394222557146447,0.009592005076142133,0.004680565371024734
1705686899,0.5105488852116593,2.099115087394311,0.3815047657676028,33.68999999999744,0.32723982805158197,8.310985069647044,0.5903258971872115,3.5558936743508185,2.9656615890668316,0.2917481833426469,0.24774195442797214,109981696,44625920,11612160,44912640,43962368,16113664,44544000,10919936,45608960,2949120,9187328,44365.650993711715,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.133,24.467,0.467,77.467,0.6,12.733,12.6,0.733,134.867,17.933,6.2,0,0,0.0030090225563909776,0.0031836327345309383,0.10416666666666666,0.004249299719887955,0.003,0.056078767123287646,0.0033125,0.0018826927907560917,0.007528553299492386,0.0029505300353356886,0.0046258646616541355,0.004930538922155689,0.22083333333333338,0.052739726027397245,0.0046,0.20727112676056336,0.006300000000000003,0.004394222557146447,0.009592005076142133,0.004680565371024734
1705686900,0.523408005943883,2.099115087394311,0.3815047657676028,33.68999999999744,0.32723982805158197,8.310985069647044,0.5903258971872115,3.5558936743508185,2.9656615890668316,0.2917481833426469,0.24774195442797214,109981696,44625920,11612160,44912640,43962368,16113664,44544000,10919936,45608960,2949120,9187328,45483.08221140074,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,14.533,24.467,0.467,77.467,0.6,12.733,12.6,0.733,134.867,17.933,6.2,0,0,0.0030060150375939856,0.0031836327345309383,0.10416666666666666,0.004249299719887955,0.003,0.056078767123287646,0.0033125,0.0018826927907560917,0.007528553299492386,0.0029505300353356886,0.0046204511278195495,0.004930538922155689,0.22083333333333338,0.052739726027397245,0.0046,0.20727112676056336,0.006300000000000003,0.004394222557146447,0.009592005076142133,0.004680565371024734
1705686901,0.5362671266761067,2.099115087394311,0.3238180659771599,33.68999999999744,0.32723982805158197,8.310985069647044,0.5903258971872115,3.5558936743508185,2.9656615890668316,0.2941529793228026,0.24774195442797214,109981696,44625920,11612160,44912640,43962368,16113664,44544000,10919936,45608960,2953216,9187328,46600.51342908976,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,23.8,0.8,75.133,0.6,12.733,11.933,0.733,133.467,17.733,6.6,0,0,0.0030059880239520958,0.003153694581280788,0.1075,0.0043166588013213774,0.003,0.05778546712802768,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002943060498220641,0.0046203592814371254,0.0048766502463054185,0.2215,0.05502604166666662,0.0046,0.21291666666666662,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004668327402135231
1705686902,0.5491262474083303,2.099115087394311,0.31745965321436653,33.68999999999744,0.34488339030217147,8.310985069647044,0.5903258971872115,3.5558936743508185,2.9656615890668316,0.2941529793228026,0.24774195442797214,109981696,44625920,11612160,44912640,43962368,16113664,44544000,10919936,45608960,2953216,9187328,47717.944646778786,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,23.8,0.8,75.133,0.6,12.733,11.933,0.733,133.467,17.733,6.6,0,0,0.0030059880239520958,0.003153694581280788,0.1075,0.0043166588013213774,0.003,0.05778546712802768,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002943060498220641,0.0046203592814371254,0.0048766502463054185,0.2215,0.05502604166666662,0.0046,0.21291666666666662,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004668327402135231
1705686903,0.6008722654886731,2.099115087394311,0.37473371784616905,33.68999999999744,0.3448833903021715,8.310985069647044,0.5051000172829181,3.5558936743508185,2.965661589066831,0.2941529793228026,0.24774195442797214,110096384,44625920,11702272,44912640,43962368,16113664,44544000,10919936,45608960,2953216,9187328,32210.19306360112,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,23.8,0.8,70.133,0.6,11.333,11.933,0.733,133.467,17.733,6.6,0,0,0.0030059880239520958,0.003153694581280788,0.1075,0.004298031865042175,0.003,0.05865051903114188,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002943060498220641,0.0046203592814371254,0.0048766502463054185,0.2215,0.054246031746031695,0.0046,0.21667857142857144,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004668327402135231
1705686904,0.6145971296496148,1.777209957867151,0.37473371784616905,33.68999999999744,0.3448833903021715,8.310985069647044,0.5161401531760994,3.5558936743508185,2.944066946490537,0.2941529793228026,0.24774195442797214,110096384,44625920,11702272,44912640,43962368,16113664,44544000,10919936,45608960,2953216,9187328,32945.92434924484,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,23.8,0.8,70.133,0.6,11.333,11.933,0.733,133.467,17.733,6.6,0,0,0.0030059880239520958,0.003153694581280788,0.1075,0.004298031865042175,0.003,0.05865051903114188,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002943060498220641,0.0046203592814371254,0.0048766502463054185,0.2215,0.054246031746031695,0.0046,0.21667857142857144,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004668327402135231
1705686905,0.6283219938105566,1.7422247064105791,0.37473371784616905,33.06038310585238,0.34308876911231273,8.310985069647044,0.5271802890692809,3.5558936743508185,2.944066946490537,0.23668055720676434,0.24774195442797214,110096384,44625920,11702272,44863488,43962368,16113664,44544000,10919936,45608960,2953216,9187328,33681.65563488856,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,22.733,0.8,70.133,0.6,11.333,11.933,0.733,133.467,17.733,6.6,0,0,0.0030059880239520958,0.003150943396226415,0.1075,0.004298031865042175,0.003,0.05865051903114188,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002943060498220641,0.0046203592814371254,0.0048716981132075465,0.2215,0.054246031746031695,0.0046,0.21667857142857144,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004668327402135231
1705686906,0.6420468579714985,1.707239454954007,0.37473371784616905,33.06038310585238,0.34308876911231273,8.310985069647044,0.5382204249624625,3.5558936743508185,2.944066946490537,0.2416506103455557,0.24774195442797214,110096384,44625920,11702272,44863488,43962368,16113664,44544000,10919936,45608960,2953216,9187328,34417.386920532284,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,22.733,0.8,70.133,0.6,11.333,11.933,0.733,133.467,17.733,6.467,0,0,0.0030059880239520958,0.003150943396226415,0.1075,0.004298031865042175,0.003,0.05865051903114188,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002891696750902527,0.0046203592814371254,0.0048716981132075465,0.2215,0.054246031746031695,0.0046,0.21667857142857144,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004659205776173285
1705686907,0.6557717221324403,1.6198527200894404,0.37473371784616905,33.06038310585238,0.34308876911231273,8.310985069647044,0.5492605608556438,3.5558936743508185,2.944066946490537,0.24662066348434714,0.24774195442797214,110096384,44625920,11702272,44863488,43962368,16113664,44544000,10919936,45608960,2953216,9187328,35153.118206176,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,13.4,22.733,0.8,70.133,0.733,11.333,11.933,0.733,133.467,17.733,6.467,0,0,0.0030059880239520958,0.003150943396226415,0.1075,0.004298031865042175,0.003,0.058650519031141865,0.0033125,0.0018866599799398191,0.0075446998722860795,0.002891696750902527,0.0046203592814371254,0.0048716981132075465,0.2215,0.054246031746031695,0.0046,0.21667857142857141,0.006300000000000003,0.004398194583751253,0.009621328224776501,0.004659205776173285
