time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705707694,1.436193297405371,4.84017537103412,49.028625708884505,0.24383510769992756,5.086329837940908,1.2020589548905973,0.4369392684610084,0.09550512669158953,0.35690823632288815,0.7617915379642346,0.00018486592027916582,0.21328599203036488,0.27475949182118037,0.8510908237869949,1.0281735816932491,207020032,87007232,6594560,430891008,99037184,320299008,43384832,4521984,278163456,92893184,4669440,2891776,299286528,8155136,52109312,2899973.338863051,0,0,927536.231884058,44772.367054708426,0,0,1677021.302470762,10,7,7,4,7,17,5,5,3,11,1,3,6,17,8,8.867,4.133,26.333,1.8,1.867,2,18.6,0,0.018372229411880235,0.009375018520027562,0.03286159851955799,0.0375,0.0024705882352941176,0.0034927536231884057,0.0036435791346722986,0.04000013158648859,0.07732559053022259,0.08801280416662512,0.0475,0.004494117647058824,0.007625000000000001,0.008007886420649436
1705707695,1.436193297405371,4.84017537103412,41.47875579398125,0.20059035270274853,4.643886396200854,1.2020589548905973,0.4369392684610084,0.0914678285332003,0.35690823632288815,0.7617915379642346,0.00018486592027916582,0.1780850000000012,0.28070291480784854,0.8510908237869949,1.0281735816932491,207020032,87007232,6594560,430891008,99037184,320299008,43384832,4521984,278163456,92893184,4669440,2891776,299286528,8155136,52109312,2899973.338863051,0,0,927536.231884058,44772.367054708426,0,0,1677021.302470762,10,7,7,4,7,17,5,5,3,11,1,3,6,17,8,8.867,4.133,26.333,1.8,1.867,1.733,18.6,0,0.018372229411880235,0.009375018520027562,0.03286159851955799,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036435791346722986,0.04000013158648859,0.07732559053022259,0.08801280416662512,0.0475,0.004494117647058824,0.006636363636363639,0.008007886420649436
1705707696,1.436193297405371,5.0008010370915015,41.47875579398125,0.20471333600145308,5.496482428975424,1.2020589548905973,0.4369392684610084,0.0914678285332003,0.35690823632288815,0.7617915379642346,0.00018486592027916582,0.1780850000000012,0.2866463377945167,0.7843782696250717,1.0281735816932491,207020032,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278163456,92893184,4669440,2891776,299286528,8155136,52109312,2464748.5633573905,0,0,927536.231884058,44772.367054708426,0,0,1677021.302470762,10,7,7,4,7,17,5,5,3,11,1,3,6,17,8,8.867,4.133,26.333,1.8,1.867,1.733,18.6,0,0.018372229411880235,0.009375018520027562,0.03286159851955799,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036435791346722986,0.04000013158648859,0.07732559053022259,0.08801280416662512,0.0475,0.004494117647058824,0.006636363636363639,0.008007886420649436
1705707697,1.436193297405371,5.0008010370915015,41.47875579398125,0.20883631930015759,5.496482428975424,1.2020589548905973,0.4369392684610084,0.07921319334984542,0.35690823632288815,0.7745753754191667,0.00018486592027916582,0.1780850000000012,0.2925897607811848,0.9431165787932027,1.0281735816932491,207020032,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278163456,92893184,4669440,2891776,299286528,8155136,52109312,2464748.5633573905,0,0,927536.231884058,44772.367054708426,0,0,1677021.302470762,10,7,7,4,7,17,5,5,3,11,1,3,6,17,8,8.867,4.133,26.333,1.8,1.867,1.733,18.6,0,0.018372229411880235,0.009375018520027562,0.03286159851955799,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036435791346722986,0.04000013158648859,0.07732559053022259,0.08801280416662512,0.0475,0.004494117647058824,0.006636363636363639,0.008007886420649436
1705707698,1.4007848676094634,5.0008010370915015,41.47875579398125,0.24737899792227222,4.660009411325848,1.2020589548905973,0.4369392684610084,0.08083069691510848,0.35472217308412224,0.7745753754191667,0.00018486592027916582,0.1780850000000012,0.29853318376785304,0.9431165787932027,0.8973072347716243,207040512,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278171648,92893184,4669440,2891776,299286528,8155136,52109312,2464748.5633573905,0,0,927536.231884058,48304.734948994635,0,0,1634911.4098922403,11,7,7,4,7,17,5,5,3,11,1,3,6,17,8,8.867,4.133,26.333,1.8,1.867,1.733,18.6,0,0.018372229411880235,0.004495516592462108,0.03286159851955799,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036435791346722986,0.04000013158648859,0.07228586631649998,0.08801280416662512,0.0475,0.004494117647058824,0.006636363636363639,0.008007886420649436
1705707699,1.4007848676094634,5.0008010370915015,41.47875579398125,0.24737899792227222,4.568401370842924,1.2020589548905973,0.4369392684610084,0.08244820048037155,0.35472217308412224,0.7745753754191667,0.00018486592027916582,0.1780850000000012,0.3044766067545212,0.9431165787932027,0.9158053636322581,207040512,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278171648,92893184,4669440,2891776,299286528,8155136,52109312,2464748.5633573905,0,0,927536.231884058,48304.734948994635,0,0,1668615.3640831418,11,7,7,4,7,17,5,5,3,11,1,3,6,17,8,8.867,4.133,26.333,1.8,1.867,1.733,18.6,0,0.018372229411880235,0.004495516592462108,0.03286159851955799,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036435791346722986,0.04000013158648859,0.07228586631649998,0.08801280416662512,0.0475,0.004494117647058824,0.006636363636363639,0.008007886420649436
1705707700,1.4007848676094634,5.0008010370915015,41.47875579398125,0.2077437287260009,4.4767933303600005,1.2020589548905973,0.4369392684610084,0.08406570404563463,0.35472217308412224,0.7745753754191667,0.00018486592027916582,0.1780850000000012,0.3104200297411893,0.9431165787932027,0.9343034924928918,207040512,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278171648,92893184,4669440,2891776,299286528,8155136,52109312,2464748.5633573905,0,0,927536.231884058,48304.734948994635,0,0,1702319.318274043,11,7,7,4,7,17,5,5,3,11,1,3,6,17,8,9.333,4.6,28.733,1.933,1.867,1.733,19.467,0,0.018610040612827963,0.0038656759193470384,0.03237456083903542,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036462211636892556,0.04038851978960479,0.06444448834452784,0.08634854436898094,0.0475,0.004494117647058824,0.006636363636363639,0.00801279403280759
1705707701,1.4007848676094634,5.0008010370915015,41.47875579398125,0.20362074542729633,4.385185289877077,1.2020589548905973,0.4369392684610084,0.09705021391578389,0.35472217308412224,0.7745753754191667,0.00018486592027916582,0.1780850000000012,0.3566053792000899,0.9564855446566864,0.9332104361305824,207040512,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278171648,92893184,4669440,2891776,299286528,8179712,52166656,2464748.5633573905,0,0,927536.231884058,48304.734948994635,0,0,1523862.1768738963,11,7,7,4,7,17,5,5,3,11,1,3,6,17,8,9.333,4.6,28.733,1.933,1.867,1.733,19.467,0,0.018610040612827963,0.0038656759193470384,0.03237456083903542,0.0375,0.0024705882352941176,0.0033333333333333335,0.0036462211636892556,0.04038851978960479,0.06444448834452784,0.08634854436898094,0.0475,0.004494117647058824,0.006636363636363639,0.00801279403280759
1705707702,1.3652432471161076,5.0008010370915015,41.47875579398125,0.1994977621285918,4.293577249394153,1.2020589548905973,0.4369392684610084,0.09705021391578389,0.35472217308412224,0.800178687851643,0.00018486592027916582,0.2603399007965787,0.3566053792000899,0.9564855446566864,1.091080724647738,207040512,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278171648,92893184,4669440,2887680,299286528,8179712,52166656,2464748.5633573905,0,0,927536.231884058,48304.734948994635,0,0,1781652.437472525,11,7,7,4,7,17,5,5,3,11,1,3,6,17,8,9.533,4.6,28.733,2.133,2.067,1.933,20.067,0,0.01851369528956759,0.0038656759193470384,0.03237456083903542,0.0375,0.0025675675675675674,0.0032051282051282055,0.0036570219593383127,0.040339979493844914,0.06444448834452784,0.08634854436898094,0.0475,0.004513513513513513,0.004969230769230769,0.008022425383060494
1705707703,1.3652432471161076,5.0008010370915015,35.570452687426894,0.24096068432307938,4.20196920891123,1.2020589548905973,0.4369392684610084,0.09705021391578389,0.35472217308412224,0.800178687851643,0.00018486592027916582,0.2657497858992651,0.3566053792000899,0.9564855446566864,1.091080724647738,207040512,87183360,6594560,430891008,99037184,320299008,43384832,4521984,278171648,92893184,4669440,2887680,299286528,8179712,52166656,2464748.5633573905,0,0,927536.231884058,48304.734948994635,0,0,1781652.437472525,11,7,7,4,7,17,5,5,3,11,1,3,6,17,8,9.533,4.6,28.733,2.133,2.067,1.933,20.067,0,0.01851369528956759,0.0038656759193470384,0.03237456083903542,0.0375,0.0025675675675675674,0.0032051282051282055,0.0036570219593383127,0.040339979493844914,0.06444448834452784,0.08634854436898094,0.0475,0.004513513513513513,0.004969230769230769,0.008022425383060494
