time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705642672,1.2919409731451847,32.60821852373399,0.18452856925944794,0.2098331790375556,6.047469992939512,50.0467043314501,0.3131255212244131,0.04223800482853978,0.12324865573525277,0.6899804911149604,0.00011014470735691156,0.2951613549809555,0.12160749961582999,1.569683705168028,1.3684449021624336,222154752,229310464,6316032,432439296,101285888,613548032,119500800,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216911872,3799839.0989541435,0,0,462702.32339213055,15564.971214683363,0,24630.186410102222,1167071.7473395125,32,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.333,3.6,23.867,8,0,0,21.333,0,0,3.333,8,0,0,0.4047619047619047,0.0031645569620253164,0.05119863013698631,0.00033582089552238814,NaN,NaN,0.006836219336219336,2.200000000000001,0.00489620253164557,0.5631578947368435,0.05344827586206902,NaN,NaN,0.009811688311688313
1705642673,1.2919409731451847,32.60821852373399,0.18452856925944794,0.2098331790375556,6.047469992939512,50.0467043314501,0.2837782538157593,0.04223800482853978,0.12324865573525277,0.6899804911149604,0.00011014470735691156,0.2951613549809555,0.12160749961582999,1.569683705168028,1.5512144297555774,222154752,229310464,6316032,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3799839.0989541435,0,0,207493.69318268454,15564.971214683363,0,24630.186410102222,3359032.0412278734,32,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.333,3.6,23.867,11.333,0,0,21.333,0,0,3.333,11.333,0,0,0.4047619047619047,0.0031645569620253164,0.05119863013698631,0.000342797783933518,NaN,NaN,0.006836219336219336,2.200000000000001,0.00489620253164557,0.5631578947368435,0.05732758620689659,NaN,NaN,0.009811688311688313
1705642674,1.1162011135481855,32.81110350206417,0.18452856925944794,0.2098331790375556,6.047469992939512,50.0467043314501,0.333125200128063,0.04223800482853978,0.12324865573525277,0.6899804911149604,0.00011014470735691156,0.2951613549809555,0.12160749961582999,1.569683705168028,1.5512144297555774,222154752,229339136,6316032,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3560790.5799996196,0,0,243575.31677416404,15564.971214683363,0,24630.186410102222,3359032.0412278734,32,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.333,3.6,23.867,11.333,0,0,21.333,0,0,3.333,11.333,0,0,0.4047619047619047,0.0031645569620253164,0.05119863013698631,0.000342797783933518,NaN,NaN,0.006836219336219336,2.200000000000001,0.00489620253164557,0.5631578947368435,0.05732758620689659,NaN,NaN,0.009811688311688313
1705642675,1.310540704738779,32.81110350206417,0.17896908806909556,0.2098331790375556,6.047469992939512,50.0467043314501,0.333125200128063,0.04223800482853978,0.12324865573525277,0.6899804911149604,0.00011014470735691156,0.2951613549809555,0.12160749961582999,1.569683705168028,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3560790.5799996196,0,0,243575.31677416404,15564.971214683363,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.333,3.6,23.867,11.333,0,0,21.333,0,0,3.333,11.333,0,0,0.4047619047619047,0.0031645569620253164,0.05119863013698631,0.000342797783933518,NaN,NaN,0.006836219336219336,2.200000000000001,0.00489620253164557,0.5631578947368435,0.05732758620689659,NaN,NaN,0.009811688311688313
1705642676,1.310540704738779,32.81110350206417,0.17896908806909556,0.2098331790375556,4.376703860831063,50.0467043314501,0.333125200128063,0.04223800482853978,0.12324865573525277,0.6899804911149604,0.00011014470735691156,0.2951613549809555,0.12160749961582999,1.4670041741877125,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3560790.5799996196,0,0,243575.31677416404,15564.971214683363,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.333,3.6,23.867,11.333,0,0,21.333,0,0,3.333,11.333,0,0,0.4047619047619047,0.0031645569620253164,0.05119863013698631,0.000342797783933518,NaN,NaN,0.006836219336219336,2.200000000000001,0.00489620253164557,0.5631578947368435,0.05732758620689659,NaN,NaN,0.009811688311688313
1705642677,1.310540704738779,32.81110350206417,0.17896908806909556,0.2067184668606691,4.468835296697415,50.0467043314501,0.333125200128063,0.03592870285727665,0.12147811227828807,0.6899804911149604,0.00011014470735691156,0.2951613549809555,0.12160749961582999,1.4670041741877125,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3560790.5799996196,0,0,243575.31677416404,10293.008996331106,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.333,3.6,23.867,11.333,0,0,21.333,0,0,3.333,11.333,0,0,0.4047619047619047,0.0031645569620253164,0.05119863013698631,0.000342797783933518,NaN,NaN,0.006836219336219336,2.200000000000001,0.00489620253164557,0.5631578947368435,0.05732758620689659,NaN,NaN,0.009811688311688313
1705642678,1.310540704738779,32.81110350206417,0.17896908806909556,0.2067184668606691,4.5609667325637675,50.0467043314501,0.333125200128063,0.035224736110134325,0.12147811227828807,0.6899804911149604,0,0.2951613549809555,0.12160749961582999,1.4670041741877125,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3560790.5799996196,0,0,243575.31677416404,10293.008996331106,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,6.2,3.6,23.867,11.333,0,0,21.333,0,0,3.333,11.333,0,0,0.41477272727272724,0.0031645569620253164,0.05119863013698631,0.000342797783933518,NaN,NaN,0.006836219336219336,2.2193548387096773,0.00489620253164557,0.5631578947368435,0.05732758620689659,NaN,NaN,0.009811688311688313
1705642679,1.310540704738779,32.81110350206417,0.17896908806909556,0.2067184668606691,4.6530981684301205,50.0467043314501,0.333125200128063,0.024025000000005292,0.12147811227828807,0.6899804911149604,0,0.2951613549809555,0.11930833932652185,1.4670041741877125,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8921088,216973312,3560790.5799996196,0,0,243575.31677416404,10293.008996331106,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,5.8,4.067,24.667,11.733,0,0,22.133,0,0,3.733,11.733,0,0,0.4075,0.003194805194805195,0.05008960573476703,0.00033448753462603876,NaN,NaN,0.006728723404255319,2.1974137931034483,0.004950649350649351,0.5474358974358967,0.05763157894736842,NaN,NaN,0.009765197568389058
1705642680,1.310540704738779,32.81110350206417,0.17896908806909556,0.2067184668606691,4.745229604296473,50.0467043314501,0.333125200128063,0.028402652417470056,0.12147811227828807,0.6899804911149604,0,0.2951613549809555,0.11930833932652185,1.4984419966259646,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,613548032,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8933376,216973312,3560790.5799996196,0,0,243575.31677416404,10293.008996331106,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,5.8,4.067,24.667,11.733,0,0,23.467,0,0,3.733,11.733,0,0,0.4075,0.003194805194805195,0.05008960573476703,0.00033448753462603876,NaN,NaN,0.0065579119086460035,2.1974137931034483,0.004950649350649351,0.5474358974358967,0.05763157894736842,NaN,NaN,0.00974877650897227
1705642681,1.310540704738779,32.81110350206417,0.17896908806909556,0.2067184668606691,4.837361040162824,50.019656231023546,0.333125200128063,0.03216634429400854,0.12147811227828807,0.6899804911149604,0,0.2951613549809555,0.11930833932652185,1.4984419966259646,1.5512144297555774,222121984,229339136,6328320,432439296,101285888,631185408,119496704,4820992,268337152,98455552,4575232,3022848,306491392,8933376,216973312,3560790.5799996196,0,0,243575.31677416404,10293.008996331106,0,24630.186410102222,3359032.0412278734,31,20,10,4,7,23,3,6,3,11,1,3,4,24,13,5.8,4.067,24.667,11.733,0,0,23.467,0,0,3.733,11.733,0,0,0.4075,0.003194805194805195,0.05008960573476703,0.00033448753462603876,NaN,NaN,0.0065579119086460035,2.1974137931034483,0.004950649350649351,0.5474358974358967,0.05763157894736842,NaN,NaN,0.00974877650897227
