time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705696521,0.7672580881275661,2.268279132522479,0.5962020744104484,25.95904316386114,0.37152933632575885,8.502612970711336,0.31189000000002426,3.8189666331883005,3.171452218598985,0.3107903507029529,0.30074198392366586,111366144,44691456,11825152,44023808,43978752,16588800,44625920,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,26.2,1.133,74.667,1,12.933,12.533,1,146.467,19.733,8.267,0,0,0,0.003012158054711246,0.0034853556485355654,0.12045454545454545,0.004343532684283727,0.0030377358490566043,0.06657060518731987,0.0034651162790697676,0.0021180362860192103,0.007540603248259861,0.0028938547486033524,0.004626747720364742,0.00788775510204082,0.22772727272727275,0.054186046511627825,0.004667924528301888,0.22076923076923075,0.00735,0.004462540021344717,0.009610208816705336,0.004614525139664805
1705696522,0.7672580881275661,2.268279132522479,0.5962020744104484,26.37343980019961,0.37152933632575885,8.502612970711336,0.31189000000002426,3.8189666331883005,3.171452218598985,0.3107903507029529,0.30074198392366586,111366144,44691456,11825152,44023808,43978752,16588800,44625920,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,26.2,1.133,74.667,1.267,12.933,12.533,1,146.467,19.733,8.267,0,0,0,0.003012158054711246,0.0034853556485355654,0.12045454545454545,0.004343532684283727,0.0030357142857142857,0.06657060518731987,0.0034651162790697676,0.0021180362860192103,0.007540603248259861,0.0028938547486033524,0.004626747720364742,0.00788775510204082,0.22772727272727275,0.054186046511627825,0.004664285714285714,0.22076923076923072,0.00735,0.004462540021344717,0.009610208816705336,0.004614525139664805
1705696523,0.7672580881275661,2.082575364137395,0.5832055140277723,25.772311782553324,0.37152933632575885,8.502612970711336,0.31189000000002426,3.8189666331883005,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44691456,11657216,44023808,43978752,16588800,44625920,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.4,148.333,19.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.0034347826086956524,0.002120102214650767,0.007540603248259861,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.054358974358974396,0.0046,0.22076923076923072,0.007200000000000003,0.004462862010221464,0.009610208816705336,0.004604383561643836
1705696524,0.7672580881275661,1.9998946308792294,0.5832055140277723,25.171183764907052,0.37152933632575885,8.502612970711336,0.5838165179633416,3.9584977625617044,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44023808,43978752,16588800,44572672,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.4,148.333,19.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.0034347826086956524,0.002120102214650767,0.007540603248259861,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.054358974358974396,0.0046,0.22076923076923072,0.007200000000000003,0.004462862010221464,0.009610208816705336,0.004604383561643836
1705696525,0.7672580881275661,2.040459759207944,0.5832055140277723,24.57005574726077,0.37152933632575885,8.502612970711336,0.5990213599867769,3.9584977625617044,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44023808,43978752,16588800,44572672,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.533,148.333,19.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.00344,0.002120102214650767,0.007540603248259861,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.05435897435897438,0.0046,0.22076923076923072,0.00722727272727273,0.004462862010221464,0.009610208816705336,0.004604383561643836
1705696526,0.7672580881275661,2.081024887536658,0.5832055140277723,23.96892772961449,0.37152933632575885,8.502612970711336,0.6142262020102122,3.9584977625617044,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44023808,43978752,16588800,44572672,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.533,148.333,19.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.00344,0.002120102214650767,0.007540603248259861,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.05435897435897438,0.0046,0.22076923076923072,0.00722727272727273,0.004462862010221464,0.009610208816705336,0.004604383561643836
1705696527,0.7672580881275661,2.4339076997228664,0.5832055140277723,23.367799711968214,0.37152933632575885,8.502612970711336,0.6294310440336477,3.9584977625617044,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44023808,43978752,16588800,44572672,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.533,148.333,19.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.00344,0.002120102214650767,0.007540603248259861,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.05435897435897438,0.0046,0.22076923076923072,0.00722727272727273,0.004462862010221464,0.009610208816705336,0.004604383561643836
1705696528,0.7672580881275661,2.4339076997228664,0.5832055140277723,22.766671694321932,0.37152933632575885,8.502612970711336,0.644635886057083,3.234966840268812,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44023808,43978752,16588800,44572672,10153984,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.533,144.267,18.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.00344,0.0021129067481982966,0.007561764705882353,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.05435897435897438,0.0046,0.22076923076923072,0.00722727272727273,0.004483380650797118,0.009644117647058824,0.004604383561643836
1705696529,0.7672580881275661,2.4339076997228664,0.5832055140277723,22.165543676675654,0.37152933632575885,8.502612970711336,0.6598407280805183,3.999792378399881,3.171452218598985,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44023808,43978752,16588800,44572672,10563584,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,14,27,1.533,76.933,1.667,12.933,12.533,1.533,144.267,18.733,9.067,0,0,0,0.003012158054711246,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.00344,0.0021129067481982966,0.007561764705882353,0.0028904109589041097,0.004626747720364742,0.007915000000000004,0.23090909090909095,0.05435897435897438,0.0046,0.22076923076923072,0.00722727272727273,0.004483380650797118,0.009644117647058824,0.004604383561643836
1705696530,0.7672580881275661,2.4339076997228664,0.5832055140277723,34.46405133928465,0.37152933632575885,8.502612970711336,0.6750455701039537,3.999792378399881,2.693725799404025,0.3107903507029529,0.319587035587648,111366144,44658688,11657216,44810240,43978752,16588800,44572672,10563584,45879296,3084288,9166848,59961.938222807796,0,0,0,0,0,0,0,0,4,4,9,4,3,29,3,3,4,4,2,15.4,27,1.533,76.933,1.667,12.933,12.533,1.533,144.267,18.733,9.067,0,0,0,0.003009049773755656,0.0034926931106471822,0.11818181818181822,0.0043441108545034645,0.003,0.06657060518731987,0.00344,0.0021129067481982966,0.007561764705882353,0.0028904109589041097,0.004625942684766213,0.007915000000000004,0.23090909090909095,0.05435897435897438,0.0046,0.22076923076923072,0.00722727272727273,0.004483380650797118,0.009644117647058824,0.004604383561643836
