time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705365802,0.7491971158869437,1.5772017843720096,0.37064686115778456,18.61858630398972,0.3138950920549827,6.665814305970076,0.56870064608761,2.9262838032851852,2.435136570897341,0.2704752839230596,0.17168497547370298,113872896,43663360,12443648,40468480,43532288,16592896,40947712,10760192,44179456,3018752,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,23.133,1,78.128,0.933,12.333,11.267,1,125.267,15.533,5.8,0,0,0,0,0.0029968895800933123,0.00330735455543359,0.3375000000000001,0.06104168482964014,0.003,0.19084224598930483,0.004166666666666667,0.0021655155989521316,0.0075619533527696795,0.002887218045112782,0.0046292379471228615,0.006917582417582424,0.9150000000000003,0.09834168317784348,0.0046,0.7124161073825503,0.00925,0.004468921171707549,0.009821428571428571,0.004589473684210526
1705365803,0.7491971158869437,1.547216864564811,0.3635563119727539,18.61858630398972,0.3138950920549827,6.665814305970076,0.5965118994162644,3.3604223699649007,2.435136570897341,0.2704752839230596,0.17525110930661877,113872896,43663360,12443648,40468480,43532288,16592896,41332736,10760192,44179456,3018752,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,23.133,1,78.128,0.933,12.333,11.267,1,125.267,15.533,5.8,0,0,0,0,0.0029968895800933123,0.00330735455543359,0.3375000000000001,0.06104168482964014,0.003,0.19084224598930483,0.004166666666666667,0.0021655155989521316,0.0075619533527696795,0.002887218045112782,0.0046292379471228615,0.006917582417582424,0.9150000000000003,0.09834168317784348,0.0046,0.7124161073825503,0.00925,0.004468921171707549,0.009821428571428571,0.004589473684210526
1705365804,0.7491971158869437,1.5172319447576124,0.3635563119727539,18.61858630398972,0.3138950920549827,6.665814305970076,0.5965118994162644,3.3604223699649007,2.435136570897341,0.2704752839230596,0.17881724313953454,113872896,43663360,12443648,40468480,43532288,16592896,41332736,10760192,44179456,3018752,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,23.133,1,78.128,0.933,11.867,11.267,1,122.8,15.533,5.8,0,0,0,0,0.0029968895800933123,0.00330735455543359,0.3375000000000001,0.06104168482964014,0.003,0.19312339331619535,0.004166666666666667,0.0021792157806110176,0.0075619533527696795,0.002887218045112782,0.0046292379471228615,0.006917582417582424,0.9150000000000003,0.09834168317784348,0.0046,0.716358024691358,0.00925,0.004472023093577099,0.009821428571428571,0.004589473684210526
1705365805,0.7491971158869437,1.4872470249504137,0.3635563119727539,18.61858630398972,0.27163958107951447,6.619605835679851,0.5965118994162644,3.3604223699649007,2.435136570897341,0.2678396246534496,0.18238337697245033,113872896,43663360,12443648,40468480,43532288,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22.267,1,78.128,0.933,11.867,11.267,1,122.8,15.533,5.8,0,0,0,0,0.0029968895800933123,0.003284775465498357,0.3375000000000001,0.06104168482964014,0.003,0.19312339331619535,0.004166666666666667,0.0021792157806110176,0.0075619533527696795,0.002887218045112782,0.0046292379471228615,0.006412087912087913,0.9150000000000003,0.09834168317784348,0.0046,0.716358024691358,0.00925,0.004472023093577099,0.009821428571428571,0.004589473684210526
1705365806,0.7491971158869437,1.457262105143215,0.3635563119727539,18.61858630398972,0.26640799621193134,6.619605835679851,0.5965118994162644,3.3604223699649007,2.435136570897341,0.2678396246534496,0.2139680299749465,113872896,43663360,12443648,40468480,43532288,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22.267,1,78.128,0.933,11.867,11.267,1,122.8,15.533,5.8,0,0,0,0,0.0029968895800933123,0.003284775465498357,0.3375000000000001,0.06104168482964014,0.003,0.19312339331619535,0.004166666666666667,0.0021792157806110176,0.0075619533527696795,0.002887218045112782,0.0046292379471228615,0.006412087912087913,0.9150000000000003,0.09834168317784348,0.0046,0.716358024691358,0.00925,0.004472023093577099,0.009821428571428571,0.004589473684210526
1705365807,0.7491971158869437,1.9983449790754857,0.3635563119727539,18.61858630398972,0.2611764113443483,6.619605835679851,0.5965118994162644,3.3604223699649007,2.435136570897341,0.2678396246534496,0.2139680299749465,113872896,43667456,12443648,40468480,43532288,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22,0.867,77.995,0.8,11.867,11.267,0.867,122.8,15.533,5.533,0,0,0,0,0.0029968895800933123,0.0032885245901639343,0.2875,0.06093838229282953,0.003,0.19312339331619535,0.003962962962962963,0.00218000480653689,0.0075619533527696795,0.0028884758364312265,0.0046292379471228615,0.006467741935483877,0.8944444444444444,0.09827319579138259,0.0046,0.716358024691358,0.009090909090909092,0.004472146118721461,0.009821428571428571,0.004589591078066915
1705365808,0.7491971158869437,1.9983449790754857,0.3635563119727539,18.61858630398972,0.31020932345541474,6.619605835679851,0.48044062962141953,3.3604223699649007,2.435136570897341,0.2678396246534496,0.2139680299749465,113872896,43667456,12443648,40468480,43528192,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22,0.867,77.995,0.8,11.867,11.267,0.867,122.8,15.533,5.533,0,0,0,0,0.0029968895800933123,0.0032885245901639343,0.2875,0.06093838229282953,0.003,0.19312339331619535,0.003962962962962963,0.00218000480653689,0.0075619533527696795,0.0028884758364312265,0.0046292379471228615,0.006467741935483877,0.8944444444444444,0.09827319579138259,0.0046,0.716358024691358,0.009090909090909092,0.004472146118721461,0.009821428571428571,0.004589591078066915
1705365809,0.7491971158869437,1.9983449790754857,0.3635563119727539,18.61858630398972,0.31020932345541474,6.619605835679851,0.49280845718722865,2.9062892901838935,2.435136570897341,0.2678396246534496,0.2139680299749465,113872896,43667456,12443648,40468480,43528192,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22,0.867,77.995,0.8,11.867,11.267,0.867,122.8,15.533,5.533,0,0,0,0,0.0029968895800933123,0.0032885245901639343,0.2875,0.06093838229282953,0.003,0.19312339331619535,0.003962962962962963,0.00218000480653689,0.0075619533527696795,0.0028884758364312265,0.0046292379471228615,0.006467741935483877,0.8944444444444444,0.09827319579138259,0.0046,0.716358024691358,0.009090909090909092,0.004472146118721461,0.009821428571428571,0.004589591078066915
1705365810,0.7491971158869437,1.9983449790754857,0.31153140372945276,18.61858630398972,0.24839737749237145,6.619605835679851,0.5051762847530377,2.8502822506844785,2.435136570897341,0.2678396246534496,0.2139680299749465,113872896,43667456,12443648,40468480,43528192,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22,0.867,77.995,0.8,11.867,11.267,0.867,122.8,15.533,5.533,0,0,0,0,0.0029968895800933123,0.0032885245901639343,0.2875,0.06093838229282953,0.003,0.19312339331619535,0.003962962962962963,0.00218000480653689,0.0075619533527696795,0.0028884758364312265,0.0046292379471228615,0.006467741935483877,0.8944444444444444,0.09827319579138259,0.0046,0.716358024691358,0.009090909090909092,0.004472146118721461,0.009821428571428571,0.004589591078066915
1705365811,0.7491971158869437,1.9983449790754857,0.40815726129981394,18.61858630398972,0.2535227420730398,6.55451820526528,0.5175441123188468,2.794275211185064,2.435136570897341,0.2678396246534496,0.2139680299749465,113872896,43667456,12009472,40468480,43528192,16273408,41332736,10760192,44179456,3014656,9179136,57069.21174544567,0,0,0,0,4,4,9,4,3,37,3,4,6,4,3,14.333,22,0.867,77.995,0.8,11.867,11.267,0.867,122.8,15.533,5.533,0,0,0,0,0.0029968895800933123,0.0032885245901639343,0.2875,0.06093838229282953,0.003,0.19312339331619535,0.003962962962962963,0.00218000480653689,0.0075619533527696795,0.0028884758364312265,0.0046292379471228615,0.006467741935483877,0.8944444444444444,0.09827319579138259,0.0046,0.716358024691358,0.009090909090909092,0.004472146118721461,0.009821428571428571,0.004589591078066915
