time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705701292,0.7777566974490682,2.336257587080566,0.3774080287129931,33.85962194913563,0.3207013542408834,7.871203123281147,0.6537270837858327,3.4471117877339754,2.7961996062656023,0.3075239814673898,0.24078029438984427,111837184,44711936,11935744,44650496,43978752,16535552,45314048,10874880,46022656,2949120,9138176,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.533,0.867,90.6,0.867,14.6,13.667,1.067,138.267,18,8.2,0,0,0,0.0030031446540880503,0.003236111111111111,0.1388888888888889,0.004667813267813268,0.003,0.07004643962848298,0.003162162162162162,0.002007433102081269,0.007535947712418301,0.0029341317365269457,0.004615723270440252,0.005311881188118812,0.22777777777777777,0.06510396975425331,0.0046,0.22635135135135123,0.004891891891891891,0.004426065411298316,0.009616993464052287,0.004605988023952096
1705701293,0.7777566974490682,2.336257587080566,0.3774080287129931,33.85962194913563,0.3207013542408834,7.871203123281147,0.6537270837858327,3.4471117877339754,2.7961996062656023,0.3075239814673898,0.325484024965961,111837184,44711936,11935744,44650496,43978752,16535552,45314048,10874880,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,1,138.2,18,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.003162162162162162,0.0020062019350037216,0.007535947712418301,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.06475143403441684,0.0046,0.22635135135135123,0.004891891891891891,0.004425849665095511,0.009616993464052287,0.004605988023952096
1705701294,0.7777566974490682,2.336257587080566,0.3774080287129931,33.85962194913563,0.3207013542408834,6.386563027511602,0.6537270837858326,3.4471117877339754,2.7961996062656023,0.3075239814673898,0.325484024965961,111837184,44711936,11935744,44650496,43978752,16535552,45314048,10874880,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,1,138.2,18,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.003162162162162162,0.0020062019350037216,0.007535947712418301,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.06475143403441684,0.0046,0.22635135135135123,0.004891891891891891,0.004425849665095511,0.009616993464052287,0.004605988023952096
1705701295,0.7777566974490682,2.336257587080566,0.3774080287129931,34.19431282891881,0.3207013542408834,6.25537630879025,0.6537270837858326,3.4471117877339754,2.7961996062656023,0.3075239814673898,0.325484024965961,111837184,44711936,11935744,43986944,43978752,16535552,45314048,10874880,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,0.733,138.2,18,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.0032222222222222227,0.0020062019350037216,0.007535947712418301,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.0647514340344169,0.0046,0.22635135135135123,0.005000000000000006,0.004425849665095511,0.009616993464052287,0.004605988023952096
1705701296,0.7777566974490682,2.336257587080566,0.4040081147659803,34.19431282891881,0.32070135424088336,6.124189590068897,0.6537270837858326,3.489238336563271,2.7961996062656023,0.3075239814673898,0.31764223134079805,111837184,44711936,11935744,43986944,43978752,16535552,45314048,10874880,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,0.733,138.2,18,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.0032222222222222227,0.0020062019350037216,0.007535947712418301,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.0647514340344169,0.0046,0.22635135135135123,0.005000000000000006,0.004425849665095511,0.009616993464052287,0.004605988023952096
1705701297,0.7777566974490682,2.259546787775542,0.4040081147659803,35.09581548366025,0.32070135424088336,8.179019990576677,0.6537270837858326,3.489238336563271,2.7961996062656023,0.3075239814673898,0.31764223134079805,111837184,44711936,11935744,43986944,43978752,16355328,45314048,10874880,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,0.733,138.2,18,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.0032222222222222227,0.0020062019350037216,0.007535947712418301,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.0647514340344169,0.0046,0.22635135135135123,0.005000000000000006,0.004425849665095511,0.009616993464052287,0.004605988023952096
1705701298,0.7777566974490682,2.259546787775542,0.4040081147659803,35.09581548366025,0.32070135424088336,8.369091978819283,0.6537270837858326,3.489238336563271,2.7961996062656023,0.3075239814673898,0.31764223134079805,111837184,44711936,11935744,43986944,43978752,16355328,45314048,10874880,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,0.733,149.533,19.4,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.0032222222222222227,0.0019037698412698416,0.0075128205128205125,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.0647514340344169,0.0046,0.22635135135135123,0.005000000000000006,0.004399801587301587,0.009594871794871796,0.004605988023952096
1705701299,0.7777566974490682,2.259546787775542,0.4040081147659803,35.09581548366025,0.31337342549642083,8.369091978819283,0.6537270837858326,3.6405215586904163,2.7961996062656023,0.3075239814673898,0.31764223134079805,111837184,44711936,11935744,43986944,43970560,16355328,45314048,10645504,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.933,26.4,0.8,90.467,0.8,14.6,13.667,0.733,149.533,19.4,8.067,0,0,0,0.0030031446540880503,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.0032222222222222227,0.0019037698412698416,0.0075128205128205125,0.0029341317365269457,0.004615723270440252,0.005168367346938777,0.225,0.0647514340344169,0.0046,0.22635135135135123,0.005000000000000006,0.004399801587301587,0.009594871794871796,0.004605988023952096
1705701300,0.7777566974490682,2.259546787775542,0.4161837887989288,35.09581548366025,0.31337342549642083,8.369091978819283,0.5405042767369754,3.6405215586904163,2.7961996062656023,0.3075239814673898,0.31764223134079805,111837184,44711936,11358208,43986944,43970560,16355328,45314048,10645504,46022656,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.8,26.4,0.8,90.467,0.8,14.6,13.667,0.733,149.533,19.4,8.067,0,0,0,0.003003105590062112,0.003229475766567755,0.125,0.0046593028964162985,0.003,0.07004643962848298,0.0032222222222222227,0.0019037698412698416,0.0075128205128205125,0.0029341317365269457,0.004615527950310559,0.005168367346938777,0.225,0.0647514340344169,0.0046,0.22635135135135123,0.005000000000000006,0.004399801587301587,0.009594871794871796,0.004605988023952096
1705701301,0.7777566974490682,2.259546787775542,0.4161837887989288,35.09581548366025,0.31337342549642083,8.369091978819283,0.5296088253405449,3.6405215586904167,2.781197194185437,0.3075239814673898,0.31764223134079805,111837184,44711936,11358208,43986944,43970560,16355328,45314048,10645504,46039040,2949120,9142272,102989.85096461551,0,0,0,0,0,0,0,17819.15472124943,4,4,9,4,3,29,3,3,4,4,2,14.267,25.133,0.8,86.733,0.8,14.6,12.8,0.733,143.533,18.533,7.533,0,0,0,0.003003058103975535,0.003184938036224976,0.11022727272727272,0.004516534699580811,0.003,0.0660483870967742,0.0032222222222222227,0.0019318511358144032,0.0074875,0.002940476190476191,0.004615290519877676,0.004932888465204958,0.22204545454545457,0.06321218074656194,0.0046,0.22420000000000004,0.005000000000000006,0.004404929917834703,0.009552500000000002,0.004616666666666667
