time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705639414,1.593197182700356,42.3355728111655,0.1702091529165083,0.20495028153828854,4.048499086400401,0.7911950305659224,0.2818475000000121,0.07400103676184881,0.22920445997961927,0.7187174122324844,0.00011741272670091309,0.2559114630196316,0.2309627828380648,0.9830413598154814,1.2324855655850404,219303936,219500544,6180864,432435200,103641088,331366400,114708480,4747264,268308480,98451456,4575232,2891776,306655232,8744960,204427264,3530875.5345487283,0,0,563200.0000000001,18123.09189858856,0,0,3072749.451085631,51,33,6,4,22,20,5,5,3,11,1,3,5,18,9,8.333,3.6,22.4,1.933,1.667,1.867,18.267,0,0,0,0,0,0,1.126623376623377,0.003,0.0462748344370861,0.3333333333333333,0.0024509803921568623,0.00303125,0.0052635327635327635,4.672297297297298,0.0046,2.490853658536587,1.545454545454546,0.004552941176470588,0.00465625,0.009121082621082622
1705639415,1.593197182700356,42.3355728111655,0.1702091529165083,0.20495028153828854,3.961039826284385,0.949937703661185,0.2818475000000121,0.0788171319257471,0.22920445997961927,0.7563310430722909,0.00011741272670091309,0.2559114630196316,0.2309627828380648,0.9830413598154814,1.0618112148525354,219303936,219500544,6180864,432435200,103641088,331231232,114708480,4751360,268308480,98451456,4575232,2891776,306655232,8744960,204427264,3530875.5345487283,0,0,563200.0000000001,18123.09189858856,0,0,1282141.507906525,51,33,6,4,22,18,5,5,3,11,1,3,5,18,9,8.333,3.6,22.4,1.933,1.667,1.867,18.267,0,0,0,0,0,0,1.126623376623377,0.003,0.0462748344370861,0.3333333333333333,0.0024509803921568623,0.00303125,0.0052635327635327635,4.672297297297298,0.0046,2.490853658536587,1.545454545454546,0.004552941176470588,0.00465625,0.009121082621082622
1705639416,1.593197182700356,42.3355728111655,0.1702091529165083,0.20495028153828854,3.961039826284385,0.949937703661185,0.33792421648705767,0.0788171319257471,0.22920445997961927,0.7714529761344875,0.00011741272670091309,0.2559114630196316,0.2309627828380648,0.9830413598154814,1.1109360096215644,219303936,219500544,6180864,432435200,103641088,331231232,114708480,4751360,268308480,98451456,4575232,2891776,306655232,8744960,204439552,3530875.5345487283,0,0,675254.947180666,18123.09189858856,0,0,1274001.5759134076,51,33,6,4,22,18,5,5,3,11,1,3,5,18,9,8.333,3.6,22.4,1.933,1.667,1.867,18.267,0,0,0,0,0,0,1.126623376623377,0.003,0.0462748344370861,0.3333333333333333,0.0024509803921568623,0.00303125,0.0052635327635327635,4.672297297297298,0.0046,2.490853658536587,1.545454545454546,0.004552941176470588,0.00465625,0.009121082621082622
1705639417,1.593197182700356,42.3355728111655,0.1702091529165083,0.20495028153828854,3.961039826284385,0.949937703661185,0.33084359948689407,0.0788171319257471,0.22920445997961927,0.9073159837317921,0.00011741272670091309,0.2602256127252016,0.2309627828380648,0.9830413598154814,1.1109360096215644,219303936,219500544,6180864,432435200,103641088,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,661106.1486477999,18123.09189858856,0,0,1274001.5759134076,51,33,6,4,22,18,5,5,3,11,1,3,5,18,9,8.333,3.6,22.4,1.933,2.067,1.867,18.267,0,0,0,0,0,0,1.126623376623377,0.003,0.0462748344370861,0.3333333333333333,0.002346153846153846,0.00303125,0.0052635327635327635,4.672297297297298,0.0046,2.490853658536587,1.545454545454546,0.004530769230769231,0.00465625,0.009121082621082622
1705639418,1.593197182700356,42.3355728111655,0.1702091529165083,0.20495028153828854,3.961039826284385,0.949937703661185,0.3237629824867305,0.06225095033741188,0.22920445997961927,0.9073159837317921,0.00011741272670091309,0.2602256127252016,0.2309627828380648,1.0253282797408019,1.1109360096215644,219303936,219500544,6180864,432435200,103641088,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,646957.350114934,18123.09189858856,0,0,1274001.5759134076,51,33,6,4,22,18,5,5,3,11,1,3,5,18,9,8.8,3.6,22.4,2.4,2.533,2.333,19.467,0,0,0,0,0,0,1.1218750000000006,0.003,0.0462748344370861,0.4749999999999999,0.0024385964912280703,0.0030579710144927534,0.005115606936416184,4.652027027027026,0.0046,2.490853658536587,1.6857142857142853,0.004600000000000001,0.004704347826086955,0.00908092485549133
1705639419,1.593197182700356,42.3355728111655,0.1702091529165083,0.20495028153828854,3.961039826284385,0.949937703661185,0.3166823654865669,0.06350972778162538,0.22920445997961927,0.9073159837317921,0.00011741272670091309,0.2602256127252016,0.2309627828380648,1.0253282797408019,1.1109360096215644,219303936,219500544,6180864,432435200,103641088,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,632808.5515820679,18123.09189858856,0,0,1274001.5759134076,51,33,6,4,22,18,5,5,3,11,1,3,5,18,9,8.8,3.6,22.4,2.4,2.533,2.333,19.467,0,0,0,0,0,0,1.1218750000000006,0.003,0.0462748344370861,0.4749999999999999,0.0024385964912280703,0.0030579710144927534,0.005115606936416184,4.652027027027026,0.0046,2.490853658536587,1.6857142857142853,0.004600000000000001,0.004704347826086955,0.00908092485549133
1705639420,1.593197182700356,42.3355728111655,0.1704436766800901,0.17563157445789876,3.961039826284385,0.949937703661185,0.3096017484864033,0.06476850522583885,0.22920445997961927,0.9073159837317921,0.00011741272670091309,0.26022561272520167,0.2309627828380648,1.0253282797408017,1.1109360096215644,219303936,219500544,6176768,432435200,103641088,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,618659.7530492018,18123.09189858856,0,0,1274001.5759134076,51,33,6,4,22,18,5,5,3,11,1,3,5,18,9,8.8,3.6,22.4,2.4,2.533,2.333,19.467,0,0,0,0,0,0,1.1218750000000006,0.003,0.0462748344370861,0.4749999999999999,0.0024385964912280703,0.0030579710144927534,0.005115606936416184,4.652027027027026,0.0046,2.490853658536587,1.6857142857142853,0.004600000000000001,0.004704347826086955,0.00908092485549133
1705639421,1.593197182700356,42.3355728111655,0.1704436766800901,0.20755218675001327,4.151952882827055,0.949937703661185,0.3025211314862397,0.07552664665280946,0.22920445997961927,0.9073159837317921,0.00011741272670091309,0.26022561272520167,0.2309627828380648,1.0253282797408017,1.1109360096215644,219303936,219500544,6176768,432431104,107339776,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,604510.9545163357,18123.09189858856,0,0,1274001.5759134076,51,33,6,4,25,18,5,5,3,11,1,3,5,18,9,8.8,3.6,22.4,2.4,2.533,2.333,19.467,0,0,0,0,0,0,1.1218750000000006,0.003,0.0462748344370861,0.4749999999999999,0.0024385964912280703,0.0030579710144927534,0.005115606936416184,4.652027027027026,0.0046,2.490853658536587,1.6857142857142853,0.004600000000000001,0.004704347826086955,0.00908092485549133
1705639422,1.593197182700356,42.3355728111655,0.1704436766800901,0.20755218675001327,4.151952882827055,0.949937703661185,0.2954405144860761,0.07552664665280946,0.1588824999999616,0.9073159837317921,0.00011741272670091309,0.26022561272520167,0.24446585530762027,1.0253282797408017,1.1109360096215644,219303936,219500544,6176768,432431104,107339776,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,590362.1559834697,20480,0,0,1274001.5759134076,51,33,6,4,25,18,5,5,3,11,1,3,5,18,9,8.8,3.6,22.4,2.4,2.533,2.333,19.467,0,0,0,0,0,0,1.1218750000000006,0.003,0.0462748344370861,0.4749999999999999,0.0024385964912280703,0.0030579710144927534,0.005115606936416184,4.652027027027026,0.0046,2.490853658536587,1.6857142857142853,0.004600000000000001,0.004704347826086955,0.00908092485549133
1705639423,1.593197182700356,42.3355728111655,0.1704436766800901,0.1660404221923003,4.151952882827055,0.949937703661185,0.2883598974859125,0.07552664665280946,0.1588824999999616,0.9073159837317921,0.00011741272670091309,0.26022561272520167,0.26373658113894427,1.0253282797408017,1.1109360096215644,219303936,219500544,6176768,432431104,107339776,331231232,114708480,4751360,268308480,98451456,4575232,2887680,306655232,8744960,204439552,3530875.5345487283,0,0,576213.3574506036,20480,0,0,1274001.5759134076,51,33,6,4,25,18,5,5,3,11,1,3,5,18,9,8.6,3.6,22.4,2.4,2.533,2.533,19.467,0,0,0,0,0,0,1.0681818181818183,0.003,0.0462748344370861,0.4749999999999999,0.0024385964912280703,0.0030476190476190477,0.005115606936416184,4.581081081081083,0.0046,2.490853658536587,1.6857142857142853,0.004600000000000001,0.004685714285714286,0.00908092485549133
