time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705599782,0.616406121779117,2.2864343291529226,0.4962020352137229,31.125552554823205,0.3359719196320571,7.3483126667709415,0.6270432343211706,4.2544802948940665,2.8801665622389936,0.3074094608680313,0.2953561409928073,109813760,43446272,11952128,46276608,42192896,16437248,40304640,24875008,45436928,3014656,9383936,42015.42753979977,0,0,0,0,0,18167.70530704575,4,5,9,4,3,23,3,4,4,4,2,13.6,25.2,1.533,75.4,1.533,13.2,13.067,1.133,147.333,19.4,8.733,0,0,0,0.003003164556962025,0.0031573896353166986,0.1,0.003815028901734104,0.003,0.04667225950782998,0.0038000000000000004,0.002275642343268243,0.007523923444976077,0.002936416184971098,0.004625949367088608,0.0048833013435700574,0.22000000000000006,0.03769323671497584,0.0046,0.18197959183673476,0.008500000000000004,0.004461706063720453,0.009619617224880382,0.0045965317919075144
1705599783,0.616406121779117,2.2864343291529226,0.4962020352137229,31.125552554823205,0.3359719196320571,7.3483126667709415,0.6395177346657608,4.2544802948940665,2.8801665622389936,0.30358399832735133,0.2953561409928073,109813760,43446272,11952128,46276608,42192896,16437248,40304640,24875008,45436928,3010560,9383936,42015.42753979977,0,0,0,0,0,14273.268982820502,4,5,9,4,3,23,3,4,4,4,2,13.6,25.2,1.533,75.4,1.533,12.533,13.067,1.133,147.333,19.4,8.733,0,0,0,0.003003164556962025,0.0031573896353166986,0.1,0.003815028901734104,0.003,0.04631550218340611,0.0038000000000000004,0.002275642343268243,0.007523923444976077,0.002936416184971098,0.004625949367088608,0.0048833013435700574,0.22000000000000006,0.03769323671497584,0.0046,0.1800641025641026,0.008500000000000004,0.004461706063720453,0.009619617224880382,0.0045965317919075144
1705599784,0.616406121779117,2.2864343291529226,0.49157343638007256,31.125552554823205,0.33990022590366464,7.3483126667709415,0.6394927856650717,4.2544802948940665,2.8801665622389936,0.30358399832735133,0.2953561409928073,109813760,43446272,11952128,46276608,42192896,16437248,40304640,24875008,45436928,3010560,9383936,42015.42753979977,0,0,0,0,0,14273.268982820502,4,5,9,4,3,23,3,4,4,4,2,13.6,25.067,1.067,76.267,1.533,12.533,12.2,1.133,143.733,18.667,8.667,0,0,0,0.0030000000000000005,0.0031253672869735556,0.09615384615384615,0.003767306088407006,0.003,0.0458963282937365,0.0038000000000000004,0.002248880358285349,0.0075,0.002935860058309038,0.0046208809135399685,0.0048256611165524,0.21869565217391307,0.03678921568627444,0.0046,0.1761111111111111,0.008500000000000004,0.0044572830027724475,0.009578144078144078,0.004596501457725948
1705599785,0.616406121779117,2.2864343291529226,0.49157343638007256,31.125552554823205,0.33990022590366464,7.3483126667709415,0.6270182853204815,4.2544802948940665,2.8801665622389936,0.30358399832735133,0.2856169794802849,109813760,43446272,11952128,46276608,42192896,16437248,40304640,24875008,45436928,3010560,8941568,42015.42753979977,0,0,0,0,0,14273.268982820502,4,5,9,4,3,23,3,4,4,4,2,13.6,25.067,1.067,76.267,1.533,12.533,12.2,1.133,143.733,18.667,8.667,0,0,0,0.0030000000000000005,0.0031253672869735556,0.09615384615384615,0.003767306088407006,0.003,0.0458963282937365,0.0038000000000000004,0.002248880358285349,0.0075,0.002935860058309038,0.0046208809135399685,0.0048256611165524,0.21869565217391307,0.03678921568627444,0.0046,0.1761111111111111,0.008500000000000004,0.0044572830027724475,0.009578144078144078,0.004596501457725948
1705599786,0.6223135832325707,2.0156683278235206,0.49157343638007256,31.125552554823205,0.33990022590366464,7.3483126667709415,0.6361957324757649,4.2544802948940665,2.8801665622389936,0.29976819863593046,0.2856169794802849,109813760,43446272,11952128,46276608,42192896,16437248,40480768,24875008,45436928,3010560,8941568,55031.57329033992,0,0,0,0,0,18258.815138412163,4,5,9,4,3,23,3,4,4,4,2,13.6,25.067,1.067,76.267,1.533,12.533,12.2,1.133,143.733,18.667,8.667,0,0,0,0.0030000000000000005,0.0031253672869735556,0.09615384615384615,0.003767306088407006,0.003,0.0458963282937365,0.0038000000000000004,0.002248880358285349,0.0075,0.002935860058309038,0.0046208809135399685,0.0048256611165524,0.21869565217391307,0.03678921568627444,0.0046,0.1761111111111111,0.008500000000000004,0.0044572830027724475,0.009578144078144078,0.004596501457725948
1705599787,0.6223135832325707,2.0156683278235206,0.40835837202950015,30.90330660977893,0.28276299792925863,7.3483126667709415,0.6361957324757649,4.2544802948940665,2.8801665622389936,0.29976819863593046,0.2856169794802849,109813760,43446272,11980800,46276608,42192896,16437248,40480768,24875008,45436928,3010560,8941568,55031.57329033992,0,0,0,0,0,18258.815138412163,4,5,9,4,3,23,3,4,4,4,2,13.6,25.067,1.067,76.267,1,12.533,12.2,1.133,144.667,18.667,8.667,0,0,0,0.0030000000000000005,0.0031253672869735556,0.09615384615384615,0.003767306088407006,0.003,0.0458963282937365,0.0038000000000000004,0.0022083797637619798,0.0075,0.002935860058309038,0.0046208809135399685,0.0048256611165524,0.21869565217391307,0.03678921568627444,0.0046,0.1761111111111111,0.008500000000000004,0.004449520837976377,0.009578144078144078,0.004596501457725948
1705599788,0.5391154431009029,2.0156683278235206,0.40835837202950015,30.0231319828412,0.3225563317917833,7.3483126667709415,0.6361957324757649,4.2544802948940665,2.8801665622389936,0.29976819863593046,0.2856169794802849,109813760,43446272,11980800,46764032,42192896,16437248,40480768,24875008,45436928,3010560,8941568,47674.31053786556,0,0,0,0,0,18258.815138412163,4,5,9,4,3,23,3,4,4,4,2,13.6,24.267,0.667,74.067,0.6,12.533,12.2,0.733,143,18.8,7.867,0,0,0,0.0030000000000000005,0.0031182266009852216,0.0925,0.003763819095477387,0.003,0.0458963282937365,0.003444444444444445,0.0022007200720072016,0.007484137055837564,0.0029339339339339338,0.0046208809135399685,0.004812807881773399,0.21775000000000003,0.036509900990099035,0.0046,0.1761111111111111,0.007571428571428571,0.004448064806480649,0.009567893401015227,0.004596396396396397
1705599789,0.5287435500470267,2.0156683278235206,0.40835837202950015,30.0231319828412,0.3225563317917833,7.3483126667709415,0.6361957324757649,4.2544802948940665,2.8801665622389936,0.29976819863593046,0.2856169794802849,109813760,43446272,11980800,46764032,42192896,16437248,40480768,24875008,45436928,3010560,8941568,46757.11764969322,0,0,0,0,0,18258.815138412163,4,5,9,4,3,23,3,4,4,4,2,13.6,24.267,0.667,74.067,0.6,12.533,12.2,0.733,143,18.8,7.867,0,0,0,0.0030000000000000005,0.0031182266009852216,0.0925,0.003763819095477387,0.003,0.0458963282937365,0.003444444444444445,0.0022007200720072016,0.007484137055837564,0.0029339339339339338,0.0046208809135399685,0.004812807881773399,0.21775000000000003,0.036509900990099035,0.0046,0.1761111111111111,0.007571428571428571,0.004448064806480649,0.009567893401015227,0.004596396396396397
1705599790,0.5183716569931506,2.0156683278235206,0.40835837202950015,30.0231319828412,0.3225563317917833,7.3483126667709415,0.6361957324757649,4.2544802948940665,2.8801665622389936,0.29976819863593046,0.2856169794802849,109813760,43446272,11980800,46764032,42192896,16437248,40480768,24875008,45436928,3010560,8941568,45839.92476152089,0,0,0,0,0,18258.815138412163,4,5,9,4,3,23,3,4,4,4,2,13.6,24.133,0.667,70.933,0.6,12.533,12.2,0.733,143,18.8,7.867,0,0,0,0.0030000000000000005,0.003113837095191364,0.0925,0.003732715008431703,0.003,0.0458963282937365,0.003444444444444445,0.0022007200720072016,0.007484137055837564,0.0029339339339339338,0.0046208809135399685,0.004804906771344456,0.21775000000000003,0.034882812500000006,0.0046,0.1761111111111111,0.007571428571428571,0.004448064806480649,0.009567893401015227,0.004596396396396397
1705599791,0.6531067475107066,2.0156683278235206,0.40835837202950015,30.0231319828412,0.3225563317917833,7.253018336886948,0.6361957324757649,4.2544802948940665,2.8801665622389936,0.29976819863593046,0.2856169794802849,109813760,43446272,11980800,46764032,42192896,16146432,40480768,24875008,45436928,3010560,8941568,68354.00789898203,0,0,0,0,0,18258.815138412163,4,5,9,4,3,23,3,4,4,4,2,13.6,24.133,0.667,70.933,0.6,12.533,12.2,0.733,143,18.8,7.867,0,0,0,0.0030000000000000005,0.003113837095191364,0.0925,0.003732715008431703,0.003,0.0458963282937365,0.003444444444444445,0.0022007200720072016,0.007484137055837564,0.0029339339339339338,0.0046208809135399685,0.004804906771344456,0.21775000000000003,0.034882812500000006,0.0046,0.1761111111111111,0.007571428571428571,0.004448064806480649,0.009567893401015227,0.004596396396396397
