time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705649905,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18350840336134744,3.6673410530915294,0.8710050566073324,0.3742537984356941,0.07224589166163047,0.27590639895996144,0.7603241446813361,0.00018031942297784805,0.24929889478552872,0.20633041012440406,0.8228844674067849,1.1511141017014137,223182848,144936960,6471680,432439296,109617152,329367552,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,33808.629619694184,0,0,3165609.920215322,59,35,7,4,44,26,6,7,3,11,1,3,6,19,10,7.467,3.4,18.467,1.867,2.067,1.933,14.867,0,0,0,0,0,0,3.3723958333333335,0.003027777777777778,0.05708955223880597,1.3958333333333333,0.0030408163265306124,0.003,0.0050225903614457825,8.707792207792208,0.0046500000000000005,5.767441860465116,2.479166666666667,0.006600000000000005,0.0046,0.009064759036144579
1705649906,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18350840336134744,2.9470364711242323,0.8710050566073324,0.3742537984356941,0.07224589166163047,0.27590639895996144,0.7603241446813361,0.00018031942297784805,0.24929889478552872,0.20633041012440406,0.8228844674067849,1.1511141017014137,223182848,144936960,6471680,432439296,109617152,329367552,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,33808.629619694184,0,0,3165609.920215322,59,35,7,4,44,26,6,7,3,11,1,3,6,19,10,7.467,3.4,18.467,1.867,2.067,1.933,14.867,0,0,0,0,0,0,3.3723958333333335,0.003027777777777778,0.05708955223880597,1.3958333333333333,0.0030408163265306124,0.003,0.0050225903614457825,8.707792207792208,0.0046500000000000005,5.767441860465116,2.479166666666667,0.006600000000000005,0.0046,0.009064759036144579
1705649907,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18425138768509836,2.47979249999986,0.8710050566073324,0.3742537984356941,0.07224589166163047,0.27590639895996144,0.7603241446813361,0.00018031942297784805,0.24929889478552872,0.20633041012440406,0.8228844674067849,1.1511141017014137,223182848,144936960,6471680,432435200,109617152,329367552,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,33808.629619694184,0,0,3165609.920215322,59,35,7,4,44,26,6,7,3,11,1,3,6,19,10,7.467,3.4,18.467,1.867,2.067,1.933,14.867,0,0,0,0,0,0,3.3723958333333335,0.003027777777777778,0.05708955223880597,1.3958333333333333,0.0030408163265306124,0.003,0.0050225903614457825,8.707792207792208,0.0046500000000000005,5.767441860465116,2.479166666666667,0.006600000000000005,0.0046,0.009064759036144579
1705649908,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18425138768509836,3.7123034734917777,0.8710050566073324,0.3742537984356941,0.07224589166163047,0.27590639895996144,0.7603241446813361,0.00018031942297784805,0.24902837192350757,0.20633041012440406,0.8228844674067849,1.1511141017014137,223182848,144936960,6471680,432435200,109723648,329367552,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,33808.629619694184,0,0,3165609.920215322,59,35,7,4,28,26,6,7,3,11,1,3,6,19,10,7.667,3.4,18.467,1.867,2.067,2.267,14.867,0,0,0,0,0,0,3.6893203883495143,0.003027777777777778,0.05708955223880597,1.3958333333333333,0.0030408163265306124,0.003,0.0050225903614457825,8.846153846153847,0.0046500000000000005,5.767441860465116,2.479166666666667,0.006600000000000005,0.0046,0.009064759036144579
1705649909,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18425138768509836,3.7123034734917777,0.5997200000001612,0.3742537984356941,0.07224589166163047,0.27590639895996144,0.7603241446813361,0.00018031942297784805,0.24902837192350757,0.20633041012440406,0.8228844674067849,1.1511141017014137,223182848,144936960,6471680,432435200,109723648,329367552,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,33808.629619694184,0,0,3165609.920215322,59,35,7,4,28,26,6,7,3,11,1,3,6,19,10,7.4,3.267,19.933,2.133,2.067,2.267,15.133,0,0,0,0,0,0,3.9622641509433953,0.003041958041958042,0.057936507936507946,1.3841463414634145,0.0030408163265306124,0.003,0.005242647058823529,8.961165048543688,0.004675524475524476,6.285714285714283,2.4524390243902436,0.006600000000000002,0.0046,0.009119117647058823
1705649910,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18425138768509836,3.7123034734917777,0.8836918423644291,0.3742537984356941,0.07224589166163047,0.27590639895996144,0.7603241446813361,0.00018031942297784805,0.24902837192350757,0.20633041012440406,0.8228844674067849,1.1511141017014137,223182848,144936960,6471680,432435200,109723648,329388032,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,33808.629619694184,0,0,3165609.920215322,59,35,7,4,28,21,6,7,3,11,1,3,6,19,10,7.4,3.267,19.933,2.133,2.067,2.267,15.867,0,0,0,0,0,0,3.9622641509433953,0.003041958041958042,0.057936507936507946,1.3841463414634145,0.0030408163265306124,0.003,0.005206489675516224,8.961165048543688,0.004675524475524476,6.285714285714283,2.4524390243902436,0.006600000000000002,0.0046,0.009112094395280237
1705649911,1.5270382061609562,49.05313885004115,0.14036337479106256,0.18425138768509836,3.7123034734917777,1.032601597777219,0.3742537984356941,0.07224589166163047,0.280268303125398,0.7541222211144168,0.00018031942297784805,0.24902837192350757,0.22560984543254867,0.8228844674067849,0.989544771546663,223182848,144936960,6471680,432435200,109723648,329388032,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,23382.331953760528,0,0,3491470.554894134,59,35,7,4,28,21,6,7,3,11,1,3,6,19,10,7.4,3.267,19.933,2.133,2.067,2.267,15.867,0,0,0,0,0,0,3.9622641509433953,0.003041958041958042,0.057936507936507946,1.3841463414634145,0.0030408163265306124,0.003,0.005206489675516224,8.961165048543688,0.004675524475524476,6.285714285714283,2.4524390243902436,0.006600000000000002,0.0046,0.009112094395280237
1705649912,1.5270382061609562,49.05313885004115,0.14700960761100132,0.17560645906555217,3.7123034734917777,1.0326015977772187,0.3742537984356941,0.07224589166163047,0.2826297923738566,0.6320706818029698,0.00018031942297784805,0.24902837192350757,0.22560984543254867,0.7439548310927557,1.0119699530486328,223182848,144936960,6471680,432435200,109723648,329388032,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,17059.91378412712,0,0,3570594.676564652,59,35,7,4,28,21,6,7,3,11,1,3,6,19,10,7.4,3.467,19.933,2.133,2.067,2.267,15.867,0,0,0,0,0,0,3.9622641509433953,0.003043165467625899,0.057936507936507946,1.3841463414634145,0.0030408163265306124,0.003,0.005206489675516224,8.961165048543688,0.004677697841726619,6.285714285714283,2.4524390243902436,0.006600000000000002,0.0046,0.009112094395280237
1705649913,1.5270382061609562,49.05313885004115,0.14700960761100132,0.17560645906555217,3.7123034734917777,1.0326015977772187,0.3742537984356941,0.07224589166163047,0.2826297923738566,0.6195019781177294,0.00018031942297784805,0.24902837192350757,0.22560984543254867,0.8789203797380277,1.0343951345506024,223182848,144936960,6471680,432435200,109723648,329388032,131600384,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,3428999.152993086,0,0,708873.5053492764,0,17059.91378412712,0,0,3649718.798235171,59,35,7,4,28,21,6,7,3,11,1,3,6,19,10,7.4,3.467,20.8,2.133,2.067,2.267,15.867,0,0,0,0,0,0,3.9622641509433953,0.003043165467625899,0.056300813008130064,1.3841463414634145,0.0030408163265306124,0.003,0.005206489675516224,8.961165048543688,0.004677697841726619,6.221649484536091,2.4524390243902436,0.006600000000000002,0.0046,0.009112094395280237
1705649914,1.5270382061609562,48.68069230769335,0.14700960761100132,0.17560645906555217,3.7123034734917777,1.0326015977772187,0.3765958191813877,0.07224589166163047,0.2826297923738566,0.7561622718051872,0.00018031942297784805,0.24902837192350757,0.22560984543254867,0.7398532026539781,1.0568203160525722,223182848,144936960,6471680,432435200,109723648,329388032,131608576,4452352,268480512,98451456,4575232,2891776,306503680,8884224,241856512,2779428.571428572,0,0,709940.8242585523,0,17059.91378412712,0,0,3728842.9199056895,59,35,7,4,28,21,6,7,3,11,1,3,6,19,10,7.4,3.467,20.8,2.133,2.067,2.267,15.867,0,0,0,0,0,0,3.9622641509433953,0.003043165467625899,0.056300813008130064,1.3841463414634145,0.0030408163265306124,0.003,0.005206489675516224,8.961165048543688,0.004677697841726619,6.221649484536091,2.4524390243902436,0.006600000000000002,0.0046,0.009112094395280237
