time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705345045,0.7234975845410596,1.8206412522090574,0.2953674780456174,18.34717672138913,0.25929902583651043,3.7516254571057823,0.41581440133239495,2.2108758687347607,1.8006911631182048,0.25849486629809365,0.2570781071196154,105762816,50274304,10575872,41721856,43442176,15044608,37720064,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.467,11.6,11.733,0.533,126.133,16.6,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017133182844243796,0.007449799196787149,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004352294958615501,0.00961847389558233,0.004664429530201342
1705345046,0.7234975845410596,1.8206412522090574,0.2953674780456174,18.34717672138913,0.25929902583651043,3.6538453941078206,0.41581440133239495,2.2108758687347607,1.9297288891192759,0.25849486629809365,0.2570781071196154,105762816,50274304,10575872,41721856,43442176,15044608,37720064,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.467,11.6,11.733,0.533,126.133,16.6,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017133182844243796,0.007449799196787149,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004352294958615501,0.00961847389558233,0.004664429530201342
1705345047,0.7234975845410596,1.8206412522090574,0.2953674780456174,18.34717672138913,0.25929902583651043,6.30996183129833,0.41581440133239495,2.2108758687347607,1.9297288891192759,0.25849486629809365,0.2570781071196154,105762816,50274304,10575872,41721856,43442176,15138816,37720064,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.467,11.6,11.733,0.533,126.133,16.6,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017133182844243796,0.007449799196787149,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004352294958615501,0.00961847389558233,0.004664429530201342
1705345048,0.7234975845410596,1.8206412522090574,0.2953674780456174,18.559089292910393,0.25929902583651043,6.30996183129833,0.41581440133239495,2.2108758687347607,1.9297288891192759,0.25849486629809365,0.2570781071196154,105762816,50274304,10575872,41721856,43442176,15138816,37720064,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.467,11.6,11.733,0.533,126.133,16.6,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017133182844243796,0.007449799196787149,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004352294958615501,0.00961847389558233,0.004664429530201342
1705345049,0.7234975845410596,1.8206412522090574,0.2953674780456174,18.559089292910393,0.25929902583651043,6.309961831298332,0.41581440133239495,2.2108758687347607,1.9297288891192759,0.25849486629809365,0.24281812339330797,105762816,50274304,10575872,41721856,43442176,15138816,37720064,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.467,11.6,11.733,0.533,126.533,17,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017404129793510328,0.007373831775700935,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004359882005899706,0.009601869158878503,0.004664429530201342
1705345050,0.7234975845410596,1.8206412522090574,0.2953674780456174,18.559089292910393,0.25929902583651043,6.309961831298332,0.41581440133239495,2.2108758687347607,1.9297288891192759,0.25849486629809365,0.24281812339330797,105762816,50274304,10575872,41721856,43442176,15138816,37720064,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.667,11.6,11.733,0.533,126.533,17,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017404129793510328,0.007373831775700935,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004359882005899706,0.009601869158878503,0.004664429530201342
1705345051,0.7234975845410596,1.8206412522090574,0.2745890580687789,18.559089292910393,0.25929902583651043,6.309961831298332,0.46559190521128435,2.2108758687347607,1.9297288891192759,0.25849486629809365,0.24281812339330797,105762816,50274304,10575872,41721856,43442176,15138816,38047744,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.667,11.6,11.733,0.533,126.533,17,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0017404129793510328,0.007373831775700935,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004359882005899706,0.009601869158878503,0.004664429530201342
1705345052,0.7234975845410596,1.8206412522090574,0.2745890580687789,18.559089292910393,0.25929902583651043,6.309961831298332,0.46559190521128435,1.6435200000000094,1.9297288891192759,0.25849486629809365,0.24281812339330797,105762816,50274304,10575872,41721856,43442176,15138816,38047744,10895360,44101632,2981888,8712192,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.667,11.6,11.733,0.533,134.733,17,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0015099891027969487,0.007373831775700935,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004313621503814021,0.009601869158878503,0.004664429530201342
1705345053,0.7234975845410596,1.9017425146187479,0.2745890580687789,18.559089292910393,0.25929902583651043,6.309961831298332,0.46559190521128435,1.9380849593671454,1.9297288891192759,0.25849486629809365,0.2576583310682264,105762816,50282496,10575872,41721856,43442176,15138816,38047744,10895360,44101632,2981888,8716288,49468.59903381643,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.867,22.133,0.533,71.8,0.667,11.6,11.733,0.533,134.733,17,6.2,0,0,0,0.0030422764227642277,0.0032400000000000003,0.25000000000000006,0.059256756756756755,0.003,0.17845036319612592,0.004411764705882353,0.0015099891027969487,0.007373831775700935,0.003,0.0046917073170731705,0.005950000000000008,0.48076923076923084,0.09431621621621622,0.0046,0.6217054263565885,0.009550000000000001,0.004313621503814021,0.009601869158878503,0.004664429530201342
1705345054,0.7907837107445732,1.9017425146187479,0.2745890580687789,18.559089292910393,0.1811252097737275,6.309961831298332,0.40758120833774864,1.8986861819489502,1.9297288891192759,0.25849486629809365,0.2576583310682264,105824256,50282496,10575872,41721856,43442176,15138816,38047744,10895360,44101632,2981888,8716288,68705.61923399496,0,0,0,0,4,4,9,3,3,27,4,4,4,4,3,13.8,22.667,0.8,74.6,0.667,11.6,12.2,0.533,140.6,17.667,7,0,0,0,0.003009630818619583,0.003183127572016461,0.24531250000000002,0.05827823691460055,0.003,0.17196428571428574,0.004411764705882353,0.0016793303283966514,0.007407718120805368,0.002986798679867987,0.004632744783306581,0.00492962962962963,0.4788461538461539,0.09419008264462812,0.0046,0.5685344827586216,0.009550000000000001,0.004346168705730843,0.009629194630872483,0.00465016501650165
