time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705822760,15.28376278673279,1.5021868197110624,0.17658870948277944,0.18261752816366766,5.583561580670448,15.323919289819015,0.4449141257983705,0.07760136616435512,7.818531716119612,1.423716265326174,0.00015023939695161823,0.27348202980422714,12.188514548238896,1.1028304416101729,1.2064160086145008,188657664,69689344,4886528,430612480,92434432,312221696,36569088,2912256,251535360,90652672,4767744,3043328,301502464,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,84157.90693625805,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,5.933,4.8,25.867,3.067,1.467,2.6,17.4,,9,0.01731226026585876,0.003102857142857143,0.03092043681696403,0.044667924283927705,0.002456845296074932,0.008109966731079547,0.004924539027872904,0.034519215317316936,0.004785142857142857,0.08472086216179475,0.13503043984136892,0.004615543641733358,0.024953085904920774,0.009125667415760794
1705822761,15.28376278673279,1.5021868197110624,0.17658870948277944,0.18261752816366766,5.583561580670448,15.323919289819015,0.4449141257983705,0.07760136616435512,7.818531716119612,1.4538743145191408,0.00014647666262312609,0.27348202980422714,12.188514548238896,1.1028304416101729,1.2064160086145008,188657664,69689344,4886528,430612480,92434432,312221696,36569088,2912256,251535360,90652672,4767744,3043328,301502464,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,85940.59240468552,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,7.667,4.667,26.867,1.6,1.467,2.6,15.067,,9,0.01681408032295614,0.0030989010989010985,0.030816699518609804,0.044472199636416944,0.0024548540626021637,0.008102173113764344,0.004898126701375635,0.030390096990616112,0.004778021978021977,0.08289508007715508,0.1375373447362058,0.004613340784161668,0.024953855619360126,0.00911228983731428
1705822762,15.28376278673279,1.5021868197110624,0.17658870948277944,0.17604442632973288,5.583561580670449,15.323919289819015,0.4449141257983705,0.07760136616435512,7.818531716119612,1.2126250000000027,0.00011339403581220191,0.27120436711020135,12.188514548238896,1.1028304416101729,1.2064160086145008,188657664,69689344,4886528,430608384,92434432,312221696,36569088,2912256,251535360,90652672,4767744,3043328,301502464,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,71680,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,7.667,4.667,26.867,1.6,1.467,2.6,15.067,,9,0.01672811283744587,0.0030989010989010985,0.0308778165635548,0.044440962835054276,0.0024529574182247326,0.008094813477058524,0.004908166347688324,0.029136099703144885,0.004778021978021977,0.08305686805260777,0.13668170506308855,0.004611242568415115,0.024954600484261492,0.009113892943104489
1705822763,11.036590902390845,1.5021868197110624,0.17658870948277944,0.1549751943825302,5.583561580670449,15.323919289819015,0.4449141257983705,0.07760136616435512,7.818531716119612,1.2126250000000027,0,0.2645296980641751,12.188514548238896,1.1028304416101729,1.2064160086145008,188657664,69689344,4886528,430608384,92434432,312221696,36569088,2912256,251535360,90652672,4767744,2904064,301502464,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,71680,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,8.2,4.667,26.867,1.6,1.467,1.733,15.067,,9,0.016085512764287564,0.0030989010989010985,0.030947108003751694,0.044411307192787255,0.0024511487794444966,0.008157514270899141,0.004917866084080118,0.02609320325716916,0.004778021978021977,0.08326144999619828,0.13585463582634907,0.004609241711315242,0.02442637276861468,0.009115424909666646
1705822764,11.036590902390845,1.5021868197110624,0.17658870948277944,0.15807275713085853,5.583561580670449,15.323919289819015,0.4449141257983705,0.07760136616435512,7.818531716119612,1.2126250000000027,0,0.2645296980641751,12.188514548238896,1.1028304416101729,1.2064160086145008,188657664,69689344,4886528,430608384,92434432,312221696,36569088,2912256,251535360,90652672,4767744,2904064,301502464,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,71680,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,8.2,4.667,26.867,1.6,1.467,1.733,15.067,,9,0.015998299987770505,0.0030989010989010985,0.031017938381264824,0.04438311561930061,0.002449422159867923,0.008149798138325464,0.0049272428855656955,0.025073339251494294,0.004778021978021977,0.08347209423976136,0.135054729542693,0.004607331590247221,0.02441731400254469,0.009116890369513471
1705822765,11.036590902390845,1.5021868197110624,0.17658870948277944,0.1858537648996991,5.583561580670449,15.323919289819015,0.4449141257983705,0.07209814975426425,7.818531716119612,1.3983291709947623,0,0.2645296980641751,8.980161413677898,1.1028304416101729,1.2064160086145008,188657664,69689344,4886528,430608384,92434432,312221696,36569088,2981888,251535360,91058176,4767744,2904064,301604864,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,63367.73708754172,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,8.2,4.667,26.867,1.6,1.467,1.733,15.067,,9,0.015911978904994142,0.0030989010989010985,0.031077173485151804,0.04435628230702877,0.0024477721040123608,0.008142460807048595,0.004953453171513666,0.024922515095177296,0.004778021978021977,0.0836949580675675,0.13428066968551367,0.004605506169931199,0.024408494680499583,0.009122356753880661
1705822766,11.036590902390845,1.5021868197110624,0.2154382732297973,0.1858537648996991,5.583561580670449,15.323919289819015,0.4449141257983705,0.07209814975426425,7.818531716119612,1.3983291709947623,0,0.2645296980641751,8.980161413677898,0.9481844549238002,1.2064160086145008,188657664,69689344,4886528,430608384,92434432,312221696,36569088,2981888,251535360,91058176,4767744,2904064,301604864,5836800,34095104,1734700.1781120126,0,,656336.1845223318,159053.42744238104,63367.73708754172,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,7.6,4.667,26.867,1,0.867,1.133,13.267,0.867,9,0.015838365322626398,0.0030989010989010985,0.031157082362022984,0.044318388573244175,0.002348661082899507,0.0076892925137007784,0.004935107116374603,0.024863261955481965,0.004778021978021977,0.083918208350581,0.20733864671200503,0.0045829304211826615,0.018331801960703876,0.009106041403135848
1705822767,11.036590902390845,1.301043789759742,0.1705657841042752,0.1858537648996991,5.583561580670449,15.592246769487303,0.4449141257983705,0.07209814975426425,7.818531716119612,1.3983291709947623,0,0.2645296980641751,8.980161413677898,1.1463097697535853,1.2064160086145008,188657664,69689344,4935680,430608384,92434432,312221696,36569088,2981888,251535360,91058176,4767744,2904064,301604864,5836800,34095104,1657019.3317275029,0,,656336.1845223318,159053.42744238104,63367.73708754172,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,7.6,4.667,26.867,1,0.867,1.133,13.267,0.867,9,0.01575176580837474,0.0030989010989010985,0.03126176952141058,0.04425833086543261,0.0023468892160254944,0.0076907796283443375,0.004927893569363132,0.024778879147027467,0.004778021978021977,0.08421455126547235,0.20460942426761425,0.004580994015783419,0.018429055518342,0.009103897956761305
1705822768,11.036590902390845,1.301043789759742,0.1705657841042752,0.1858537648996991,5.583561580670449,15.592246769487303,0.4449141257983705,0.07209814975426425,7.81853171611961,1.3983291709947623,0,0.2645296980641751,8.980161413677898,1.1463097697535853,1.2064160086145008,188657664,69689344,4935680,430608384,92434432,312221696,36569088,2981888,251535360,91058176,4767744,2904064,301604864,5836800,34095104,1657019.3317275029,0,,656336.1845223318,159053.42744238104,63367.73708754172,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,7.6,4.667,26.867,1,0.867,1.133,13.267,0.867,9,0.015665964538345484,0.0030989010989010985,0.0313287153652393,0.04420121595176822,0.0023451908975315908,0.007692201018758414,0.004920804664835026,0.024695274149971812,0.004778021978021977,0.08449115044247789,0.20197627143701946,0.004579137988590032,0.01851893551688845,0.009101776017006475
1705822769,11.036590902390845,1.301043789759742,0.1705657841042752,0.1858537648996991,5.361108478591979,15.592246769487303,0.4441767498304599,0.07882516323945035,7.81853171611961,1.3983291709947623,0,0.2645296980641751,8.980161413677898,1.1463097697535853,1.2064160086145008,188657664,69689344,4935680,430608384,89210880,312221696,36716544,2981888,251535360,91058176,4767744,2904064,301604864,5836800,34095104,1657019.3317275029,0,,804083.2351786415,159053.42744238104,63367.73708754172,,1258865.7573582195,9,6,5,4,11,20,8,4,3,11,1,3,7,14,7,7.6,3.933,26.867,1,0.867,1.133,14.4,0.867,9,0.015586117145885899,0.0030769223255211957,0.0313287153652393,0.0441468327117396,0.002343561641151015,0.0076935609478447145,0.0051532655150584895,0.02462596386526903,0.004738460185938152,0.08449115044247789,0.19943420342594645,0.004577357436733475,0.01860224989955812,0.009143430898108077
