time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705764564,1.5168678044300616,4.282627140807461,0.17262339608503927,0.21068590817334507,5.059291773941641,2.748915362731107,0.43284102025721444,0.08647009572069067,0.3872161239549509,0.6876811385737542,0.00009664382358109817,0.32516493182817796,2.1549423738265383,1.0853655273894813,1.142438432188681,213569536,88440832,6266880,430641152,100507648,326909952,44228608,4853760,257921024,94535680,4661248,2838528,297828352,8421376,53161984,2177348.9378304263,0,850258.881916442,0,50236.09492855829,0,0,1745483.375452158,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,7.733,4.067,25.733,2.333,2.267,2.133,19.4,0,0,0.01838443396226415,0.0031176470588235297,0.032692307692307694,0.03806818181818182,0.0025675675675675674,0.0031379310344827583,0.0044655532359081426,0.0405,0.004811764705882354,0.08303514376996805,0.04852272727272728,0.0045567567567567566,0.004848275862068966,0.008850574712643677
1705764565,1.5168678044300616,4.374494018569847,0.17858198239443776,0.21068590817334507,5.059291773941641,2.748915362731107,0.43284102025721444,0.08647009572069067,0.3872161239549509,0.6737060100146169,0.00009664382358109817,0.32739687055476235,2.1549423738265383,1.0853655273894813,1.142438432188681,213569536,88440832,6258688,430641152,100507648,326909952,44228608,4853760,257921024,94535680,4661248,2838528,297828352,8421376,53161984,2224055.3734226716,0,850258.881916442,0,50236.09492855829,0,0,1745483.375452158,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,7.733,4.067,25.733,2.333,1.933,2.133,19.4,0,0,0.01838443396226415,0.0031176470588235297,0.032692307692307694,0.03806818181818182,0.002532467532467533,0.0031379310344827583,0.0044655532359081426,0.0405,0.004811764705882354,0.08303514376996805,0.04852272727272728,0.004506493506493506,0.004848275862068966,0.008850574712643677
1705764566,1.5168678044300619,4.466360896332233,0.17858198239443776,0.21068590817334507,5.059291773941641,2.748915362731107,0.43284102025721444,0.06667749999991202,0.3872161239549509,0.6597308814554794,0.00015165092713863092,0.32739687055476235,2.1549423738265383,1.0853655273894813,1.142438432188681,213569536,88440832,6258688,430641152,100507648,326909952,44228608,4853760,257921024,94535680,4661248,2838528,297828352,8421376,53161984,2270761.809014918,0,850258.881916442,0,50236.09492855829,0,0,1745483.375452158,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,7.733,4.067,25.733,2.333,1.933,2.133,19.4,0,0,0.01838443396226415,0.0031176470588235297,0.032692307692307694,0.03806818181818182,0.002532467532467533,0.0031379310344827583,0.0044655532359081426,0.0405,0.004811764705882354,0.08303514376996805,0.04852272727272728,0.004506493506493506,0.004848275862068966,0.008850574712643677
1705764567,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,2.748915362731107,0.43284102025721444,0.07951742672429496,0.3872161239549509,0.645755752896342,0.00012941763746238146,0.32739687055476235,2.1549423738265383,1.0853655273894813,1.142438432188681,213569536,88440832,6258688,430641152,100507648,326909952,44228608,4853760,257921024,94535680,4661248,2838528,297828352,8421376,53161984,2802386.13553476,0,850258.881916442,0,50236.09492855829,0,0,1745483.375452158,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,7.733,4.067,25.733,2.333,1.933,2.333,19.4,0,0,0.01838443396226415,0.0031176470588235297,0.032692307692307694,0.03806818181818182,0.002532467532467533,0.003134831460674157,0.0044655532359081426,0.0405,0.004811764705882354,0.08303514376996805,0.04852272727272728,0.004506493506493506,0.004842696629213483,0.008850574712643677
1705764568,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,2.4274469287556157,0.43284102025721444,0.3178866203300856,0.3872161239549509,0.6317806243372047,0.00012689012201007096,0.32739687055476235,2.1549423738265383,1.0853655273894813,1.142438432188681,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94535680,4661248,2838528,297828352,8421376,53161984,2802386.13553476,0,850258.881916442,97862.7280625543,50236.09492855829,0,0,1745483.375452158,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,7.733,4.067,25.733,2.333,1.933,2.333,19.4,0,0,0.01838443396226415,0.0031176470588235297,0.032692307692307694,0.03806818181818182,0.002532467532467533,0.003134831460674157,0.0044655532359081426,0.0405,0.004811764705882354,0.08303514376996805,0.04852272727272728,0.004506493506493506,0.004842696629213483,0.008850574712643677
1705764569,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,2.4274469287556157,0.43284102025721444,0.3178866203300856,0.4042755091161126,0.6178054957780673,0.00009487461457188341,0.32739687055476235,1.695545854566313,1.0853655273894813,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94535680,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,65508.04989870988,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,8.8,4.2,26.8,2.267,1.933,2.333,19.933,0,0,0.018214285714285714,0.0030685714285714288,0.033035714285714286,0.03791666666666667,0.002532467532467533,0.003134831460674157,0.004367387033398821,0.04016666666666667,0.004723428571428572,0.08292332268370609,0.04825,0.004506493506493506,0.004842696629213483,0.008779538904899138
1705764570,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,2.4274469287556157,0.43284102025721444,0.3178866203300856,0.4042755091161126,0.6038303672189298,0.00009487461457188341,0.32739687055476235,1.695545854566313,1.0853655273894813,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94535680,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,65508.04989870988,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,8.8,4.2,26.8,2.267,1.933,2.333,19.933,0,0,0.018214285714285714,0.0030685714285714288,0.033035714285714286,0.03791666666666667,0.002532467532467533,0.003134831460674157,0.004367387033398821,0.04016666666666667,0.004723428571428572,0.08292332268370609,0.04825,0.004506493506493506,0.004842696629213483,0.008779538904899138
1705764571,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,0.8238225816151652,0.43284102025721444,0.3178866203300856,0.4042755091161126,0.5898552386597925,0.00009487461457188341,0.32739687055476235,0.5016949933213449,1.0853655273894813,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94535680,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,65508.04989870988,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,8.8,4.2,26.8,2.267,1.933,2.333,19.933,0,0,0.018214285714285714,0.0030685714285714288,0.033035714285714286,0.03791666666666667,0.002532467532467533,0.003134831460674157,0.004367387033398821,0.04016666666666667,0.004723428571428572,0.08292332268370609,0.04825,0.004506493506493506,0.004842696629213483,0.008779538904899138
1705764572,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,0.8457807902394875,0.43284102025721444,0.3178866203300856,0.3871440290636413,0.38864333333333906,0.00009487461457188341,0.32739687055476235,0.5016949933213449,1.0853655273894813,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94535680,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,48001.87507324505,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,9.733,4.2,26.8,2.067,1.733,2.133,19.333,0,0,0.018013698630136986,0.0030685714285714288,0.033035714285714286,0.03776881720430107,0.0025443037974683547,0.0031318681318681313,0.004377690802348336,0.039659090909090915,0.004723428571428572,0.08292332268370609,0.04798387096774193,0.004508860759493671,0.004837362637362636,0.008784900284900289
1705764573,1.5168678044300619,5.51201266574315,0.17858198239443776,0.21068590817334507,5.059291773941641,0.8677389988638098,0.43284102025721444,0.3178866203300856,0.3871440290636413,0.7725008893632124,0.00009487461457188341,0.32739687055476235,0.5016949933213449,0.7374426877934427,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94666752,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,48001.87507324505,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,9.733,4.133,26.8,2.067,1.733,2.133,19.333,0,0,0.018013698630136986,0.0030327868852459017,0.033035714285714286,0.03776881720430107,0.0025443037974683547,0.0031318681318681313,0.004377690802348336,0.039659090909090915,0.004659016393442622,0.08292332268370609,0.04798387096774193,0.004508860759493671,0.004837362637362636,0.008784900284900289
1705764574,0.9891469536837793,5.51201266574315,0.17858198239443776,0.21670790319369593,4.1980458167161325,0.889697207488132,0.43284102025721444,0.3178866203300856,0.3871440290636413,0.7725008893632124,0.00009487461457188341,0.32739687055476235,0.5016949933213449,0.7557678875298733,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94666752,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,48001.87507324505,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,9.733,4.133,26.8,2.067,1.733,2.133,19.333,0,0,0.018013698630136986,0.0030327868852459017,0.033035714285714286,0.03776881720430107,0.0025443037974683547,0.0031318681318681313,0.004377690802348336,0.039659090909090915,0.004659016393442622,0.08292332268370609,0.04798387096774193,0.004508860759493671,0.004837362637362636,0.008784900284900289
1705764575,1.0140917114903736,5.51201266574315,0.17858198239443776,0.21670790319369593,4.284138826436172,0.9116554161124542,0.43284102025721444,0.3178866203300856,0.3871440290636413,0.7725008893632124,0.00009487461457188341,0.32739687055476235,0.5016949933213449,0.5932966666666791,1.1701542615497549,213569536,88440832,6258688,430641152,100507648,326856704,44228608,4857856,257921024,94666752,4661248,2838528,297828352,8421376,53194752,2802386.13553476,0,850258.881916442,97862.7280625543,48001.87507324505,0,0,1707717.048184399,11,7,6,4,7,13,5,5,3,11,1,3,6,17,8,9.733,4.133,26.333,2.067,1.733,2.133,19.333,0,0,0.018013698630136986,0.0030327868852459017,0.033333333333333326,0.03776881720430107,0.0025443037974683547,0.0031318681318681313,0.004377690802348336,0.039659090909090915,0.004659016393442622,0.08280757097791798,0.04798387096774193,0.004508860759493671,0.004837362637362636,0.008784900284900289
