time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705691714,0.692758883715994,2.9838449285347295,0.4019948755490445,33.61336809434707,0.31749428732891966,8.433326817443543,0.5964905296681284,2.6775350799558595,2.9324800954380525,0.30672660035706245,0.26567659297041607,110514176,44703744,11812864,44412928,43962368,16502784,45391872,10473472,45891584,2945024,9125888,43094.242352507965,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,16.4,26.267,0.8,84,0.333,14.133,14.4,0.333,147.8,19.333,6.733,0,0,0,0.003008902077151335,0.003241106719367589,0.11071428571428571,0.004124276169265034,0.003,0.05606725146198831,0.0034827586206896553,0.002002649963864129,0.007525094102885822,0.0029220743912887065,0.004620771513353116,0.005383928571428574,0.22214285714285714,0.055608808290155375,0.0046,0.20633603238866396,0.007428571428571429,0.0044406167188629254,0.00961543287327478,0.004605193424363863
1705691715,0.692758883715994,2.9838449285347295,0.41205090202892597,33.61336809434707,0.31749428732891966,8.433326817443543,0.6307915381520752,2.747370764935342,2.9324800954380525,0.30672660035706245,0.26567659297041607,110514176,44703744,11542528,44412928,43962368,16502784,44892160,10473472,45891584,2945024,9125888,43094.242352507965,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,15.467,26.267,0.8,84,0.333,14.133,14.4,0.333,147.8,19.333,6.733,0,0,0,0.003011887072808321,0.003241106719367589,0.11071428571428571,0.004124276169265034,0.003,0.05606725146198831,0.0034827586206896553,0.002002649963864129,0.007525094102885822,0.0029220743912887065,0.004621396731054978,0.005383928571428574,0.22214285714285714,0.055608808290155375,0.0046,0.20633603238866396,0.007428571428571429,0.0044406167188629254,0.00961543287327478,0.004605193424363863
1705691716,0.692758883715994,2.983844928534729,0.4561334684111769,33.61336809434707,0.32057870279978684,8.433326817443543,0.552539840255998,2.817206449914825,2.9324800954380525,0.30672660035706245,0.26567659297041607,110514176,44703744,11542528,44412928,43966464,16502784,44892160,10473472,45891584,2945024,9125888,43094.242352507965,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.8,0.667,78.067,0.333,14.133,12.933,0.333,147.4,19.4,7.267,0,0,0,0.003008888888888889,0.0032031558185404343,0.11125,0.003998698481561822,0.003,0.052752976190476183,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0029207885325952666,0.0046159999999999994,0.004965680473372782,0.22225,0.048789808917197364,0.0046,0.19642857142857137,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004605279121607394
1705691717,0.692758883715994,2.983844928534729,0.4561334684111769,33.61336809434707,0.32057870279978684,8.433326817443543,0.5635595614473584,2.8870421348943074,2.362295996881316,0.30672660035706245,0.2683756226041109,110514176,44703744,11542528,44412928,43966464,16502784,44892160,10473472,45891584,2945024,9125888,43094.242352507965,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.8,0.667,78.067,0.333,14.133,12.933,0.333,147.4,19.4,7.267,0,0,0,0.003008888888888889,0.0032031558185404343,0.11125,0.003998698481561822,0.003,0.052752976190476183,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0029207885325952666,0.0046159999999999994,0.004965680473372782,0.22225,0.048789808917197364,0.0046,0.19642857142857137,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004605279121607394
1705691718,0.5966789995352834,2.7888262718377277,0.4561334684111769,28.92234246538015,0.32057870279978684,8.433326817443543,0.6611832714816196,2.8831043923457935,2.3630006733351308,0.30672660035706245,0.2683756226041109,110514176,44658688,11542528,44412928,43966464,16502784,44892160,11235328,45891584,2945024,9125888,37117.43005690138,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.8,0.667,73.667,0.333,13.2,12.933,0.333,147.4,19.4,7.267,0,0,0,0.003008888888888889,0.0032031558185404343,0.11125,0.003936474547749263,0.003,0.0519287833827893,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0029207885325952666,0.0046159999999999994,0.004965680473372782,0.22225,0.04512987012987008,0.0046,0.19194805194805195,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004605279121607394
1705691719,0.7988012952827481,2.7888262718377277,0.4561334684111769,33.43651881982751,0.32057870279978684,8.433326817443543,0.6611832714816196,2.950997655480846,2.3133092589632103,0.30672660035706245,0.2683756226041109,110510080,44658688,11542528,45162496,43966464,16502784,44892160,11235328,45891584,2945024,9125888,62052.37941939516,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.8,0.667,73.667,0.333,13.2,12.933,0.333,147.4,19.4,7.267,0,0,0,0.003008888888888889,0.0032031558185404343,0.11125,0.003936474547749263,0.003,0.0519287833827893,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0029207885325952666,0.0046159999999999994,0.004965680473372782,0.22225,0.04512987012987008,0.0046,0.19194805194805195,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004605279121607394
1705691720,0.7988012952827481,2.129764945780403,0.4561334684111769,33.43651881982751,0.32057870279978684,8.653966286564044,0.6611832714816196,3.0188909186158983,2.2636178445912893,0.30672660035706245,0.2683756226041109,110510080,44658688,11542528,45162496,43966464,16502784,44892160,11235328,45891584,2945024,9125888,62052.37941939516,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.133,0.667,73.667,0.333,13.2,12.933,0.333,147.4,19.4,7.267,0,0,0,0.003008888888888889,0.0031885325558794943,0.11125,0.003936474547749263,0.003,0.0519287833827893,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0029207885325952666,0.0046159999999999994,0.00493935860058309,0.22225,0.04512987012987008,0.0046,0.19194805194805195,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004605279121607394
1705691721,0.7988012952827481,2.1738307195672792,0.4561334684111769,33.43651881982751,0.32057870279978684,8.653966286564044,0.6611832714816196,3.086784181750951,2.2139264302193684,0.3055355034575769,0.2683756226041109,110510080,44658688,11542528,45162496,43966464,16502784,44892160,11235328,45891584,2945024,9125888,62052.37941939516,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.133,0.667,73.667,0.333,13.2,12.933,0.333,147.4,19.4,7.6,0,0,0,0.003008888888888889,0.0031885325558794943,0.11125,0.003936474547749263,0.003,0.0519287833827893,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0028451178451178454,0.0046159999999999994,0.00493935860058309,0.22225,0.04512987012987008,0.0046,0.19194805194805195,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004590572390572391
1705691722,0.7988012952827481,2.2178964933541554,0.4561334684111769,33.43651881982751,0.32057870279978684,8.653966286564044,0.6611832714816196,3.154677444886004,2.164235015847448,0.3055355034575769,0.2683756226041109,110510080,44658688,11542528,45162496,43966464,16502784,44892160,11235328,45891584,2945024,9125888,62052.37941939516,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,25.133,0.667,73.667,0.733,13.2,12.933,0.333,147.4,19.4,7.6,0,0,0,0.003008888888888889,0.0031885325558794943,0.11125,0.003936474547749263,0.003,0.05192878338278931,0.0034827586206896553,0.001989053758209681,0.0075093984962406,0.0028451178451178454,0.0046159999999999994,0.00493935860058309,0.22225,0.04512987012987008,0.0046,0.191948051948052,0.007428571428571429,0.004432060325954754,0.009587092731829573,0.004590572390572391
1705691723,0.7988012952827481,2.2619622671410315,0.4561334684111769,34.11034792899319,0.32057870279978684,8.76021148792382,0.6611832714816196,3.2225707080210566,2.1145436014755274,0.3055355034575769,0.2862247314476219,110510080,44658688,11542528,45162496,43966464,16445440,44892160,11235328,45891584,2945024,9121792,62052.37941939516,0,0,0,0,0,0,0,0,4,4,9,4,3,35,3,3,4,4,2,14.467,26.067,1.133,75.4,1.2,13.2,12.933,0.8,148.667,19.4,8.533,0,0,0,0.003008888888888889,0.003188824662813102,0.11304347826086956,0.00393517356754496,0.003,0.05192878338278931,0.0034848484848484847,0.0019924848484848484,0.0075093984962406,0.0028562091503267976,0.0046159999999999994,0.004939884393063584,0.22260869565217395,0.045441176470588186,0.0046,0.191948051948052,0.007437500000000002,0.004432630303030304,0.009587092731829573,0.004602614379084967
