time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705719602,1.813149407341965,2.4652405447664743,0.20532755469072506,0.1993165373550692,1.8449699999999798,1.6294196822595035,0.4352697559883605,0.0884324994365563,0.7419388418997963,0.82957423534856,0.00016788309910060762,0.18365037263636744,0.6305924787923116,1.0452363805812053,1.087469612317143,206835712,72642560,6008832,430809088,98328576,315486208,38780928,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1884221.2603956582,0,0,997179.3149764944,53298.63370201691,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,4.067,24.467,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030983606557377047,0.03125,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.004777049180327868,0.08084192439862542,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719603,1.813149407341965,2.4652405447664743,0.20532755469072506,0.14220713225870055,1.8449699999999798,1.6294196822595035,0.4352697559883605,0.0884324994365563,0.7419388418997963,0.82957423534856,0.00017117764849799711,0.2850056725072485,0.6305924787923116,1.0452363805812053,1.087469612317143,206835712,72642560,6008832,430809088,98328576,315486208,38780928,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1884221.2603956577,0,0,997179.3149764944,53298.63370201691,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,4.067,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030983606557377047,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.004777049180327868,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719604,1.813149407341965,2.4652405447664743,0.20532755469072506,0.19665409642117712,1.8449699999999798,1.6294196822595035,0.4352697559883605,0.08271276595744727,0.7419388418997963,0.82957423534856,0.00019767296384336962,0.2850056725072485,0.5369195811956099,1.0452363805812053,1.087469612317143,206835712,72642560,6008832,430809088,98328576,315486208,38780928,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1884221.2603956577,0,0,997179.3149764944,53298.63370201691,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,3.8,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030898876404494386,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.0047617977528089895,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719605,1.813149407341965,2.4652405447664743,0.20532755469072506,0.19665409642117712,1.8449699999999798,1.6294196822595035,0.4352697559883605,0.08271276595744727,0.7419388418997963,0.8098315290110665,0.00019767296384336962,0.2850056725072485,0.5310277045044618,1.0452363805812053,1.087469612317143,206835712,72642560,6008832,430809088,98328576,315486208,38780928,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1884221.2603956577,0,0,997179.3149764944,53298.63370201691,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,3.8,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030898876404494386,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.0047617977528089895,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719606,1.813149407341965,2.471777167233026,0.19785400971694955,0.19665409642117712,1.8449699999999798,1.6294196822595035,0.4352697559883605,0.08271276595744727,0.6221528158750743,0.8098315290110665,0.00019767296384336962,0.2850056725072485,0.5205252505095453,1.0452363805812053,1.087469612317143,206835712,72548352,6012928,430809088,98328576,315486208,38780928,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1843510.9536548331,0,0,997179.3149764944,44693.56929082629,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,3.8,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030898876404494386,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.0047617977528089895,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719607,1.7264347778715963,2.471777167233026,0.19785400971694955,0.19665409642117712,1.8449699999999798,1.6294196822595035,0.4400740449879402,0.08271276595744727,0.6097871685100776,0.8098315290110665,0.00019767296384336962,0.2850056725072485,0.510022796514629,1.0452363805812053,1.087469612317143,206835712,72548352,6012928,430809088,98328576,315486208,38793216,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1843510.9536548331,0,0,911396.5707447503,43805.258729126006,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,3.8,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030898876404494386,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.0047617977528089895,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719608,1.7264347778715963,2.471777167233026,0.19785400971694955,0.19665409642117712,4.572586774178609,1.6294196822595035,0.4400740449879402,0.08271276595744727,0.5974215211450811,0.8098315290110665,0.00019767296384336962,0.2850056725072485,0.4995203425197126,1.0452363805812053,1.087469612317143,206835712,72548352,6012928,430809088,105029632,315486208,38793216,4665344,270090240,93396992,4616192,2867200,302968832,7614464,39157760,,1843510.9536548331,0,0,911396.5707447503,42916.948167425726,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,3.8,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030898876404494386,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.0047617977528089895,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719609,1.7264347778715963,2.471777167233026,0.19785400971694955,0.19665409642117712,4.572586774178609,1.6294196822595035,0.4400740449879402,0.08271276595744727,0.6408107678237627,0.8098315290110665,0.00019767296384336962,0.2850056725072485,2.5908911630996845,1.0548754785152055,1.087469612317143,206835712,72548352,6012928,430809088,105029632,315486208,38793216,4665344,270102528,93396992,4616192,2867200,303316992,7610368,39157760,,1843510.9536548331,0,0,911396.5707447503,65147.71959123623,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.067,3.8,23.733,1.533,1.533,1.533,15.734,0.012945205479452054,0.0030898876404494386,0.03087225274725275,0.03721264367816091,0.0026153846153846153,0.003358974358974359,0.004457627118644068,0.022753424657534247,0.0047617977528089895,0.08019927536231884,0.04790229885057471,0.004523076923076923,0.007000000000000001,0.008858823529411764
1705719610,1.7264347778715963,2.471777167233026,0.19785400971694955,0.19665409642117712,4.572586774178609,1.2426003232156726,0.4400740449879402,0.08271276595744727,0.6408107678237627,0.8098315290110665,0.00019767296384336962,0.2850056725072485,2.5908911630996845,1.0548754785152055,1.087469612317143,206835712,72548352,6012928,430809088,105029632,315486208,38793216,4665344,270102528,93396992,4616192,2867200,303316992,7610368,39157760,,1843510.9536548331,0,0,911396.5707447503,65147.71959123623,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.267,3.8,23.733,1.733,1.733,1.733,16.333,0.012889908256880734,0.0030898876404494386,0.03087225274725275,0.037787356321839084,0.0026153846153846153,0.0034533333333333334,0.004494646680942184,0.022743119266055045,0.0047617977528089895,0.08019927536231884,0.04847701149425287,0.004523076923076923,0.008250000000000002,0.00887536231884058
1705719611,1.7264347778715963,1.9714341495113978,0.19785400971694955,0.19665409642117712,4.572586774178609,1.0374475000000063,0.4400740449879402,0.08271276595744727,0.6408107678237627,0.6654250701962433,0.00019767296384336962,0.2850056725072485,2.5908911630996845,1.0548754785152055,1.087469612317143,206835712,72548352,6012928,430809088,105029632,315486208,38793216,4665344,270102528,93396992,4616192,2867200,303316992,7610368,39157760,,1608445.992985661,0,0,911396.5707447503,65147.71959123623,0,0,1537288.3524544719,10,6,7,4,7,16,6,5,3,11,1,3,6,15,7,8.267,3.8,23.733,1.733,1.733,1.733,16.333,0.012889908256880734,0.0030898876404494386,0.03087225274725275,0.037787356321839084,0.0026153846153846153,0.0034533333333333334,0.004494646680942184,0.022743119266055045,0.0047617977528089895,0.08019927536231884,0.04847701149425287,0.004523076923076923,0.008250000000000002,0.00887536231884058
