time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705734982,0.7186357172898672,2.373927606699139,0.5155360926684736,31.939630527459606,0.30978572599150034,8.111359858822517,0.7874059252859306,4.248959883296964,2.9452972458130997,0.31633639439342454,0.23715589670496362,109334528,44535808,11694080,46211072,43745280,15749120,37711872,11108352,45481984,2957312,8880128,90236.5264064409,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,14.667,24.2,1,73.333,0.933,11.467,12,0.867,137.333,17.8,6.933,0,0,0.0030585516178736516,0.0033286573146292585,0.11304347826086956,0.0042892018779342725,0.003045454545454545,0.05060763888888887,0.00313953488372093,0.002431512272367379,0.00766541822721598,0.0028882352941176476,0.004705392912172574,0.006648275862068964,0.23304347826086957,0.04634057971014493,0.004681818181818182,0.20715073529411757,0.004851162790697675,0.004521773555027712,0.009857677902621724,0.00457764705882353
1705734983,0.7186357172898672,2.373927606699139,0.5155360926684736,31.939630527459606,0.30978572599150034,6.763424191185788,0.7874059252859306,4.248959883296964,2.9452972458130997,0.31633639439342454,0.2418743528416551,109334528,44535808,11694080,46211072,43745280,15749120,37711872,11108352,45481984,2957312,8880128,90236.5264064409,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,14.667,24.2,1,73.333,0.933,11.467,12,0.867,137.333,17.8,6.333,0,0,0.0030585516178736516,0.0033286573146292585,0.11304347826086956,0.0042892018779342725,0.003045454545454545,0.05060763888888887,0.00313953488372093,0.002431512272367379,0.00766541822721598,0.002859327217125382,0.004705392912172574,0.006648275862068964,0.23304347826086957,0.04634057971014493,0.004681818181818182,0.20715073529411757,0.004851162790697675,0.004521773555027712,0.009857677902621724,0.004571865443425077
1705734984,0.7186357172898672,2.520554941122971,0.484875998157259,31.939630527459606,0.30978572599150034,8.028160530807943,0.7874059252859306,4.248959883296964,2.9452972458130997,0.31633639439342454,0.24659280897834662,109334528,44535808,11706368,46211072,43745280,15749120,37711872,11108352,45481984,2957312,8880128,90236.5264064409,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,14.667,24.2,1,73.333,0.933,11.467,12,0.867,137.333,17.8,6.333,0,0,0.0030585516178736516,0.0033286573146292585,0.11304347826086956,0.0042892018779342725,0.003045454545454545,0.05060763888888887,0.00313953488372093,0.002431512272367379,0.00766541822721598,0.002859327217125382,0.004705392912172574,0.006648275862068964,0.23304347826086957,0.04634057971014493,0.004681818181818182,0.20715073529411757,0.004851162790697675,0.004521773555027712,0.009857677902621724,0.004571865443425077
1705734985,0.7186357172898672,2.520554941122971,0.484875998157259,31.939630527459606,0.30978572599150034,8.028160530807943,0.7874059252859306,4.248959883296964,2.9452972458130997,0.31633639439342454,0.2831073682014899,109334528,44535808,11706368,46211072,43745280,15749120,37711872,11108352,45481984,2957312,8880128,90236.5264064409,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,14.667,24.2,1,73.467,0.933,11.467,12,0.867,137.467,17.8,6.333,0,0,0.0030585516178736516,0.0033293172690763047,0.09772727272727272,0.004287864534336783,0.0030952380952380953,0.05060763888888887,0.003142857142857143,0.0024307234886025765,0.00766541822721598,0.0028584615384615385,0.004705392912172574,0.006655172413793103,0.23124999999999998,0.04621394230769231,0.004771428571428571,0.20715073529411757,0.004857142857142858,0.004521665014866205,0.009857677902621724,0.004571692307692308
1705734986,0.649908165488906,2.520554941122971,0.484875998157259,32.38436638032985,0.30978572599150034,8.028160530807943,0.7874059252859306,4.248959883296964,2.9452972458130997,0.31633639439342454,0.2831073682014899,109334528,44535808,11706368,44662784,43745280,15749120,37711872,11108352,45481984,2957312,8880128,51003.95355352863,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,14.667,24.2,1,73.467,0.933,11.467,12,0.867,137.467,17.8,6.333,0,0,0.0030585516178736516,0.0033293172690763047,0.09772727272727272,0.004287864534336783,0.0030952380952380953,0.05060763888888887,0.003142857142857143,0.0024307234886025765,0.00766541822721598,0.0028584615384615385,0.004705392912172574,0.006655172413793103,0.23124999999999998,0.04621394230769231,0.004771428571428571,0.20715073529411757,0.004857142857142858,0.004521665014866205,0.009857677902621724,0.004571692307692308
1705734987,0.6165545892495563,2.3128812852075966,0.484875998157259,32.38436638032985,0.30978572599150034,8.028160530807943,0.8271410706361562,4.248959883296964,2.9452972458130997,0.31633639439342454,0.2831073682014899,109330432,44507136,11706368,44662784,43745280,15749120,37711872,11108352,45481984,2957312,8880128,31928.08298148957,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,15.267,25.6,0.933,81.6,0.933,11.467,13.733,0.867,143.467,18.867,7.067,0,0,0.0030332326283987916,0.003291164658634538,0.09375000000000001,0.004148801447308911,0.0030952380952380953,0.04914987405541561,0.003142857142857143,0.002415071283095723,0.007612612612612612,0.002852090032154341,0.004669486404833837,0.006236000000000003,0.2302631578947368,0.04625000000000011,0.004771428571428571,0.2058988764044943,0.004857142857142858,0.004519511201629328,0.00979021879021879,0.0045704180064308686
1705734988,0.7273097170180133,2.3128812852075966,0.484875998157259,32.38436638032985,0.30604147596352166,8.028160530807943,0.7613145450656799,4.167120268327738,2.9452972458130997,0.3125123616670582,0.2831073682014899,109330432,44507136,11706368,44662784,43745280,15749120,37957632,11247616,45481984,2957312,8880128,37663.50198846003,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,15.267,25.6,0.933,81.6,0.933,11.467,13.733,0.867,143.467,18.867,7.067,0,0,0.0030332326283987916,0.003291164658634538,0.09375000000000001,0.004148801447308911,0.0030952380952380953,0.04914987405541561,0.003142857142857143,0.002415071283095723,0.007612612612612612,0.002852090032154341,0.004669486404833837,0.006236000000000003,0.2302631578947368,0.04625000000000011,0.004771428571428571,0.2058988764044943,0.004857142857142858,0.004519511201629328,0.00979021879021879,0.0045704180064308686
1705734989,0.7273097170180133,2.3128812852075966,0.484875998157259,32.38436638032985,0.30604147596352166,8.00021036845711,0.7613145450656799,4.167120268327738,2.9452972458130997,0.3125123616670582,0.2831073682014899,109330432,44507136,11706368,44662784,43745280,16142336,37957632,11247616,45481984,2957312,8880128,37663.50198846003,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,15.267,25.6,0.933,81.6,0.933,11.467,13.733,0.867,143.467,18.867,7.067,0,0,0.0030332326283987916,0.003291164658634538,0.09375000000000001,0.004148801447308911,0.0030952380952380953,0.04914987405541561,0.003142857142857143,0.002415071283095723,0.007612612612612612,0.002852090032154341,0.004669486404833837,0.006236000000000003,0.2302631578947368,0.04625000000000011,0.004771428571428571,0.2058988764044943,0.004857142857142858,0.004519511201629328,0.00979021879021879,0.0045704180064308686
1705734990,0.7273097170180133,2.3128812852075966,0.484875998157259,32.38436638032985,0.30604147596352166,8.00021036845711,0.7613145450656799,4.167120268327738,2.9452972458130997,0.3125123616670582,0.2818561123025981,109330432,44507136,11706368,44662784,43745280,16142336,37957632,11247616,45481984,2957312,8880128,37663.50198846003,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,15.267,25.6,0.933,81.6,0.933,11.467,13.733,0.867,143.467,18.867,7.067,0,0,0.0030332326283987916,0.003291164658634538,0.09375000000000001,0.004148801447308911,0.0030952380952380953,0.04914987405541561,0.003142857142857143,0.002415071283095723,0.007612612612612612,0.002852090032154341,0.004669486404833837,0.006236000000000003,0.2302631578947368,0.04625000000000011,0.004771428571428571,0.2058988764044943,0.004857142857142858,0.004519511201629328,0.00979021879021879,0.0045704180064308686
1705734991,0.7273097170180133,2.3128812852075966,0.484875998157259,32.38436638032985,0.30035673888454323,8.00021036845711,0.7613145450656799,4.167120268327738,2.9452972458130997,0.3125123616670582,0.2818561123025981,109330432,44507136,11706368,44662784,43745280,16142336,37957632,11247616,45481984,2957312,8880128,37663.50198846003,0,0,0,0,0,0,0,4,4,9,3,3,27,3,3,4,4,3,15.267,25.6,0.933,81.6,0.933,11.467,13.733,0.867,143.467,18.867,7.067,0,0,0.0030332326283987916,0.003291164658634538,0.09375000000000001,0.004148801447308911,0.0030952380952380953,0.04914987405541561,0.0031395348837209304,0.002415071283095723,0.007612612612612612,0.002852090032154341,0.004669486404833837,0.006236000000000003,0.2302631578947368,0.04625000000000011,0.004771428571428571,0.2058988764044943,0.004851162790697675,0.004519511201629328,0.00979021879021879,0.0045704180064308686
