time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705725540,2.8203213071358495,1.9603371765917834,0.26129000000000013,27.895700731252006,0.291634582526483,7.993577812925294,0.704568361982077,4.124404824607606,2.1755679078363146,0.27347713138385515,0.26646713080443307,101208064,43884544,9895936,42848256,43151360,14532608,26468352,10752000,43876352,2940928,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,25,0.8,86.4,0.867,12.733,14.6,0.8,134.933,18.733,6.733,,0,0.003159349593495935,0.0031241642788920727,0.07045454545454546,0.0038573790822653987,0.003,0.046987951807228916,0.0037741935483870965,0.0022575824175824176,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.004823495702005731,0.20375000000000004,0.044891304347826066,0.0046,0.1923651452282158,0.0085,0.004472615384615384,0.009683108108108109,0.004593610223642173
1705725541,2.8203213071358495,1.9603371765917834,0.26129000000000013,32.38614626095051,0.291634582526483,7.993577812925294,0.704568361982077,4.124404824607606,2.2192875902798845,0.30332078813371677,0.26646713080443307,101208064,43884544,9895936,45416448,43151360,14532608,26468352,10752000,43876352,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,25,0.8,86.4,0.867,12.733,14.6,0.933,134.933,18.733,6.733,,0,0.003159349593495935,0.0031241642788920727,0.07045454545454546,0.0038573790822653987,0.003,0.046987951807228916,0.0038888888888888888,0.0022575824175824176,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.004823495702005731,0.20375000000000004,0.044891304347826066,0.0046,0.1923651452282158,0.009049999999999999,0.004472615384615384,0.009683108108108109,0.004593610223642173
1705725542,2.8203213071358495,1.9603371765917834,0.41794804109197325,32.38614626095051,0.291634582526483,7.993577812925294,0.704568361982077,4.124404824607606,2.623180946614194,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26468352,10752000,43876352,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,25,0.8,86.4,0.867,13.733,14.6,0.933,134.933,18.733,6.733,,0,0.003159349593495935,0.0031241642788920727,0.07045454545454546,0.0038573790822653987,0.003,0.04629518072289156,0.0038888888888888888,0.0022575824175824176,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.004823495702005731,0.20375000000000004,0.044891304347826066,0.0046,0.19244493392070483,0.009049999999999999,0.004472615384615384,0.009683108108108109,0.004593610223642173
1705725543,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.993577812925294,0.704568361982077,4.04966653441403,2.623180946614194,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26468352,10678272,43876352,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,25,0.8,86.4,0.867,13.733,14.6,0.933,134.933,18.733,6.733,,0,0.003159349593495935,0.0031241642788920727,0.07045454545454546,0.0038573790822653987,0.003,0.04629518072289156,0.0038888888888888888,0.0022575824175824176,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.004823495702005731,0.20375000000000004,0.044891304347826066,0.0046,0.19244493392070483,0.009049999999999999,0.004472615384615384,0.009683108108108109,0.004593610223642173
1705725544,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.993577812925294,0.704568361982077,4.04966653441403,2.2222168090036036,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26468352,10678272,43876352,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,25,0.8,90.267,0.933,13.733,14.6,0.933,134.933,18.733,6.733,,0,0.003159349593495935,0.0031241642788920727,0.07045454545454546,0.003864268192968111,0.003,0.04629518072289156,0.0038888888888888888,0.0022575824175824176,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.004823495702005731,0.20375000000000004,0.04768465909090905,0.0046,0.19244493392070483,0.009049999999999999,0.004472615384615384,0.009683108108108109,0.004593610223642173
1705725545,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.993577812925294,0.704568361982077,4.04966653441403,2.1784971265600337,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26468352,10678272,43876352,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,26.067,0.8,90.267,0.933,13.733,14.6,0.933,134.933,18.733,6.733,,0,0.003159349593495935,0.003125860373647984,0.07045454545454546,0.003864268192968111,0.003,0.04629518072289156,0.0038888888888888888,0.0022575824175824176,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.0048265486725663715,0.20375000000000004,0.04768465909090905,0.0046,0.19244493392070483,0.009049999999999999,0.004472615384615384,0.009683108108108109,0.004593610223642173
1705725546,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.539894191933557,0.7766901067827507,4.04966653441403,2.1347774441164638,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26255360,10678272,43876352,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,26.067,0.8,90.267,0.933,13.733,14.6,0.933,140.6,18.733,6.733,,0,0.003159349593495935,0.003125860373647984,0.07045454545454546,0.003864268192968111,0.003,0.04629518072289156,0.0038888888888888888,0.0022600998638220605,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.0048265486725663715,0.20375000000000004,0.04768465909090905,0.0046,0.19244493392070483,0.009049999999999999,0.004473808443032228,0.009683108108108109,0.004593610223642173
1705725547,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.539894191933557,0.7766901067827507,4.04966653441403,2.6296493004608523,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26255360,10678272,43851776,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,26.067,0.8,90.267,0.933,13.733,14.6,0.933,140.6,18.733,6.733,,0,0.003159349593495935,0.003125860373647984,0.07045454545454546,0.003864268192968111,0.003,0.04629518072289156,0.0038888888888888888,0.0022600998638220605,0.007496621621621621,0.0029169329073482427,0.004886829268292683,0.0048265486725663715,0.20375000000000004,0.04768465909090905,0.0046,0.19244493392070483,0.009049999999999999,0.004473808443032228,0.009683108108108109,0.004593610223642173
1705725548,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.539894191933557,0.7766901067827507,4.049666534414029,2.6296493004608523,0.30332078813371677,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26255360,10678272,43851776,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,26.067,0.8,90.267,0.933,13.733,14.6,0.933,140.6,18.733,7.533,,0,0.003159349593495935,0.003125860373647984,0.07045454545454546,0.003864268192968111,0.003,0.04629518072289156,0.0038888888888888888,0.0022600998638220605,0.007496621621621621,0.0029335548172757476,0.004886829268292683,0.0048265486725663715,0.20375000000000004,0.04768465909090905,0.0046,0.19244493392070483,0.009049999999999999,0.004473808443032228,0.009683108108108109,0.004597342192691031
1705725549,2.8203213071358495,1.771072586246821,0.41794804109197325,32.38614626095051,0.291634582526483,7.539894191933557,0.7766901067827507,4.049666534414029,2.6296493004608523,0.3033207881337167,0.26646713080443307,101208064,43884544,10092544,45416448,43151360,14532608,26255360,10678272,43851776,2953216,8085504,130859.63350904817,0,0,0,0,0,0,0,4,4,9,3,3,22,3,3,4,4,3,15.8,26.067,0.8,90.267,0.933,13.733,14.6,0.933,140.6,18.733,7.533,,0,0.003159349593495935,0.003125860373647984,0.07045454545454546,0.003864268192968111,0.003,0.04629518072289156,0.0038888888888888888,0.0022600998638220605,0.007496621621621621,0.0029335548172757476,0.004886829268292683,0.0048265486725663715,0.20375000000000004,0.04768465909090905,0.0046,0.19244493392070483,0.009049999999999999,0.004473808443032228,0.009683108108108109,0.004597342192691031
