time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,catalogue_error,front-end_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705712372,0.1050852700290173,0.5307451674145653,0.027195100699544436,0.030246666666666755,3.3259250370887514,0.1617929132187442,0.4314370550989102,0.03671660252886218,0.1782530063885606,0.5912358459810448,0.00010619544209162845,0.285201336054926,0.17411295145731848,0.07352352501867421,0.6226784238082149,207929344,73945088,8372224,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39665664,424162.9271660338,,0,249687.34022889053,28861.330326944757,0,0,205215.56151206192,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712373,0.10297785352972387,0.5307451674145653,0.027195100699544436,0.030246666666666755,3.3259250370887514,0.1617929132187442,0.4314370550989102,0.03671660252886218,0.1782530063885606,0.5790883706416564,0.00010619544209162845,0.23463751585018808,0.17799654058714065,0.07352352501867421,0.6226784238082149,207929344,73945088,8372224,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39665664,424162.9271660338,,0,249687.34022889053,28861.330326944757,0,0,205215.56151206192,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712374,0.10087043703043044,0.5307451674145653,0.3594263633395014,0.030246666666666755,3.3259250370887514,0.1617929132187442,0.37596904338490317,0.03671660252886218,0.1782530063885606,0.5669408953022679,0.00010619544209162845,0.28958062953994995,0.18188012971696285,0.07352352501867421,0.6226784238082149,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39665664,424162.9271660338,,0,117344.39758483366,28861.330326944757,0,0,205215.56151206192,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712375,0.07981250000000273,0.5307451674145653,0.3594263633395014,0.030246666666666755,3.3259250370887514,0.1617929132187442,0.4335241975444582,0.03671660252886218,0.1782530063885606,0.5547934199628796,0.00010619544209162845,0.28958062953994995,0.16466201552761983,0.07352352501867421,0.6226784238082149,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39665664,424162.9271660338,,0,135308.04382535923,28861.330326944757,0,0,205215.56151206192,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712376,0.09421951569926634,0.5307451674145653,0.3594263633395014,0.030246666666666755,3.3259250370887514,0.1617929132187442,0.4335241975444582,0.03769445413324035,0.1782530063885606,0.542645944623491,0,0.28958062953994995,0.16813291986133394,0.0735235250186742,0.6226784238082149,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39665664,424162.9271660338,,0,135308.04382535923,28861.330326944757,0,0,205215.56151206192,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712377,0.09215228957030502,0.5307451674145653,0.3594263633395014,0.030246666666666755,3.3259250370887514,0.16179291321874417,0.4335241975444582,0.03769445413324035,0.1782530063885606,0.5304984692841026,0,0.28958062953994995,0.17160382419504802,0.0735235250186742,0.6226784238082149,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39665664,424162.9271660338,,0,135308.04382535923,28861.330326944757,0,0,205215.56151206192,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712378,0.09008506344134373,0.5307451674145653,0.3594263633395014,0.03845683013984863,3.3259250370887514,0.16179291321874417,0.3786135409899244,0.03769445413324035,0.17531009934075298,0.5183509939447142,0,0.28958062953994995,0.17507472852876213,0.0697077280316269,0.6223108584868651,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39657472,424162.9271660338,,0,118169.77665216834,22316.255925031328,0,0,200705.60564484517,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712379,0.08801783731238241,0.5307451674145653,0.45074314947977495,0.0640125074317925,3.3259250370887514,0.16179291321874417,0.3713881376975167,0.03867086978898603,0.17531009934075298,0.3561599999999979,0,0.28958062953994995,0.17854563286247624,0.0697077280316269,0.6223108584868651,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92495872,4755456,2883584,297037824,7548928,39657472,424162.9271660338,,0,115914.64258841233,22316.255925031328,0,0,200705.60564484517,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712380,0.12164133011894789,0.5307451674145653,0.4532759291913801,0.0640125074317925,3.3259250370887514,0.16179291321874417,0.36416273440510905,0.03867086978898603,0.17531009934075298,0.6974252213448233,0,0.28958062953994995,0.20825426002284653,0.0697077280316269,0.6223108584868651,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92499968,4755456,2883584,297037824,7548928,39657472,424162.9271660338,,0,113659.50852465635,22316.255925031328,0,0,200705.60564484517,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
1705712381,0.12164133011894789,0.5307451674145653,0.4532759291913801,0.0640125074317925,3.3259250370887514,0.16179291321874417,0.35693733111270143,0.03867086978898603,0.17531009934075298,0.6974252213448233,0,0.28958062953994995,0.20825426002284653,0.0697077280316269,0.6223108584868651,207929344,73945088,8462336,432631808,251678720,330973184,40017920,4415488,253984768,92499968,4755456,2883584,297037824,7548928,39657472,424162.9271660338,,0,111404.37446090036,22316.255925031328,0,0,200705.60564484517,8,7,14,3,19,11,10,5,3,11,1,3,4,14,7,0,0,21.667,0,0,0,0,0,0,NaN,NaN,0.027669404517453804,NaN,NaN,NaN,NaN,NaN,NaN,0.04623203285420946,NaN,NaN,NaN,NaN
