time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705547042,0.6721166344633601,3.028043498582418,,34.20504958221538,0.3373876255949424,9.793297546345729,0.7674169652473309,4.193763361761877,3.166886734636982,0.31710624866250914,0.32139213082674456,114356224,44613632,11984896,44953600,43618304,16326656,45240320,10842112,47558656,2981888,9019392,64753.20569119972,0,,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,25.8,0.8,81.267,0.8,14,12.8,0.867,146.667,19,7.733,0,0,0,0.0029939024390243903,0.003310679611650486,0.1314516129032258,0.0040008,0.0030416666666666665,0.05395114942528736,0.003764705882352941,0.0021325919589392645,0.007533132530120481,0.002918918918918919,0.004603658536585366,0.006485507246376818,0.2262903225806452,0.04638771186440679,0.0046749999999999995,0.20765748031496065,0.008192307692307691,0.004493584260051326,0.009689759036144578,0.0045837837837837845
1705547043,0.6721166344633601,3.028043498582418,0.5092544449424834,34.20504958221538,0.3373876255949424,9.793297546345729,0.7674169652473309,4.193763361761877,3.166886734636982,0.31710624866250914,0.32139213082674456,114356224,44613632,12283904,44953600,43618304,16326656,45240320,10842112,47558656,2981888,9019392,64753.20569119972,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,25.8,0.8,81.267,0.8,13.4,12.8,0.867,146.667,19,7.733,0,0,0,0.0029939024390243903,0.003310679611650486,0.1314516129032258,0.0040008,0.0030416666666666665,0.05356083086053414,0.003764705882352941,0.0021325919589392645,0.007533132530120481,0.002918918918918919,0.004603658536585366,0.006485507246376818,0.2262903225806452,0.04638771186440679,0.0046749999999999995,0.20579545454545456,0.008192307692307691,0.004493584260051326,0.009689759036144578,0.0045837837837837845
1705547044,0.6534433708383471,3.028043498582418,0.5092544449424834,34.20504958221538,0.3373876255949424,9.79329754634573,0.7674169652473309,4.193763361761877,3.166886734636982,0.31710624866250914,0.32139213082674456,114356224,44613632,12283904,44953600,43618304,16326656,45240320,10842112,47558656,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.8,0.933,13.4,12.8,1,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.004003189792663477,0.0030784313725490194,0.05356083086053414,0.00355,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04644067796610169,0.004741176470588235,0.20579545454545456,0.007681818181818184,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547045,0.6534433708383471,3.028043498582418,0.5092544449424834,34.20504958221538,0.3373876255949424,9.79329754634573,0.7674169652473309,4.193763361761877,3.166886734636982,0.31710624866250914,0.32139213082674456,114356224,44613632,12283904,44953600,43618304,16326656,45240320,10842112,47558656,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.8,0.933,13.4,12.8,1,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.004003189792663477,0.0030784313725490194,0.05356083086053414,0.00355,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04644067796610169,0.004741176470588235,0.20579545454545456,0.007681818181818184,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547046,0.6534433708383471,3.028043498582418,0.5092544449424834,34.20504958221538,0.3373876255949424,9.79329754634573,0.8077170797504832,4.193763361761877,3.166886734636982,0.31710624866250914,0.32139213082674456,114356224,44613632,12283904,44953600,43618304,16326656,44736512,10842112,47558656,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.8,0.933,13.4,12.8,1,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.004003189792663477,0.0030784313725490194,0.05356083086053414,0.00355,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04644067796610169,0.004741176470588235,0.20579545454545456,0.007681818181818184,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547047,0.6534433708383471,2.9620662154148536,0.5092544449424834,34.20504958221538,0.3373876255949424,9.79329754634573,0.899655734734586,4.193763361761877,3.0806294759114223,0.31710624866250914,0.32139213082674456,114356224,44666880,12283904,44953600,43618304,16326656,44736512,10842112,47566848,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.133,0.933,13.4,12.8,1.133,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.003969383697813121,0.0030784313725490194,0.05356083086053414,0.0034255319148936174,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04615217391304344,0.004741176470588235,0.20579545454545456,0.00715,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547048,0.6534433708383471,2.9620662154148536,0.5092544449424834,34.20504958221538,0.3373876255949424,9.79329754634573,0.899655734734586,4.193763361761877,3.0806294759114223,0.31710624866250914,0.27264497938359805,114356224,44666880,12283904,44953600,43618304,16326656,44736512,10842112,47566848,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.133,0.933,13.4,12.8,1.133,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.003969383697813121,0.0030784313725490194,0.05356083086053414,0.0034255319148936174,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04615217391304344,0.004741176470588235,0.20579545454545456,0.00715,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547049,0.6534433708383471,2.9620662154148536,0.5092544449424834,34.20504958221538,0.28317162764873643,9.625375923880789,0.899655734734586,4.193763361761877,3.0806294759114223,0.31710624866250914,0.16062749999999681,114356224,44666880,12283904,44953600,43618304,16756736,44736512,10842112,47566848,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.133,0.933,13.4,12.8,1.133,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.003969383697813121,0.0030784313725490194,0.05356083086053414,0.0034255319148936174,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04615217391304344,0.004741176470588235,0.20579545454545456,0.00715,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547050,0.6534433708383471,2.9620662154148536,0.5092544449424834,21.594611779849384,0.27756079663650146,6.609916250742222,0.899655734734586,4.193763361761877,3.0806294759114223,0.25539208756864046,0.16062749999999681,114356224,44666880,12283904,44953600,43618304,16756736,44736512,10842112,47566848,2981888,9019392,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.133,0.933,13.4,12.8,1.133,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.003969383697813121,0.0030784313725490194,0.05356083086053414,0.0034255319148936174,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04615217391304344,0.004741176470588235,0.20579545454545456,0.00715,0.00449457959880495,0.009713855421686747,0.004584126984126985
1705547051,0.6534433708383471,2.9620662154148536,0.5092544449424834,22.148763806276953,0.27194996562426643,6.765553553561674,0.899655734734586,4.063456595182141,3.0806294759114223,0.25010698342426535,0.24791961998777415,114356224,44666880,12283904,44953600,43618304,16756736,44736512,10829824,47566848,2981888,9093120,52489.94028244099,0,0,0,0,0,0,4,4,9,4,3,28,3,3,4,4,2,14.2,26.067,0.933,80.133,0.933,13.4,12.8,1.133,146.133,19.067,8,0,0,0,0.0029939024390243903,0.003306063522617902,0.13308823529411765,0.003969383697813121,0.0030784313725490194,0.05356083086053414,0.0034255319148936174,0.00213486982501067,0.00755722891566265,0.002920634920634921,0.004603658536585366,0.006430656934306567,0.22661764705882353,0.04615217391304344,0.004741176470588235,0.20579545454545456,0.00715,0.00449457959880495,0.009713855421686747,0.004584126984126985
