time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705698621,1.445886907555134,2.8880919954309756,45.44445980061545,0.1940636782572271,4.697147119577683,1.4223467192541885,0.4873131711593236,0.09448980482906179,0.38311678989303244,0.818159182984461,0.0003705588923954019,0.2929387269482451,1.6643355221696143,0.7731049813707312,1.005287401190594,210063360,76890112,6361088,430682112,97603584,329752576,39129088,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,1014350.2081963619,19601.368650252432,0,0,1510967.1123255587,10,6,6,4,8,13,5,4,3,11,1,3,6,16,8,7.133,3.867,23.333,2.267,2.333,2.333,18.933,0,0.012912946428571428,0.0031162790697674423,0.029680232558139535,0.035445205479452055,0.0027948717948717947,0.003148148148148148,0.003358823529411765,0.022689732142857147,0.004809302325581396,0.07300995024875623,0.04763698630136986,0.0046,0.004866666666666667,0.00672727272727273
1705698622,1.445886907555134,2.8880919954309756,45.44445980061545,0.1940636782572271,4.697147119577683,1.4223467192541885,0.4873131711593236,0.08526274199920952,0.38311678989303244,0.818159182984461,0.0003705588923954019,0.2929387269482451,1.6643355221696143,0.7731049813707312,1.005287401190594,210063360,76890112,6361088,430682112,97603584,329752576,39129088,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,1014350.2081963619,19601.368650252432,0,0,1510967.1123255587,10,6,6,4,8,13,5,4,3,11,1,3,6,16,8,7.133,3.867,23.333,2.267,2.333,2.333,18.933,0,0.012912946428571428,0.0031162790697674423,0.029680232558139535,0.035445205479452055,0.0027948717948717947,0.003148148148148148,0.003358823529411765,0.022689732142857147,0.004809302325581396,0.07300995024875623,0.04763698630136986,0.0046,0.004866666666666667,0.00672727272727273
1705698623,1.445886907555134,2.8880919954309756,45.44445980061545,0.1940636782572271,4.697147119577683,1.4185806221747346,0.4873131711593236,0.08526274199920952,0.38311678989303244,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.7731049813707312,1.005287401190594,210063360,76890112,6361088,430682112,97603584,329756672,39129088,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,1014350.2081963619,19601.368650252432,0,0,1510967.1123255587,10,6,6,4,8,14,5,4,3,11,1,3,6,16,8,7.133,3.867,22.933,2.267,2.333,2.333,18.933,0,0.012912946428571428,0.0031162790697674423,0.02960829493087557,0.035445205479452055,0.0027948717948717947,0.003148148148148148,0.003358823529411765,0.022689732142857147,0.004809302325581396,0.07149732620320853,0.04763698630136986,0.0046,0.004866666666666667,0.00672727272727273
1705698624,1.445886907555134,2.8880919954309756,27.65336105142721,0.1940636782572271,4.697147119577683,1.4185806221747346,0.4873131711593236,0.0718807546424336,0.3968771892952136,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.7731049813707312,1.005287401190594,210063360,76890112,6361088,430682112,97603584,329756672,39129088,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,1014350.2081963619,14347.7651674373,0,0,1510967.1123255587,10,6,6,4,8,14,5,4,3,11,1,3,6,16,8,7.133,3.867,22.933,2.267,2.333,2.333,18.933,0,0.012912946428571428,0.0031162790697674423,0.02960829493087557,0.035445205479452055,0.0027948717948717947,0.003148148148148148,0.003358823529411765,0.022689732142857147,0.004809302325581396,0.07149732620320853,0.04763698630136986,0.0046,0.004866666666666667,0.00672727272727273
1705698625,1.445886907555134,2.8880919954309756,27.65336105142721,0.1940636782572271,4.697147119577683,1.4185806221747346,0.4873131711593236,0.09190380256862182,0.3968771892952136,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.7731049813707312,1.005287401190594,210063360,76890112,6361088,430682112,97603584,329756672,39129088,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,1014350.2081963619,14347.7651674373,0,0,1510967.1123255587,10,6,6,4,8,14,5,4,3,11,1,3,6,16,8,7.133,3.867,22.933,2.267,2.333,2.333,18.933,0,0.012912946428571428,0.0031162790697674423,0.02960829493087557,0.035445205479452055,0.0027948717948717947,0.003148148148148148,0.003358823529411765,0.022689732142857147,0.004809302325581396,0.07149732620320853,0.04763698630136986,0.0046,0.004866666666666667,0.00672727272727273
1705698626,1.3834527557630327,2.8880919954309756,27.65336105142721,0.1940636782572271,4.601034848752878,1.4185806221747346,0.4843396457360657,0.09190380256862182,0.3968771892952136,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.6478072127858258,1.005287401190594,210063360,76890112,6361088,430682112,97726464,329756672,39014400,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,952574.7958523493,14347.7651674373,0,0,1510967.1123255587,10,6,6,4,7,14,5,4,3,11,1,3,6,16,8,7.133,3.867,22.933,2.267,2.333,2.333,18.933,0,0.012912946428571428,0.0031162790697674423,0.02960829493087557,0.035445205479452055,0.0027948717948717947,0.003148148148148148,0.003358823529411765,0.022689732142857147,0.004809302325581396,0.07149732620320853,0.04763698630136986,0.0046,0.004866666666666667,0.00672727272727273
1705698627,1.3834527557630327,2.8880919954309756,27.65336105142721,0.1940636782572271,4.601034848752878,1.4185806221747346,0.4843396457360657,0.09190380256862182,0.3920141172344258,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.63492212976298,1.005287401190594,210063360,76890112,6361088,430682112,97726464,329756672,39014400,4444160,255582208,92680192,4042752,2842624,299118592,7811072,42577920,1484579.562428609,0,0,952574.7958523493,17957.82366609672,0,0,1510967.1123255587,10,6,6,4,7,14,5,4,3,11,1,3,6,16,8,7.067,3.867,22.933,2.2,2.267,2.267,18.733,0,0.01294642857142857,0.0031162790697674423,0.02960829493087557,0.034328358208955224,0.002769230769230769,0.003123456790123457,0.0033193033381712627,0.022696428571428572,0.004809302325581396,0.07149732620320853,0.047462686567164174,0.004553846153846154,0.0048222222222222225,0.006368181818181819
1705698628,1.3834527557630327,2.8880919954309756,27.65336105142721,0.1889278118353563,4.601034848752878,1.4185806221747346,0.4863202267260459,0.09190380256862182,0.3920141172344258,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.7825092439619233,1.005287401190594,210063360,76890112,6361088,430682112,97726464,329756672,39014400,4444160,255582208,92680192,4042752,2842624,299118592,7823360,42577920,1484579.562428609,0,0,1043778.1323680012,17957.82366609672,0,0,1510967.1123255587,10,6,6,4,7,14,5,4,3,11,1,3,6,16,8,7.067,3.867,22.933,2.2,2.267,2.267,18.733,0,0.01294642857142857,0.0031162790697674423,0.02960829493087557,0.034328358208955224,0.002769230769230769,0.003123456790123457,0.0033193033381712627,0.022696428571428572,0.004809302325581396,0.07149732620320853,0.047462686567164174,0.004553846153846154,0.0048222222222222225,0.006368181818181819
1705698629,1.3834527557630327,2.8880919954309756,27.65336105142721,0.1889278118353563,4.601034848752878,1.4185806221747346,0.4863202267260459,0.09190380256862182,0.3920141172344258,0.818159182984461,0.00037055889239540177,0.2966487564393735,2.0575807675629063,0.7825092439619233,1.005287401190594,210063360,76890112,6361088,430682112,97726464,329756672,39014400,4444160,255582208,92680192,4042752,2842624,299118592,7823360,42577920,1484579.562428609,0,0,1043778.1323680012,17957.82366609672,0,0,1510967.1123255587,10,6,6,4,7,14,5,4,3,11,1,3,6,16,8,7.067,3.867,22.933,2.2,2.267,2.267,18.733,0,0.01294642857142857,0.0031162790697674423,0.02960829493087557,0.034328358208955224,0.002769230769230769,0.003123456790123457,0.0033193033381712627,0.022696428571428572,0.004809302325581396,0.07149732620320853,0.047462686567164174,0.004553846153846154,0.0048222222222222225,0.006368181818181819
1705698630,1.3834527557630327,2.8880919954309756,27.65336105142721,0.1889278118353563,3.784963969434975,1.4185806221747348,0.4863202267260459,0.09190380256862182,0.3920141172344258,0.8220461095100674,0.00037055889239540177,0.2909678159162142,1.5282323316484332,0.7825092439619233,1.0522836833074594,210063360,76890112,6361088,430682112,97726464,329756672,39014400,4444160,255582208,92680192,4042752,2842624,299122688,7823360,42577920,1484579.562428609,0,0,1043778.1323680012,17957.82366609672,0,0,1673339.3251082606,10,6,6,4,7,14,5,4,3,11,1,3,6,16,8,7.067,3.6,22.267,1.8,2.267,2.267,17.533,0,0.012825581395348838,0.003070175438596491,0.02927325581395349,0.033768656716417905,0.002769230769230769,0.003123456790123457,0.0033130434782608696,0.02273255813953488,0.004726315789473684,0.06973837209302328,0.04735074626865672,0.004553846153846154,0.0048222222222222225,0.006305555555555554
