time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705762972,1.7138223010469829,5.142358189569983,0.188675022381378,0.2247782353061656,5.325351091538906,1.7720225530496827,0.4312245976264017,0.09260445398832033,0.4157428912183755,0.8336579115951349,0,0.33120096023472334,0.46134474273428794,0.9392621449545089,1.1257852062982476,215683072,81670144,6098944,430534656,99078144,327266304,41361408,4599808,258555904,94179328,4661248,2834432,297271296,8245248,46919680,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1212806.8184962783,11,7,6,4,8,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.267,2.6,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026315789473684214,0.0032195121951219515,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004568421052631579,0.004995121951219513,0.00900477326968974
1705762973,1.7138223010469829,5.142358189569983,0.188675022381378,0.2247782353061656,5.325351091538906,1.6861755215744494,0.4312245976264017,0.08085315213288707,0.4157428912183755,0.8336579115951349,0,0.33120096023472334,0.46134474273428794,0.9392621449545089,1.1821581826686502,215683072,81670144,6098944,430534656,99078144,327270400,41361408,4599808,258555904,94179328,4661248,2834432,297271296,8245248,46997504,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,8,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.267,2.6,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026315789473684214,0.0032195121951219515,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004568421052631579,0.004995121951219513,0.00900477326968974
1705762974,1.7138223010469829,5.142358189569983,0.1860338471849869,0.2247782353061656,5.325351091538906,1.6861755215744494,0.4312245976264017,0.08085315213288707,0.4157428912183755,0.8336579115951349,0,0.33120096023472334,0.46134474273428794,0.9392621449545089,1.1821581826686502,215683072,81670144,6090752,430534656,99078144,327270400,41361408,4599808,258555904,94179328,4661248,2834432,297271296,8245248,46997504,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,8,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.267,2.6,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026315789473684214,0.0032195121951219515,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004568421052631579,0.004995121951219513,0.00900477326968974
1705762975,1.6362984631865454,5.142358189569983,0.1860338471849869,0.2247782353061656,5.325351091538906,1.6861755215744494,0.4312245976264017,0.08085315213288707,0.4157428912183755,0.8433815311539525,0,0.33120096023472334,0.46134474273428794,0.9392621449545089,1.1821581826686502,215666688,81670144,6090752,430534656,99078144,327270400,41361408,4599808,258555904,94183424,4661248,2834432,297271296,8245248,46997504,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,8,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.667,2.6,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026666666666666666,0.0032195121951219515,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004577777777777778,0.004995121951219513,0.00900477326968974
1705762976,1.6362984631865454,5.142358189569983,0.1860338471849869,0.2247782353061656,5.325351091538906,1.6861755215744494,0.4312245976264017,0.08085315213288707,0.4157428912183755,0.8433815311539525,0,0.33120096023472334,0.46134474273428794,0.9392621449545089,1.1821581826686502,215666688,81670144,6090752,430534656,99078144,327270400,41361408,4599808,258555904,94183424,4661248,2834432,297271296,8245248,46997504,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,8,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.667,2.6,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026666666666666666,0.0032195121951219515,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004577777777777778,0.004995121951219513,0.00900477326968974
1705762977,1.6362984631865454,5.142358189569983,0.1860338471849869,0.2247782353061656,5.121308865719699,1.6861755215744494,0.4312245976264017,0.08085315213288707,0.4157428912183755,0.8471972848697216,0,0.3258895005370583,0.46134474273428794,0.9392621449545089,1.1821581826686502,215666688,81670144,6090752,430534656,100032512,327270400,41361408,4599808,258555904,94183424,4661248,2838528,297271296,8245248,46997504,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,7,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.667,2.533,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026666666666666666,0.0032278481012658227,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004577777777777778,0.005124999999999995,0.00900477326968974
1705762978,1.6362984631865454,5.142358189569983,0.1860338471849869,0.2247782353061656,5.121308865719699,1.6861755215744494,0.4312245976264017,0.08085315213288707,0.4157428912183755,0.8471972848697216,0,0.33115338352563967,0.46134474273428794,1.0485241759503845,1.1821581826686502,215666688,81670144,6090752,430534656,100032512,327270400,41361408,4599808,258555904,94183424,4661248,2838528,297271296,8241152,46997504,2671530.6208882737,0,907299.6260770606,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,7,13,5,5,3,11,1,3,5,17,8,10.133,4.733,25.667,2.467,2.667,2.533,23.333,0,0,0.01739182692307692,0.0030437158469945355,0.033004087193460485,0.0375,0.0026666666666666666,0.0032278481012658227,0.0049445727482678985,0.038936781609195406,0.004678688524590164,0.08299050632911388,0.04795977011494253,0.004577777777777778,0.005124999999999995,0.00900477326968974
1705762979,1.6362984631865454,4.51066833886237,0.1860338471849869,0.2247782353061656,5.121308865719699,1.6861755215744494,0.4281133119398036,0.08085315213288707,0.4157428912183755,0.8471972848697216,0,0.33115338352563967,0.46134474273428794,1.0485241759503845,1.1821581826686502,215666688,81756160,6090752,430534656,100032512,327270400,41381888,4599808,258555904,94183424,4661248,2838528,297271296,8241152,46997504,2162505.05704345,0,960885.2495297113,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,7,13,5,5,3,11,1,3,5,17,8,8.333,4.333,24.4,2.6,2.667,2.533,19.933,0,0,0.0177122641509434,0.0030208333333333333,0.03271563342318058,0.0375,0.0026666666666666666,0.0032278481012658227,0.004852678571428572,0.03963541666666667,0.004637500000000001,0.0825158227848101,0.04795454545454545,0.004577777777777778,0.005124999999999995,0.008979418886198548
1705762980,1.6362984631865454,4.51066833886237,0.1860338471849869,0.2247782353061656,3.978541196256508,1.6861755215744494,0.4281133119398036,0.08085315213288709,0.4157428912183755,0.8471972848697216,0,0.33115338352563967,0.46134474273428794,1.0485241759503845,1.1821581826686502,215666688,81756160,6090752,430534656,100032512,327270400,41381888,4599808,258555904,94183424,4661248,2838528,297271296,8241152,46997504,2162505.05704345,0,960885.2495297113,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,7,13,5,5,3,11,1,3,5,17,8,8.333,4.333,24.4,2.6,2.667,2.533,19.933,0,0,0.0177122641509434,0.0030208333333333333,0.03271563342318058,0.0375,0.0026666666666666666,0.0032278481012658227,0.004852678571428572,0.03963541666666667,0.004637500000000001,0.0825158227848101,0.04795454545454545,0.004577777777777778,0.005124999999999995,0.008979418886198548
1705762981,1.6362984631865454,4.51066833886237,0.1860338471849869,0.17879892705716754,4.065281070813798,1.6861755215744494,0.4281133119398036,0.08085315213288709,0.4157428912183755,0.8471972848697216,0,0.33115338352563967,0.46134474273428794,1.0485241759503845,1.1821581826686502,215666688,81756160,6090752,430534656,100032512,327270400,41381888,4599808,258555904,94183424,4661248,2838528,297271296,8241152,46997504,2162505.05704345,0,960885.2495297113,0,34281.170882765255,0,0,1574391.4095706819,11,7,6,4,7,13,5,5,3,11,1,3,5,17,8,8.333,4.333,24.4,2.6,2.667,2.533,19.933,0,0,0.0177122641509434,0.0030208333333333333,0.03271563342318058,0.0375,0.0026666666666666666,0.0032278481012658227,0.004852678571428572,0.03963541666666667,0.004637500000000001,0.0825158227848101,0.04795454545454545,0.004577777777777778,0.005124999999999995,0.008979418886198548
