time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705708151,0.7640773098161534,2.606388632162673,0.3668441263745337,11.413129320908267,0.3285575893539515,8.330072060850346,0.6741475560213828,3.6345195484581483,2.810855196697845,0.2882720223604958,0.23319579498816637,112427008,44736512,12193792,145051648,43970560,16920576,45027328,10436608,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,13.8,22.333,0.6,75.667,0.667,12.067,12.2,0.8,133.467,17.333,6.8,0,0,0,0.0030000004166805994,0.0033791639137294846,0.045833333333333344,0.003340664869332286,0.0030512820512820517,0.044706487029839814,0.0032285714285714287,0.002166936621047114,0.007528848608727248,0.0028831201215631782,0.004610000417722301,0.007152077338469782,0.09285714285714289,0.007373147143678193,0.004692307692307693,0.09511809403987184,0.005125000000000001,0.004482282722037844,0.009613463900637382,0.004597402669368071
1705708152,0.7640773098161534,2.606388632162673,0.3801015943076392,11.413129320908267,0.3285575893539515,8.330072060850346,0.6741475560213828,3.6345195484581483,2.810855196697845,0.2882720223604958,0.2704686254852456,112427008,44736512,12247040,145051648,43970560,16920576,45027328,10436608,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,13.8,22.333,0.6,75.667,0.667,12.067,12.2,0.8,133.467,17.333,6.8,0,0,0,0.0030000004166805994,0.0033791639137294846,0.045833333333333344,0.003340664869332286,0.0030512820512820517,0.044706487029839814,0.0032285714285714287,0.002166936621047114,0.007528848608727248,0.0028831201215631782,0.004610000417722301,0.007152077338469782,0.09285714285714289,0.007373147143678193,0.004692307692307693,0.09511809403987184,0.005125000000000001,0.004482282722037844,0.009613463900637382,0.004597402669368071
1705708153,0.7640773098161534,2.679431744801377,0.3801015943076392,11.413129320908267,0.3285575893539515,8.330072060850346,0.6741475560213828,3.637936715434488,2.810855196697845,0.2882720223604958,0.2704686254852456,112427008,44736512,12247040,145051648,43970560,16920576,45027328,10735616,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,13.8,22.333,0.6,75.667,0.667,12.067,12.2,0.8,132.264,17.731,6.8,0,0,0,0.0030000004166805994,0.0033791639137294846,0.045833333333333344,0.003340664869332286,0.0030512820512820517,0.044706487029839814,0.0032285714285714287,0.0021408233181055216,0.007532347031161161,0.0028831201215631782,0.004610000417722301,0.007152077338469782,0.09285714285714289,0.007373147143678193,0.004692307692307693,0.09511809403987184,0.005125000000000001,0.004480535091674259,0.009630663975347373,0.004597402669368071
1705708154,0.7640773098161534,2.679431744801377,0.3801015943076392,11.413129320908267,0.3285575893539515,8.330072060850346,0.6741475560213828,3.637936715434488,2.810855196697845,0.2882720223604958,0.2704686254852456,112427008,44736512,12247040,145051648,43970560,16920576,45027328,10735616,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,13.8,22.333,0.6,75.667,0.667,12.067,12.2,0.8,132.264,17.731,6.8,0,0,0,0.0030000004166805994,0.0033791639137294846,0.045833333333333344,0.003340664869332286,0.0030512820512820517,0.044706487029839814,0.0032285714285714287,0.0021408233181055216,0.007532347031161161,0.0028831201215631782,0.004610000417722301,0.007152077338469782,0.09285714285714289,0.007373147143678193,0.004692307692307693,0.09511809403987184,0.005125000000000001,0.004480535091674259,0.009630663975347373,0.004597402669368071
1705708155,0.7640773098161534,2.679431744801377,0.3801015943076392,6.757186914486603,0.3285575893539515,8.353778506822735,0.6741475560213828,3.637936715434488,2.810855196697845,0.2882720223604958,0.2704686254852456,112427008,44736512,12247040,145051648,43970560,16719872,45027328,10735616,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.133,22.333,0.6,75.667,0.667,12.067,12.2,0.8,132.264,17.731,6.8,0,0,0,0.0030000004193011446,0.0033791639137294846,0.045833333333333344,0.003340664869332286,0.0030512820512820517,0.044706487029839814,0.0032285714285714287,0.0021408233181055216,0.007532347031161161,0.0028831201215631782,0.004610063311328061,0.007152077338469782,0.09285714285714289,0.007373147143678193,0.004692307692307693,0.09511809403987184,0.005125000000000001,0.004480535091674259,0.009630663975347373,0.004597402669368071
1705708156,0.7640773098161534,2.679431744801377,0.3801015943076392,6.920478930496044,0.3285575893539515,8.353778506822735,0.6799092409240453,3.637936715434488,2.810855196697845,0.2882720223604958,0.28726866302838633,112427008,44736512,12247040,145051648,43970560,16719872,45309952,10735616,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.733,22.267,0.867,74.867,0.667,12.133,12.4,0.8,132.131,17.864,6,0,0.067,0,0.003,0.003298800436205017,0.0453125,0.003352817640882044,0.0030512820512820517,0.04395408163265307,0.0032285714285714287,0.0021246864229132194,0.007522818915221514,0.002893687707641196,0.004610110584518168,0.006295081967213118,0.09269230769230768,0.00752861445783133,0.004692307692307693,0.09473463687150839,0.005125000000000001,0.004474227894147793,0.009614082523914621,0.00462126245847176
1705708157,0.7640773098161534,2.679431744801377,0.3801015943076392,7.0837709465054814,0.3285575893539515,8.353778506822735,0.6799092409240453,3.7977350853847347,2.810855196697845,0.2882720223604958,0.28726866302838633,112427008,44736512,12247040,145051648,43970560,16719872,45309952,10735616,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.733,22.267,0.867,74.867,0.667,12.133,12.4,0.8,132.131,17.864,6,0,0.067,0,0.003,0.003298800436205017,0.0453125,0.003352817640882044,0.0030512820512820517,0.04395408163265307,0.0032285714285714287,0.0021246864229132194,0.007522818915221514,0.002893687707641196,0.004610110584518168,0.006295081967213118,0.09269230769230768,0.00752861445783133,0.004692307692307693,0.09473463687150839,0.005125000000000001,0.004474227894147793,0.009614082523914621,0.00462126245847176
1705708158,0.7640773098161534,2.679431744801377,0.3801015943076392,7.247062962514922,0.3285575893539515,8.353778506822735,0.6799092409240453,3.7977350853847347,2.810855196697845,0.2882720223604958,0.28726866302838633,112427008,44736512,12247040,145051648,43970560,16719872,45309952,10735616,45953024,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.733,22.267,0.867,78.533,0.667,13.2,12.4,0.8,132.131,17.864,6,0,0.067,0,0.003,0.003298800436205017,0.0453125,0.003367478510028653,0.0030512820512820517,0.04311420345489444,0.0032285714285714287,0.0021246864229132194,0.007522818915221514,0.002893687707641196,0.004610110584518168,0.006295081967213118,0.09269230769230768,0.007707715133531156,0.004692307692307693,0.09191340782122906,0.005125000000000001,0.004474227894147793,0.009614082523914621,0.00462126245847176
1705708159,0.7640773098161534,2.679431744801377,0.3801015943076392,7.410354978524361,0.2840526385560179,8.353778506822735,0.6799092409240453,3.7977350853847347,2.817342399222561,0.2882720223604958,0.28726866302838633,112427008,44736512,12247040,145051648,43970560,16719872,45309952,10735616,46002176,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.733,22.267,0.867,78.533,0.667,13.2,12.4,0.8,132.131,17.864,6,0,0.067,0,0.003,0.003298800436205017,0.0453125,0.003367478510028653,0.0030512820512820517,0.04311420345489444,0.0032285714285714287,0.0021246864229132194,0.007522818915221514,0.002893687707641196,0.004610110584518168,0.006295081967213118,0.09269230769230768,0.007707715133531156,0.004692307692307693,0.09191340782122906,0.005125000000000001,0.004474227894147793,0.009614082523914621,0.00462126245847176
1705708160,0.7640773098161534,2.679431744801377,0.38951638888070117,7.5736469945337985,0.32908865060371195,8.353778506822735,0.6799092409240453,3.7977350853847347,2.817342399222561,0.2882720223604958,0.28726866302838633,112427008,44736512,12247040,145051648,43974656,16719872,45309952,10735616,46002176,2953216,8892416,75958.13071787686,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.733,23.733,0.867,78.533,0.667,13.2,12.4,0.8,132.131,17.864,6,0,0.067,0,0.003,0.003252631578947369,0.0453125,0.003367478510028653,0.0030512820512820517,0.04311420345489444,0.0032285714285714287,0.0021246864229132194,0.007522818915221514,0.002893687707641196,0.004610110584518168,0.005580357142857154,0.09269230769230768,0.007707715133531156,0.004692307692307693,0.09191340782122906,0.005125000000000001,0.004474227894147793,0.009614082523914621,0.00462126245847176
1705708161,0.8063329757275757,2.679431744801377,0.38951638888070117,7.73693901054324,0.32908865060371195,8.353778506822735,0.6799092409240453,3.7977350853847347,2.817342399222561,0.2857170583668656,0.28726866302838633,112427008,44736512,12247040,145051648,43974656,16719872,45309952,10735616,46002176,2949120,8892416,54928.255330561886,0,0,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.733,23.733,0.867,78.533,0.667,13.2,12.4,0.8,132.131,17.864,6.667,0,0.067,0,0.003,0.003252631578947369,0.0453125,0.003367478510028653,0.0030512820512820517,0.04311420345489444,0.0032285714285714287,0.0021246864229132194,0.007522818915221514,0.002888157894736842,0.004610110584518168,0.005580357142857154,0.09269230769230768,0.007707715133531156,0.004692307692307693,0.09191340782122906,0.005125000000000001,0.004474227894147793,0.009614082523914621,0.004630263157894736
