time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705537214,0.7590098814229401,2.0254371419960076,0.4714658073077291,33.3455727565707,0.33286298190483793,8.596866508896014,0.6394928944754021,3.748404895249899,2.733400773311424,0.3054156403940847,0.26750687565088493,113369088,44519424,12296192,44195840,43593728,17178624,44572672,10436608,47329280,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,23.733,0.667,80.6,0.667,12.4,13,0.6,139.933,18.533,6.667,0,0,0,0.003,0.003202429149797571,0.07500000000000001,0.004095604893520615,0.003,0.054953560371517024,0.0033870967741935483,0.0023212175749187988,0.0074510421096344115,0.0029676375404530746,0.004604961240310078,0.004964372469635629,0.211,0.03937837837837837,0.0046,0.192608695652174,0.006916666666666667,0.004494037425197711,0.009558092766490122,0.004614239482200647
1705537215,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.33286298190483793,8.596866508896014,0.6394928944754021,3.748404895249899,2.733400773311424,0.3054156403940847,0.25896480331264105,113369088,44470272,12296192,44195840,43593728,17178624,44572672,10436608,47329280,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,24.2,0.667,80.6,0.667,12.4,13,0.6,139.933,18.533,6.667,0,0,0,0.003,0.0031936799184505604,0.07500000000000001,0.004095604893520615,0.003,0.054953560371517024,0.0033870967741935483,0.0023212175749187988,0.0074510421096344115,0.0029676375404530746,0.004604961240310078,0.004948623853211009,0.211,0.03937837837837837,0.0046,0.192608695652174,0.006916666666666667,0.004494037425197711,0.009558092766490122,0.004614239482200647
1705537216,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.33286298190483793,8.596866508896014,0.6394928944754021,3.748404895249899,2.733400773311424,0.3054156403940847,0.25896480331264105,113369088,44470272,12296192,44195840,43593728,17178624,44572672,10436608,47329280,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,24.2,0.667,80.6,0.667,12.4,13,0.6,139.933,18.533,6.667,0,0,0,0.003,0.0031936799184505604,0.07500000000000001,0.004095604893520615,0.003,0.054953560371517024,0.0033870967741935483,0.0023212175749187988,0.0074510421096344115,0.0029676375404530746,0.004604961240310078,0.004948623853211009,0.211,0.03937837837837837,0.0046,0.192608695652174,0.006916666666666667,0.004494037425197711,0.009558092766490122,0.004614239482200647
1705537217,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.33286298190483793,8.596866508896014,0.6800704862302425,3.748404895249899,2.733400773311424,0.30365362545645036,0.25896480331264105,113369088,44470272,12296192,44195840,43593728,17178624,44572672,10436608,47329280,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,24.2,0.667,80.6,0.667,12.4,13,0.6,139.933,18.533,6.667,0,0,0,0.003,0.0031936799184505604,0.07500000000000001,0.004095604893520615,0.003,0.054953560371517024,0.0033870967741935483,0.0023212175749187988,0.0074510421096344115,0.0029676375404530746,0.004604961240310078,0.004948623853211009,0.211,0.03937837837837837,0.0046,0.192608695652174,0.006916666666666667,0.004494037425197711,0.009558092766490122,0.004614239482200647
1705537218,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.33286298190483793,8.596866508896014,0.6800704862302425,3.841207641152042,2.733400773311424,0.30365362545645036,0.25896480331264105,113369088,44470272,12296192,44195840,43593728,17178624,44572672,10436608,47329280,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,24.2,0.667,80.6,0.667,13.933,13,0.6,139.933,18.533,6.667,0,0,0,0.003,0.0031936799184505604,0.07500000000000001,0.004095604893520615,0.003,0.0542042042042042,0.0033870967741935483,0.0023212175749187988,0.0074510421096344115,0.0029676375404530746,0.004604961240310078,0.004948623853211009,0.211,0.03937837837837837,0.0046,0.19149377593361003,0.006916666666666667,0.004494037425197711,0.009558092766490122,0.004614239482200647
1705537219,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.3357845993437614,8.596866508896014,0.6800704862302425,3.841207641152042,2.801173085061239,0.30365362545645036,0.2669853945571061,113369088,44470272,12296192,44195840,43593728,17178624,44572672,10436608,47366144,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,25,1.067,81.867,1.067,13.933,13,1,141.733,19.467,7.467,0,0,0,0.003,0.0031914460285132383,0.08055555555555556,0.004091565178168697,0.003,0.0542042042042042,0.003242424242424243,0.0023240618101545256,0.007421363040629095,0.0029676375404530746,0.004604961240310078,0.004944602851323829,0.2134375,0.03963513513513512,0.0046,0.19149377593361003,0.005375000000000003,0.004494481236203092,0.009557667103538663,0.004614239482200647
1705537220,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.3357845993437614,8.596866508896014,0.7301161459185344,3.841207641152042,2.83633337628298,0.30365362545645036,0.2669853945571061,113369088,44470272,12296192,44195840,43593728,17178624,44277760,10436608,47366144,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,25,1.067,81.867,1.067,13.933,13,1,141.733,19.467,7.467,0,0,0,0.003,0.0031914460285132383,0.08055555555555556,0.004091565178168697,0.003,0.0542042042042042,0.003242424242424243,0.0023240618101545256,0.007421363040629095,0.0029676375404530746,0.004604961240310078,0.004944602851323829,0.2134375,0.03963513513513512,0.0046,0.19149377593361003,0.005375000000000003,0.004494481236203092,0.009557667103538663,0.004614239482200647
1705537221,0.7590098814229401,2.020748551344185,0.4714658073077291,32.85240181672392,0.3357845993437614,8.596866508896014,0.7301161459185344,3.841207641152042,2.83633337628298,0.30365362545645036,0.2669853945571061,113369088,44470272,12296192,44195840,43593728,17178624,44277760,10436608,47366144,2981888,9011200,48569.16996047431,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,25,1.067,81.867,1.067,13.933,13,1,141.733,19.467,7.467,0,0,0,0.003,0.0031914460285132383,0.08055555555555556,0.004091565178168697,0.003,0.0542042042042042,0.003242424242424243,0.0023240618101545256,0.007421363040629095,0.0029676375404530746,0.004604961240310078,0.004944602851323829,0.2134375,0.03963513513513512,0.0046,0.19149377593361003,0.005375000000000003,0.004494481236203092,0.009557667103538663,0.004614239482200647
1705537222,0.5046324229433702,2.064204559704876,0.4714658073077291,32.85240181672392,0.3357845993437614,8.596866508896014,0.7301161459185344,3.841207641152041,2.83633337628298,0.30365362545645036,0.2669853945571061,113369088,44470272,12296192,44195840,43593728,17178624,44277760,10436608,47366144,2981888,9011200,22298.781528309424,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,25,1.067,77.8,1.067,13.933,13,1.2,141.733,19.467,7.467,0,0,0,0.003,0.0031914460285132383,0.08055555555555556,0.004086308178942613,0.003,0.0542042042042042,0.003242412488046655,0.0023240618101545256,0.007421363040629095,0.0029676375404530746,0.004604961240310078,0.004944602851323829,0.2134375,0.03951005025125627,0.0046,0.19149377593361003,0.005374799982220639,0.004494481236203092,0.009557667103538663,0.004614239482200647
1705537223,0.5165792839674854,2.064204559704876,0.4714658073077291,32.911135205054336,0.3357845993437614,8.596866508896014,0.7301161459185344,3.906773235149366,2.83633337628298,0.30365362545645036,0.2669853945571062,113369088,44470272,12296192,44408832,43593728,17178624,44277760,10481664,47366144,2981888,9011200,22826.691412442487,0,0,0,0,0,0,4,4,9,4,3,31,3,3,4,4,2,14.933,25,1.067,77.8,1.067,13.933,13,1.2,141.733,19.467,7.467,0,0,0,0.003,0.0031914460285132383,0.08055555555555556,0.004086308178942613,0.003,0.0542042042042042,0.003242412488046655,0.0023240618101545256,0.007421363040629095,0.0029676375404530746,0.004604961240310078,0.004944602851323829,0.2134375,0.03951005025125627,0.0046,0.19149377593361003,0.005374799982220639,0.004494481236203092,0.009557667103538663,0.004614239482200647
