time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705742053,0.7453264581496086,2.128025905170886,0.5905507413826372,33.69777873975104,0.3299162148841802,8.415381846811533,0.9665450382772028,4.14070317629234,2.9917062389215916,0.31504473085671814,0.31904825737266596,110940160,44494848,12128256,44531712,43196416,15654912,39796736,11284480,45805568,2961408,8847360,83370.64929778139,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,81.525,1.267,13.067,12.933,1.2,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.004033054372695687,0.003037735849056604,0.05380622837370244,0.0033999999999999994,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05496302006142995,0.004667924528301887,0.20753378378378387,0.006999999999999999,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742054,0.7453264581496086,2.128025905170886,0.6347740019795421,33.69777873975104,0.3299162148841802,8.415381846811533,0.9665450382772031,3.442279273441983,2.9917062389215916,0.2617536019459257,0.2656628882991645,110940160,44494848,12128256,44531712,43196416,15654912,39796736,11325440,45805568,2961408,8847360,83370.64929778139,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,81.525,1.267,13.067,12.933,1.2,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.004033054372695687,0.003037735849056604,0.05380622837370244,0.0033999999999999994,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05496302006142995,0.004667924528301887,0.20753378378378387,0.006999999999999999,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742055,0.7453264581496086,2.128025905170886,0.6347740019795421,33.69777873975104,0.3299162148841802,8.415381846811533,0.9665450382772031,4.043635225375785,2.9917062389215916,0.25650285643164705,0.3227491429602606,110940160,44494848,12128256,44531712,43196416,15654912,39796736,11325440,45805568,2961408,8847360,83370.64929778139,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,81.525,1.267,13.067,12.933,1.2,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.004033054372695687,0.003037735849056604,0.05380622837370244,0.0033999999999999994,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05496302006142995,0.004667924528301887,0.20753378378378387,0.006999999999999999,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742056,0.7453264581496086,1.7923741525032029,0.6347740019795421,33.69777873975104,0.3299162148841802,8.415381846811533,0.9665450382772031,4.043635225375785,2.9917062389215916,0.3095056601626933,0.3227491429602606,110940160,44494848,12128256,44531712,43196416,15654912,39796736,11325440,45805568,2961408,8847360,83370.64929778139,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,81.525,1.267,13.067,12.933,1.267,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.004033054372695687,0.003037735849056604,0.05380622837370244,0.003382978723404256,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05496302006142995,0.004667924528301887,0.20753378378378387,0.006888888888888894,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742057,0.7956943271396582,1.7569070540836882,0.6347740019795421,33.30328022155809,0.3299162148841802,8.415381846811533,0.9665450382772031,4.043635225375785,2.8911663274060717,0.3095056601626933,0.3227491429602606,110948352,44494848,12128256,44732416,43196416,15654912,39796736,11325440,45821952,2961408,8847360,64864.86486486487,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,81.525,1.267,12.933,12.933,1.267,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.004033054372695687,0.003037735849056604,0.049808673469387756,0.003382978723404256,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05496302006142995,0.004667924528301887,0.2039929328621908,0.006888888888888894,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742058,0.7956943271396582,2.0870506274161187,0.6347740019795421,33.30328022155809,0.3313561048485679,8.415381846811533,0.9665450382772031,4.043635225375785,2.9468615078047744,0.3095056601626933,0.3227491429602606,110948352,44523520,12128256,44732416,43192320,15654912,39796736,11325440,45821952,2961408,8847360,64864.86486486487,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,81.525,1.267,12.933,12.933,1.267,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.004033054372695687,0.003037735849056604,0.049808673469387756,0.003382978723404256,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05496302006142995,0.004667924528301887,0.2039929328621908,0.006888888888888894,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742059,0.7956943271396582,2.0870506274161187,0.6347740019795421,33.30328022155809,0.2642128116483301,8.415381846811533,0.9665450382772031,4.043635225375785,2.9468615078047744,0.3095056601626933,0.3227491429602606,110948352,44523520,12128256,44732416,43192320,15654912,39796736,11325440,45821952,2961408,8847360,64864.86486486487,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.533,1.267,80.541,1.267,12.933,12.933,1.267,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031471135940409683,0.12142857142857143,0.003977198697068404,0.0030363636363636365,0.049808673469387756,0.003382978723404256,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004864804469273743,0.2328571428571429,0.05424936386768458,0.0046654545454545455,0.2039929328621908,0.006888888888888894,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742060,0.7532920835308656,2.0870506274161187,0.6347740019795421,33.30328022155809,0.2697679746643794,8.415381846811533,0.9665450382772031,4.043635225375785,2.9468615078047744,0.3095056601626933,0.3227491429602606,110948352,44523520,12128256,44732416,43192320,15654912,39796736,11325440,45821952,2961408,8847360,51096.529527706385,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.733,1.267,80.541,1.267,12.933,12.933,1.267,134.4,17.4,7.8,0,0,0.0029969828053153253,0.0031364485981308413,0.12142857142857143,0.003977198697068404,0.0030363636363636365,0.049808673469387756,0.003382978723404256,0.002260687171209275,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004845607476635514,0.2328571428571429,0.05424936386768458,0.0046654545454545455,0.2039929328621908,0.006888888888888894,0.0044810716792019,0.009692883895131087,0.00461613832853026
1705742061,0.7532920835308656,2.0870506274161187,0.6353178805349504,33.99365008413957,0.2753231376804286,8.415381846811533,0.9665450382772031,4.043635225375785,2.9468615078047744,0.3095056601626933,0.3227491429602606,110948352,44523520,11870208,44732416,43192320,15654912,39796736,11325440,45821952,2961408,8847360,51096.529527706385,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.733,1.267,80.541,1.267,12.933,12.933,1.267,135,17.4,7.8,0,0,0.0029969828053153253,0.0031364485981308413,0.12142857142857143,0.003977198697068404,0.0030363636363636365,0.049808673469387756,0.003382978723404256,0.002241794250110872,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004845607476635514,0.2328571428571429,0.05424936386768458,0.0046654545454545455,0.2039929328621908,0.006888888888888894,0.004474363495485525,0.009692883895131087,0.00461613832853026
1705742062,0.7532920835308656,2.0870506274161187,0.6353178805349504,33.99365008413957,0.28087830069647796,8.415381846811533,0.9665450382772031,4.043635225375785,2.9468615078047744,0.3095056601626933,0.3227491429602606,110948352,44523520,11870208,44732416,43192320,15654912,39796736,11325440,45821952,2961408,8847360,51096.529527706385,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.4,24.733,1.267,80.541,1.267,12.933,12.933,1.267,135,17.4,7.8,0,0,0.0029969828053153253,0.0031364485981308413,0.12142857142857143,0.003977198697068404,0.0030363636363636365,0.049808673469387756,0.003382978723404256,0.002241794250110872,0.007565543071161048,0.002942363112391931,0.004623528970110143,0.004845607476635514,0.2328571428571429,0.05424936386768458,0.0046654545454545455,0.2039929328621908,0.006888888888888894,0.004474363495485525,0.009692883895131087,0.00461613832853026
