time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705786316,1.5125233391963266,4.5813349230630855,0.16237282143005796,0.22960697977821307,5.059323996825893,0.9544337744861486,0.43614784908812293,0.09334092202618184,0.3865551016038938,0.9024042575952215,0.00024469273930718776,0.29236429906110944,0.38022155550426484,1.1465476032400679,1.2745298269132208,206675968,90095616,6139904,422551552,100655104,334929920,44478464,4620288,280748032,92745728,4718592,2887680,301506560,9449472,55046144,2552398.0923243053,0,833969.0936934429,36538.15275374212,0,0,0,1824894.5314040137,14,9,9,4,8,14,6,6,3,11,1,3,6,34,18,8.2,4.267,25.2,1.667,1.533,1.533,16.333,0.01902777777777778,0.0030765027322404367,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.006294227188081936,0.0407,0.004737704918032787,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.009452513966480445
1705786317,1.5125233391963266,4.5813349230630855,0.1656754818271973,0.22960697977821307,5.059323996825893,1.1615120067575793,0.4442736392346265,0.09334092202618184,0.3232550787782734,0.9024042575952215,0.00030742868662432494,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.221599977677335,206675968,90095616,6139904,422551552,100655104,334929920,44478464,4620288,280748032,92745728,4718592,2887680,301506560,9449472,55046144,2552398.0923243053,0,960653.9104588521,43926.88001127316,0,0,0,1897248.7303979017,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,4.267,25.2,1.667,1.533,1.533,16.333,0.01902777777777778,0.0030765027322404367,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.006294227188081936,0.0407,0.004737704918032787,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.009452513966480445
1705786318,1.5125233391963266,4.5813349230630855,0.19815962382836058,0.22960697977821307,5.059323996825893,1.1615120067575793,0.4442736392346265,0.09334092202618184,0.3296262899387047,0.9024042575952215,0.00015425464660512975,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.221599977677335,206675968,90095616,6139904,422551552,100655104,334929920,44478464,4620288,280748032,92745728,4718592,2887680,301506560,9449472,55046144,2552398.0923243053,0,960653.9104588521,44792.658916367225,0,0,0,1897248.7303979017,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,4.267,25.2,1.667,1.533,1.533,16.333,0.01902777777777778,0.0030765027322404367,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.006294227188081936,0.0407,0.004737704918032787,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.009452513966480445
1705786319,1.5125233391963266,4.5813349230630855,0.19815962382836058,0.22960697977821307,5.059323996825893,1.1615120067575793,0.4442736392346265,0.09098417651747819,0.38227266962587486,0.9024042575952215,0.00015425464660512975,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206675968,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92745728,4718592,2887680,301506560,9449472,55091200,2552398.0923243053,0,960653.9104588521,51946.73430564364,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,4.267,25.2,1.667,1.533,1.533,16.333,0.01902777777777778,0.0030765027322404367,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.006294227188081936,0.0407,0.004737704918032787,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.009452513966480445
1705786320,1.6500689760883183,4.5813349230630855,0.19815962382836058,0.22960697977821307,5.059323996825893,1.1615120067575793,0.4442736392346265,0.08801846245051002,0.38227266962587486,0.8878408564083207,0.00015425464660512975,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243053,0,960653.9104588521,51946.73430564364,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,4.267,25.2,1.667,1.533,1.533,16.333,0.01902777777777778,0.0030765027322404367,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.006294227188081936,0.0407,0.004737704918032787,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.009452513966480445
1705786321,1.6500689760883183,4.5813349230630855,0.19815962382836058,0.22960697977821307,5.059323996825893,1.1615120067575793,0.4442736392346265,0.08801846245051002,0.38227266962587486,0.8878408564083207,0.00015425464660512975,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243053,0,960653.9104588521,51946.73430564364,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,3.867,25.2,1.667,1.533,1.533,16.333,0.01902777777777778,0.0030777777777777774,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.006294227188081936,0.0407,0.00474,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.009452513966480445
1705786322,1.6500689760883183,4.5813349230630855,0.1945201065475165,0.22960697977821307,4.814247276545439,1.1615120067575793,0.4442736392346265,0.08801846245051002,0.38227266962587486,0.8878408564083207,0.00015425464660512975,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243053,0,960653.9104588521,51946.73430564364,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,3.867,25.2,1.667,1.533,1.533,18.4,0.01902777777777778,0.0030777777777777774,0.031905864197530866,0.03722826086956522,0.002397260273972603,0.003021505376344086,0.0061660268714011516,0.0407,0.00474,0.08357142857142857,0.04744565217391305,0.0044794520547945214,0.0046387096774193545,0.00940978886756238
1705786323,1.6500689760883183,4.5813349230630855,0.1945201065475165,0.22960697977821307,4.814247276545439,1.1615120067575793,0.4442736392346265,0.08801846245051002,0.38227266962587486,0.8878408564083207,0.00015425464660512975,0.29236429906110944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243053,0,960653.9104588521,51946.73430564364,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,3.867,25.2,1.667,1.933,1.533,18.4,0.01902777777777778,0.003077777777777778,0.031905864197530866,0.03722826086956522,0.002416666666666667,0.003021505376344086,0.0061660268714011516,0.0407,0.00474,0.08357142857142857,0.04744565217391305,0.004483333333333333,0.0046387096774193545,0.00940978886756238
1705786324,1.6500689760883183,4.581334923063084,0.1945201065475165,0.22960697977821307,4.814247276545439,1.1615120067575793,0.4442736392346265,0.08801846245051002,0.37846690033464603,0.8878408564083207,0.00015425464660512975,0.3002899365653944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243044,0,960653.9104588521,40555.258519970695,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.2,3.867,25.2,1.667,1.933,1.867,18.4,0.01902777777777778,0.003077777777777778,0.031905864197530866,0.03722826086956522,0.002416666666666667,0.003021978021978022,0.0061660268714011516,0.0407,0.00474,0.08357142857142857,0.04744565217391305,0.004483333333333333,0.004639560439560439,0.00940978886756238
1705786325,1.6500689760883183,4.581334923063084,0.1945201065475165,0.22960697977821307,4.036585866474132,1.161512006757579,0.4442736392346265,0.08801846245051002,0.37846690033464603,0.8878408564083207,0.00015425464660512975,0.3002899365653944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,100655104,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243044,0,960653.9104588521,40555.258519970695,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.4,3.867,25.2,1.867,2.133,2.067,19,0.01882775119617225,0.003077777777777778,0.031905864197530866,0.03722826086956522,0.002416666666666667,0.003021978021978022,0.006137236084452975,0.0407,0.00474,0.08357142857142857,0.04744565217391305,0.004483333333333333,0.004639560439560439,0.009380998080614203
1705786326,1.6500689760883183,4.581334923063084,0.1945201065475165,0.22183239987319164,4.786594307966339,1.161512006757579,0.4442736392346265,0.08801846245051002,0.37846690033464603,0.8878408564083207,0.00015425464660512975,0.3002899365653944,0.36563652926440016,1.1465476032400679,1.2298892120797285,206671872,90095616,6139904,422551552,104050688,334929920,44478464,4616192,280748032,92758016,4718592,2887680,301506560,9449472,55091200,2552398.0923243044,0,960653.9104588521,40555.258519970695,0,0,0,1769595.3460518434,14,9,9,4,8,14,6,6,3,11,1,3,5,34,18,8.4,3.867,25.2,1.867,2.133,2.067,19,0.01882775119617225,0.003077777777777778,0.031905864197530866,0.03722826086956522,0.002416666666666667,0.003021978021978022,0.006137236084452975,0.0407,0.00474,0.08357142857142857,0.04744565217391305,0.004483333333333333,0.004639560439560439,0.009380998080614203
